# L1 = 1, c = 0.5, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.0048626, 98, 0.715457, 9.90676e-120, 0.0330103, 1.19699e+13, 0.000142286, 3.69305e-05
0.0048626, 99, 0.73582, 5.2134e-121, 0.0312176, 1.2466e+13, 0.000146156, 3.79351e-05
0.0048626, 100, 0.756873, 2.74202e-122, 0.0295388, 1.29773e+13, 0.000150092, 4.25247e-05
0.0048626, 101, 0.7784, 1.4414e-123, 0.0279657, 1.35043e+13, 0.000154093, 4.17912e-05
0.0048626, 102, 0.80028, 7.57298e-125, 0.0264906, 1.40471e+13, 0.00015816, 4.27654e-05
0.0048626, 103, 0.822519, 3.9767e-126, 0.0251066, 1.46061e+13, 0.000162294, 4.3494e-05
0.0048626, 104, 0.845134, 2.08717e-127, 0.0238073, 1.51816e+13, 0.000166494, 4.40958e-05
0.0048626, 105, 0.868106, 1.0949e-128, 0.0225867, 1.5774e+13, 0.000170762, 4.4777e-05
0.00585702, 5, 1.58388e-05, 35139.2, 350954, 4.64132e+07, 7.27884e-08, 1.88923e-08
0.00585702, 6, 3.31171e-05, 344.703, 128752, 9.62423e+07, 1.12206e-07, 2.91233e-08
0.00585702, 7, 6.17244e-05, 3.21349, 55150.1, 1.78301e+08, 1.62581e-07, 4.2198e-08
0.00585702, 8, 0.000105555, 0.0287818, 26460, 3.04173e+08, 2.24945e-07, 5.83847e-08
0.00585702, 9, 0.00016939, 0.000242675, 13843.7, 4.87227e+08, 3.0029e-07, 7.79406e-08
0.00585702, 10, 0.000257929, 2.04987e-06, 7755.06, 7.42611e+08, 3.89572e-07, 1.03307e-07
0.00585702, 11, 0.000376975, 1.69323e-08, 4591.19, 1.08726e+09, 4.93714e-07, 1.28144e-07
nan, nan, nan, nan, nan, nan, nan, nan
0.00585702, 13, 0.000730024, 1.22377e-12, 1831.88, 2.12097e+09, 7.50139e-07, 1.94699e-07
0.00585702, 14, 0.000977118, 1.80167e-14, 1218.66, 2.85281e+09, 9.04142e-07, 2.47177e-07
0.00585702, 15, 0.00128015, 7.37426e-16, 833.841, 3.75947e+09, 1.07645e-06, 2.79394e-07
0.00585702, 16, 0.00164793, 4.73683e-17, 584.689, 4.86677e+09, 1.26788e-06, 3.29079e-07
0.00585702, 17, 0.00208581, 3.21562e-18, 418.906, 6.20236e+09, 1.47921e-06, 3.83932e-07
0.00585702, 18, 0.00259773, 2.16362e-19, 305.905, 7.79563e+09, 1.71124e-06, 4.44155e-07
0.00585702, 19, 0.00320075, 1.43441e-20, 227.217, 9.67777e+09, 1.96472e-06, 5.09945e-07
0.00585702, 20, 0.00389417, 9.37649e-22, 171.364, 1.18818e+10, 2.2404e-06, 5.81499e-07
0.00585702, 21, 0.00471699, 6.051e-23, 131.033, 1.44424e+10, 2.53903e-06, 6.59008e-07
0.00585702, 22, 0.00560001, 3.85952e-24, 101.452, 1.73961e+10, 2.86132e-06, 7.4266e-07
0.00585702, 23, 0.00662722, 2.43554e-25, 79.4478, 2.07813e+10, 3.208e-06, 8.32642e-07
0.00585702, 24, 0.00777985, 1.52195e-26, 62.8671, 2.4638e+10, 3.57977e-06, 9.29135e-07
0.00585702, 25, 0.00906783, 9.42508e-28, 50.2244, 2.90082e+10, 3.97733e-06, 1.03232e-06
0.00585702, 26, 0.0105078, 5.78829e-29, 40.4792, 3.39355e+10, 4.40136e-06, 1.14238e-06
0.00585702, 27, 0.0120911, 3.52746e-30, 32.8916, 3.94654e+10, 4.85254e-06, 1.36644e-06
0.00585702, 28, 0.0138281, 2.13431e-31, 26.9287, 4.5645e+10, 5.33154e-06, 1.38381e-06
0.00585702, 29, 0.0157502, 1.28278e-32, 22.2022, 5.25234e+10, 5.83901e-06, 1.51552e-06
0.00585702, 30, 0.0178286, 7.66195e-34, 18.4255, 6.01515e+10, 6.37562e-06, 1.6548e-06
0.00585702, 31, 0.0201469, 4.54978e-35, 15.3849, 6.85816e+10, 6.94201e-06, 1.80181e-06
0.00585702, 32, 0.022586, 2.68697e-36, 12.9199, 7.78684e+10, 7.53882e-06, 1.95671e-06
0.00585702, 33, 0.0252459, 1.57871e-37, 10.9083, 8.80677e+10, 8.16668e-06, 2.13584e-06
0.00585702, 34, 0.0281196, 9.23076e-39, 9.25659, 9.92377e+10, 8.82622e-06, 2.29099e-06
0.00585702, 35, 0.0311968, 5.37265e-40, 7.89243, 1.11438e+11, 9.51806e-06, 2.47042e-06
0.00585702, 36, 0.0345097, 3.11362e-41, 6.75961, 1.2473e+11, 1.02428e-05, 2.65854e-06
0.00585702, 37, 0.0382237, 1.79709e-42, 5.81401, 1.39177e+11, 1.10011e-05, 2.87519e-06
0.00585702, 38, 0.0418268, 1.03322e-43, 5.02083, 1.54844e+11, 1.17935e-05, 3.06102e-06
0.00585702, 39, 0.0460912, 5.91864e-45, 4.35241, 1.71799e+11, 1.26206e-05, 3.44894e-06
0.00585702, 40, 0.0501334, 3.37859e-46, 3.78665, 1.90108e+11, 1.34831e-05, 3.49954e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.00585702, 42, 0.0596627, 1.0902e-48, 2.89544, 2.31078e+11, 1.53162e-05, 4.12626e-06
0.00585702, 43, 0.0645769, 6.16444e-50, 2.54395, 2.53884e+11, 1.62881e-05, 4.22801e-06
0.00585702, 44, 0.0698896, 3.47561e-51, 2.24179, 2.78338e+11, 1.72977e-05, 4.48963e-06
0.00585702, 45, 0.0755207, 1.95422e-52, 1.98115, 3.04517e+11, 1.83454e-05, 4.76158e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.00585702, 47, 0.0876915, 6.13025e-55, 1.55972, 3.6237e+11, 2.05578e-05, 5.3358e-06
0.00585702, 48, 0.0944712, 3.42085e-56, 1.38918, 3.94209e+11, 2.17236e-05, 5.66416e-06
0.00585702, 49, 0.10121, 1.9045e-57, 1.24024, 4.281e+11, 2.29298e-05, 5.95145e-06
0.00585702, 50, 0.108213, 1.05795e-58, 1.10981, 4.64132e+11, 2.4177e-05, 6.27516e-06
0.00585702, 51, 0.115601, 5.8643e-60, 0.995289, 5.02391e+11, 2.54657e-05, 6.60965e-06
0.00585702, 52, 0.1234, 3.24396e-61, 0.894472, 5.42968e+11, 2.67965e-05, 6.95507e-06
0.00585702, 53, 0.131829, 1.79091e-62, 0.805504, 5.85955e+11, 2.817e-05, 7.31159e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.00585702, 55, 0.148674, 5.42775e-65, 0.657038, 6.79535e+11, 3.10469e-05, 8.05827e-06
0.00585702, 56, 0.158434, 2.98005e-66, 0.595047, 7.3032e+11, 3.25514e-05, 9.59637e-06
0.00585702, 57, 0.167286, 1.63337e-67, 0.53985, 7.839e+11, 3.41007e-05, 8.85088e-06
0.00585702, 58, 0.177175, 8.93778e-69, 0.490604, 8.40375e+11, 3.56953e-05, 9.26911e-06
0.00585702, 59, 0.187396, 4.88293e-70, 0.44658, 8.99848e+11, 3.73356e-05, 9.6905e-06
0.00585702, 60, 0.197678, 2.66356e-71, 0.407149, 9.62423e+11, 3.90223e-05, 1.01283e-05
0.00585702, 61, 0.20856, 1.45076e-72, 0.371767, 1.02821e+12, 4.07558e-05, 1.185e-05
0.00585702, 62, 0.220584, 7.89044e-74, 0.339962, 1.09731e+12, 4.25366e-05, 1.1368e-05
0.00585702, 63, 0.231412, 4.28549e-75, 0.311324, 1.16983e+12, 4.43652e-05, 1.1515e-05
0.00585702, 64, 0.244316, 2.3244e-76, 0.285493, 1.24589e+12, 4.62422e-05, 1.2947e-05
0.00585702, 65, 0.256796, 1.25907e-77, 0.262157, 1.32561e+12, 4.81681e-05, 1.25022e-05
0.00585702, 66, 0.268762, 6.81141e-79, 0.241042, 1.40908e+12, 5.01433e-05, 1.30147e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.00585702, 68, 0.296004, 1.98617e-81, 0.204544, 1.5878e+12, 5.42437e-05, 1.44574e-05
0.00585702, 69, 0.308771, 1.07063e-82, 0.188762, 1.68328e+12, 5.637e-05, 1.46309e-05
0.00585702, 70, 0.323998, 5.76464e-84, 0.1744, 1.78301e+12, 5.85476e-05, 1.5228e-05
0.00585702, 71, 0.337895, 3.10046e-85, 0.161311, 1.8871e+12, 6.0777e-05, 1.57757e-05
0.00585702, 72, 0.352599, 1.66577e-86, 0.149368, 1.99568e+12, 6.30587e-05, 1.6367e-05
0.00585702, 73, 0.368157, 8.94034e-88, 0.138455, 2.10888e+12, 6.53931e-05, 1.69729e-05
0.00585702, 74, 0.383873, 4.7935e-89, 0.128473, 2.22683e+12, 6.77809e-05, 1.75926e-05
0.00585702, 75, 0.399875, 2.56757e-90, 0.11933, 2.34967e+12, 7.02224e-05, 1.82263e-05
0.00585702, 76, 0.416797, 1.37397e-91, 0.110946, 2.47751e+12, 7.27181e-05, 2.01289e-05
0.00585702, 77, 0.433725, 7.34556e-93, 0.103249, 2.6105e+12, 7.52686e-05, 1.95361e-05
0.00585702, 78, 0.450998, 3.92354e-94, 0.0961756, 2.74878e+12, 7.78742e-05, 2.02123e-05
0.00585702, 79, 0.468692, 2.09385e-95, 0.0896677, 2.89247e+12, 8.05355e-05, 2.09031e-05
0.00585702, 80, 0.486874, 1.11644e-96, 0.0836739, 3.04173e+12, 8.32529e-05, 2.16084e-05
0.00585702, 81, 0.508345, 5.94786e-98, 0.0781479, 3.19669e+12, 8.60268e-05, 2.40763e-05
0.00585702, 82, 0.527962, 3.16612e-99, 0.0730481, 3.3575e+12, 8.88579e-05, 2.73022e-05
0.00585702, 83, 0.54511, 1.68401e-100, 0.068337, 3.5243e+12, 9.17464e-05, 2.38241e-05
0.00585702, 84, 0.563766, 8.94999e-102, 0.0639807, 3.69725e+12, 9.46929e-05, 2.76644e-05
0.00585702, 85, 0.584047, 4.75299e-103, 0.0599489, 3.87647e+12, 9.76979e-05, 2.53576e-05
0.00585702, 86, 0.606226, 2.52224e-104, 0.0562139, 4.06214e+12, 0.000100762, 2.61528e-05
0.00585702, 87, 0.629762, 1.33748e-105, 0.0527508, 4.2544e+12, 0.000103885, 2.69654e-05
0.00585702, 88, 0.646498, 7.08726e-107, 0.0495371, 4.4534e+12, 0.000107068, 3.30177e-05
0.00585702, 89, 0.668556, 3.75289e-108, 0.0465522, 4.6593e+12, 0.000110311, 2.86314e-05
0.00585702, 90, 0.692136, 1.9859e-109, 0.0437775, 4.87227e+12, 0.000113615, 2.94889e-05
0.00585702, 91, 0.713713, 1.05017e-110, 0.0411962, 5.09245e+12, 0.00011698, 3.03624e-05
0.00585702, 92, 0.737212, 5.54976e-112, 0.0387929, 5.32001e+12, 0.000120407, 3.12518e-05
0.00585702, 93, 0.759176, 2.93098e-113, 0.0365535, 5.55511e+12, 0.000123896, 3.27001e-05
0.00585702, 94, 0.784555, 1.54696e-114, 0.0344653, 5.79792e+12, 0.000127447, 3.3079e-05
0.00585702, 95, 0.811641, 8.15982e-116, 0.0325166, 6.04861e+12, 0.000131061, 3.40171e-05
0.00585702, 96, 0.834051, 4.30151e-117, 0.0306968, 6.30734e+12, 0.000134739, 3.49915e-05
0.00585702, 97, 0.858181, 2.26624e-118, 0.0289962, 6.57428e+12, 0.00013848, 3.59427e-05
0.00585702, 98, 0.885146, 1.19327e-119, 0.0274058, 6.8496e+12, 0.000142286, 3.69305e-05
0.00585702, 99, 0.913078, 6.27956e-121, 0.0259174, 7.13349e+12, 0.000146156, 3.79351e-05
0.00585702, 100, 0.937285, 3.30277e-122, 0.0245237, 7.42611e+12, 0.000150092, 4.02899e-05
0.00585702, 101, 0.969158, 1.73617e-123, 0.0232176, 7.72763e+12, 0.000154093, 4.6797e-05
0.00585702, 102, 1.00301, 9.12168e-125, 0.021993, 8.03826e+12, 0.00015816, 4.10506e-05
0.00585702, 103, 1.031, 4.78995e-126, 0.020844, 8.35815e+12, 0.000162294, 4.21235e-05
0.00585702, 104, 1.05889, 2.514e-127, 0.0197652, 8.68749e+12, 0.000166494, 4.32137e-05
0.00585702, 105, 1.0879, 1.31881e-128, 0.0187518, 9.02648e+12, 0.000170762, 4.43214e-05
0.0070548, 5, 2.00406e-05, 24840.4, 291368, 2.65593e+07, 7.27884e-08, 1.88923e-08
0.0070548, 6, 4.19667e-05, 242.761, 106892, 5.50734e+07, 1.12206e-07, 2.91233e-08
0.0070548, 7, 7.80541e-05, 2.2573, 45786.5, 1.0203e+08, 1.62581e-07, 4.34664e-08
0.0070548, 8, 0.000133573, 0.0201375, 21967.6, 1.74059e+08, 2.24945e-07, 5.83847e-08
0.0070548, 9, 0.000213972, 0.000175017, 11493.3, 2.78809e+08, 3.0029e-07, 8.09325e-08
0.0070548, 10, 0.000325834, 1.40259e-06, 6438.39, 4.24949e+08, 3.89572e-07, 1.09049e-07
0.0070548, 11, 0.000475953, 1.16471e-08, 3811.69, 6.22168e+08, 4.93714e-07, 1.28144e-07
0.0070548, 12, 0.00067172, 9.67425e-11, 2362, 8.81174e+08, 6.13613e-07, 1.59264e-07
0.0070548, 13, 0.000922271, 9.1277e-13, 1520.86, 1.2137e+09, 7.50139e-07, 1.94789e-07
0.0070548, 14, 0.00123192, 1.72667e-14, 1011.75, 1.63248e+09, 9.04142e-07, 2.34671e-07
0.0070548, 15, 0.00161349, 8.53641e-16, 692.269, 2.1513e+09, 1.07645e-06, 3.20271e-07
0.0070548, 16, 0.00207497, 5.67881e-17, 485.419, 2.78495e+09, 1.26788e-06, 3.29079e-07
0.0070548, 17, 0.0026244, 3.87118e-18, 347.783, 3.54922e+09, 1.47921e-06, 3.84033e-07
0.0070548, 18, 0.00327259, 2.60594e-19, 253.968, 4.46095e+09, 1.71124e-06, 4.44155e-07
0.0070548, 19, 0.00402666, 1.72774e-20, 188.639, 5.53798e+09, 1.96472e-06, 5.09945e-07
0.0070548, 20, 0.00489989, 1.1294e-21, 142.27, 6.79918e+09, 2.2404e-06, 5.81499e-07
0.0070548, 21, 0.00590638, 7.28845e-23, 108.785, 8.26445e+09, 2.53903e-06, 6.59412e-07
0.0070548, 22, 0.00704669, 4.6488e-24, 84.2272, 9.95469e+09, 2.86132e-06, 7.4266e-07
0.0070548, 23, 0.00833557, 2.93362e-25, 65.959, 1.18918e+10, 3.208e-06, 8.32642e-07
0.0070548, 24, 0.00978324, 1.83319e-26, 52.1934, 1.40988e+10, 3.57977e-06, 9.29135e-07
0.0070548, 25, 0.0113985, 1.13525e-27, 41.6972, 1.65996e+10, 3.97733e-06, 1.03232e-06
0.0070548, 26, 0.013185, 6.97201e-29, 33.6065, 1.94192e+10, 4.40136e-06, 1.14238e-06
0.0070548, 27, 0.0151784, 4.24884e-30, 27.3072, 2.25835e+10, 4.85254e-06, 1.42615e-06
0.0070548, 28, 0.0173524, 2.57079e-31, 22.3567, 2.61197e+10, 5.33154e-06, 1.38381e-06
0.0070548, 29, 0.0197466, 1.54512e-32, 18.4327, 3.00558e+10, 5.83901e-06, 1.51552e-06
0.0070548, 30, 0.022445, 9.22885e-34, 15.2971, 3.44209e+10, 6.37562e-06, 1.65483e-06
0.0070548, 31, 0.0252017, 5.48022e-35, 12.7728, 3.92449e+10, 6.94201e-06, 1.80181e-06
0.0070548, 32, 0.0282826, 3.23647e-36, 10.7264, 4.45591e+10, 7.53882e-06, 1.95671e-06
0.0070548, 33, 0.0316132, 1.90156e-37, 9.05629, 5.03956e+10, 8.16668e-06, 2.11967e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.0070548, 35, 0.0390593, 6.47138e-40, 6.55244, 6.37689e+10, 9.51806e-06, 2.47042e-06
0.0070548, 36, 0.043199, 3.75037e-41, 5.61194, 7.13751e+10, 1.02428e-05, 2.65854e-06
0.0070548, 37, 0.0476177, 2.1646e-42, 4.82689, 7.96423e+10, 1.10011e-05, 2.85535e-06
0.0070548, 38, 0.0523561, 1.24452e-43, 4.16838, 8.86077e+10, 1.17935e-05, 3.06102e-06
0.0070548, 39, 0.0574218, 7.12902e-45, 3.61345, 9.83095e+10, 1.26206e-05, 3.2757e-06
0.0070548, 40, 0.0630078, 4.06952e-46, 3.14374, 1.08787e+11, 1.34831e-05, 3.98905e-06
0.0070548, 41, 0.0686759, 2.31534e-47, 2.74452, 1.2008e+11, 1.43814e-05, 3.98352e-06
0.0070548, 42, 0.074552, 1.31315e-48, 2.40384, 1.32231e+11, 1.53162e-05, 4.26724e-06
0.0070548, 43, 0.0810597, 7.42509e-50, 2.11203, 1.45282e+11, 1.62881e-05, 4.92712e-06
0.0070548, 44, 0.0872805, 4.18639e-51, 1.86118, 1.59275e+11, 1.72977e-05, 4.48963e-06
0.0070548, 45, 0.0943104, 2.35387e-52, 1.64478, 1.74256e+11, 1.83454e-05, 4.76158e-06
0.0070548, 46, 0.101657, 1.32002e-53, 1.4575, 1.90269e+11, 1.94319e-05, 5.04359e-06
0.0070548, 47, 0.109423, 7.38391e-55, 1.29491, 2.07362e+11, 2.05578e-05, 5.3358e-06
0.0070548, 48, 0.117656, 4.12042e-56, 1.15332, 2.25581e+11, 2.17236e-05, 5.63838e-06
0.0070548, 49, 0.125983, 2.29398e-57, 1.02967, 2.44975e+11, 2.29298e-05, 5.95145e-06
0.0070548, 50, 0.135486, 1.2743e-58, 0.921387, 2.65593e+11, 2.4177e-05, 6.32182e-06
0.0070548, 51, 0.144114, 7.06357e-60, 0.826306, 2.87487e+11, 2.54657e-05, 6.60965e-06
0.0070548, 52, 0.153786, 3.90736e-61, 0.742606, 3.10706e+11, 2.67965e-05, 6.95507e-06
0.0070548, 53, 0.164566, 2.15716e-62, 0.668744, 3.35305e+11, 2.817e-05, 7.32064e-06
0.0070548, 54, 0.174718, 1.18865e-63, 0.603408, 3.61337e+11, 2.95866e-05, 7.67924e-06
0.0070548, 55, 0.185726, 6.53775e-65, 0.545484, 3.88855e+11, 3.10469e-05, 8.1474e-06
0.0070548, 56, 0.196519, 3.58949e-66, 0.494018, 4.17916e+11, 3.25514e-05, 8.44877e-06
0.0070548, 57, 0.20833, 1.9674e-67, 0.448193, 4.48576e+11, 3.41007e-05, 8.85088e-06
0.0070548, 58, 0.221075, 1.07656e-68, 0.407308, 4.80893e+11, 3.56953e-05, 9.68649e-06
0.0070548, 59, 0.233076, 5.88151e-70, 0.370758, 5.14926e+11, 3.73356e-05, 1.02328e-05
0.0070548, 60, 0.246891, 3.20826e-71, 0.338022, 5.50734e+11, 3.90223e-05, 1.01283e-05
0.0070548, 61, 0.259594, 1.74744e-72, 0.308648, 5.88378e+11, 4.07558e-05, 1.05841e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.0070548, 63, 0.287599, 5.16188e-75, 0.258466, 6.69421e+11, 4.43652e-05, 1.1515e-05
0.0070548, 64, 0.302608, 2.79975e-76, 0.237021, 7.12946e+11, 4.62422e-05, 1.20023e-05
0.0070548, 65, 0.318307, 1.51656e-77, 0.217647, 7.58561e+11, 4.81681e-05, 1.25021e-05
0.0070548, 66, 0.335146, 8.20437e-79, 0.200118, 8.0633e+11, 5.01433e-05, 1.34143e-05
0.0070548, 67, 0.350506, 4.43298e-80, 0.184232, 8.5632e+11, 5.21683e-05, 1.35473e-05
0.0070548, 68, 0.36802, 2.39235e-81, 0.169816, 9.086e+11, 5.42437e-05, 1.42895e-05
0.0070548, 69, 0.383745, 1.28958e-82, 0.156714, 9.63237e+11, 5.637e-05, 1.46309e-05
0.0070548, 70, 0.401934, 6.94353e-84, 0.14479, 1.0203e+12, 5.85476e-05, 1.52042e-05
0.0070548, 71, 0.4235, 3.73451e-85, 0.133923, 1.07987e+12, 6.0777e-05, 1.57839e-05
0.0070548, 72, 0.437353, 2.00643e-86, 0.124008, 1.142e+12, 6.30587e-05, 1.6367e-05
0.0070548, 73, 0.456323, 1.07687e-87, 0.114948, 1.20678e+12, 6.53931e-05, 1.69729e-05
0.0070548, 74, 0.476391, 5.77378e-89, 0.10666, 1.27428e+12, 6.77809e-05, 2.07756e-05
0.0070548, 75, 0.495863, 3.09265e-90, 0.0990695, 1.34457e+12, 7.02224e-05, 1.99827e-05
0.0070548, 76, 0.516838, 1.65495e-91, 0.0921091, 1.41772e+12, 7.27181e-05, 1.88741e-05
0.0070548, 77, 0.537673, 8.84776e-93, 0.0857192, 1.49383e+12, 7.52686e-05, 1.95361e-05
0.0070548, 78, 0.559018, 4.72591e-94, 0.0798467, 1.57295e+12, 7.78742e-05, 2.02123e-05
0.0070548, 79, 0.580793, 2.52205e-95, 0.0744437, 1.65518e+12, 8.05355e-05, 2.40983e-05
0.0070548, 80, 0.605251, 1.34476e-96, 0.0694676, 1.74059e+12, 8.32529e-05, 2.16084e-05
0.0070548, 81, 0.626014, 7.16422e-98, 0.0648798, 1.82927e+12, 8.60268e-05, 2.58694e-05
0.0070548, 82, 0.649252, 3.81361e-99, 0.0606458, 1.92129e+12, 8.88579e-05, 2.32382e-05
0.0070548, 83, 0.673748, 2.0284e-100, 0.0567345, 2.01674e+12, 9.17464e-05, 2.38129e-05
0.0070548, 84, 0.698299, 1.07803e-101, 0.0531179, 2.1157e+12, 9.46929e-05, 2.45777e-05
0.0070548, 85, 0.722247, 5.72499e-103, 0.0497706, 2.21826e+12, 9.76979e-05, 2.53576e-05
0.0070548, 86, 0.747725, 3.03804e-104, 0.0466698, 2.32451e+12, 0.000100762, 2.61528e-05
0.0070548, 87, 0.773705, 1.611e-105, 0.0437947, 2.43452e+12, 0.000103885, 2.69635e-05
0.0070548, 88, 0.799942, 8.53664e-107, 0.0411266, 2.5484e+12, 0.000107068, 2.77896e-05
0.0070548, 89, 0.827537, 4.52037e-108, 0.0386484, 2.66623e+12, 0.000110311, 2.86314e-05
0.0070548, 90, 0.854864, 2.39202e-109, 0.0363449, 2.78809e+12, 0.000113615, 3.35426e-05
0.0070548, 91, 0.882734, 1.26493e-110, 0.0342018, 2.91409e+12, 0.00011698, 3.03624e-05
0.0070548, 92, 0.911, 6.68471e-112, 0.0322065, 3.04431e+12, 0.000120407, 3.22896e-05
0.0070548, 93, 0.940332, 3.53038e-113, 0.0303474, 3.17884e+12, 0.000123896, 3.21573e-05
0.0070548, 94, 0.967184, 1.86332e-114, 0.0286137, 3.31779e+12, 0.000127447, 3.3079e-05
0.0070548, 95, 1.00185, 9.82854e-116, 0.0269959, 3.46124e+12, 0.000131061, 3.40215e-05
0.0070548, 96, 1.03808, 5.18118e-117, 0.025485, 3.60929e+12, 0.000134739, 3.50344e-05
0.0070548, 97, 1.05965, 2.72969e-118, 0.0240731, 3.76204e+12, 0.00013848, 3.59427e-05
0.0070548, 98, 1.08911, 1.4373e-119, 0.0227527, 3.91959e+12, 0.000142286, 3.69305e-05
0.0070548, 99, 1.12251, 7.56375e-121, 0.0215171, 4.08204e+12, 0.000146156, 3.79351e-05
0.0070548, 100, 1.15748, 3.9782e-122, 0.02036, 4.24949e+12, 0.000150092, 3.89662e-05
0.0070548, 101, 1.18771, 2.09122e-123, 0.0192757, 4.42204e+12, 0.000154093, 3.9995e-05
0.0070548, 102, 1.23816, 1.09871e-124, 0.018259, 4.59979e+12, 0.00015816, 4.10649e-05
0.0070548, 103, 1.25291, 5.76952e-126, 0.017305, 4.78284e+12, 0.000162294, 4.21235e-05
0.0070548, 104, 1.28748, 3.02813e-127, 0.0164094, 4.9713e+12, 0.000166494, 4.32137e-05
0.0070548, 105, 1.32572, 1.58851e-128, 0.0155681, 5.16528e+12, 0.000170762, 4.49808e-05
0.00849753, 5, 2.53837e-05, 17644.2, 241899, 1.51982e+07, 7.27884e-08, 1.88923e-08
0.00849753, 6, 5.30792e-05, 172.113, 88743.6, 3.1515e+07, 1.12206e-07, 2.91233e-08
0.00849753, 7, 9.87081e-05, 1.59528, 38012.8, 5.83855e+07, 1.62581e-07, 4.2198e-08
0.00849753, 8, 0.000168894, 0.014198, 18237.9, 9.9603e+07, 2.24945e-07, 5.83847e-08
0.00849753, 9, 0.000270384, 0.000122891, 9541.91, 1.59545e+08, 3.0029e-07, 7.8106e-08
0.00849753, 10, 0.000411386, 1.03758e-06, 5345.26, 2.43171e+08, 3.89572e-07, 1.01114e-07
0.00849753, 11, 0.000600815, 8.61416e-09, 3164.53, 3.56027e+08, 4.93714e-07, 1.28144e-07
0.00849753, 12, 0.00084774, 6.73951e-11, 1960.98, 5.0424e+08, 6.13613e-07, 1.59264e-07
0.00849753, 13, 0.00116425, 7.03197e-13, 1262.64, 6.94522e+08, 7.50139e-07, 1.94699e-07
0.00849753, 14, 0.0015583, 1.76709e-14, 839.972, 9.34168e+08, 9.04142e-07, 2.37244e-07
0.00849753, 15, 0.00203392, 1.00399e-15, 574.734, 1.23106e+09, 1.07645e-06, 2.79394e-07
0.00849753, 16, 0.00261249, 6.82151e-17, 403.004, 1.59365e+09, 1.26788e-06, 3.29079e-07
0.00849753, 17, 0.00330402, 4.66143e-18, 288.735, 2.03099e+09, 1.47921e-06, 3.83932e-07
0.00849753, 18, 0.00412765, 3.13875e-19, 210.848, 2.55272e+09, 1.71124e-06, 4.48161e-07
0.00849753, 19, 0.00507001, 2.08106e-20, 156.612, 3.16903e+09, 1.96472e-06, 5.09945e-07
0.00849753, 20, 0.00616496, 1.36037e-21, 118.115, 3.89074e+09, 2.2404e-06, 5.81499e-07
0.00849753, 21, 0.00742759, 8.77896e-23, 90.3156, 4.72922e+09, 2.53903e-06, 6.59008e-07
0.00849753, 22, 0.00885243, 5.5995e-24, 69.9269, 5.69644e+09, 2.86132e-06, 7.4266e-07
0.00849753, 23, 0.0104689, 3.53355e-25, 54.7603, 6.80493e+09, 3.208e-06, 8.32642e-07
0.00849753, 24, 0.0122892, 2.20809e-26, 43.3318, 8.06785e+09, 3.57977e-06, 1.03429e-06
0.00849753, 25, 0.0143075, 1.36742e-27, 34.6178, 9.49889e+09, 3.97733e-06, 1.03232e-06
0.00849753, 26, 0.016556, 8.39781e-29, 27.9007, 1.11124e+10, 4.40136e-06, 1.14238e-06
0.00849753, 27, 0.0191501, 5.11774e-30, 22.6709, 1.29231e+10, 4.85254e-06, 1.25948e-06
0.00849753, 28, 0.0217887, 3.09653e-31, 18.5609, 1.49467e+10, 5.33154e-06, 1.38381e-06
0.00849753, 29, 0.0247834, 1.8611e-32, 15.3031, 1.71991e+10, 5.83901e-06, 1.51552e-06
0.00849753, 30, 0.0280361, 1.11162e-33, 12.7, 1.96969e+10, 6.37562e-06, 1.6548e-06
0.00849753, 31, 0.0316099, 6.60095e-35, 10.6042, 2.24574e+10, 6.94201e-06, 1.80181e-06
0.00849753, 32, 0.0354418, 3.89834e-36, 8.90521, 2.54984e+10, 7.53882e-06, 1.95671e-06
0.00849753, 33, 0.0396043, 2.29044e-37, 7.51869, 2.88382e+10, 8.16668e-06, 2.11967e-06
0.00849753, 34, 0.044086, 1.33922e-38, 6.38021, 3.24959e+10, 8.82622e-06, 2.29086e-06
0.00849753, 35, 0.0489083, 7.7948e-40, 5.43995, 3.64909e+10, 9.51806e-06, 2.47042e-06
0.00849753, 36, 0.0540707, 4.51733e-41, 4.65913, 4.08435e+10, 1.02428e-05, 2.65854e-06
0.00849753, 37, 0.0595904, 2.60727e-42, 4.00737, 4.55742e+10, 1.10011e-05, 2.85535e-06
0.00849753, 38, 0.0655908, 1.49903e-43, 3.46066, 5.07046e+10, 1.17935e-05, 3.06102e-06
0.00849753, 39, 0.0717776, 8.58693e-45, 2.99995, 5.62563e+10, 1.26206e-05, 3.2757e-06
0.00849753, 40, 0.0787007, 4.90175e-46, 2.60999, 6.22519e+10, 1.34831e-05, 3.55151e-06
0.00849753, 41, 0.0856368, 2.78884e-47, 2.27855, 6.87144e+10, 1.43814e-05, 3.81342e-06
