# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 1.5, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.0954548, 46, 2.20612, 5.14817e-72, 0.10772, 1.15218e+08, 1.94319e-05, 5.04359e-06
0.0954548, 47, 2.36757, 1.05956e-73, 0.095703, 1.25568e+08, 2.05578e-05, 5.3358e-06
0.0954548, 48, 2.53142, 2.17543e-75, 0.0852388, 1.36601e+08, 2.17236e-05, 5.63838e-06
0.0954548, 49, 2.70412, 4.4561e-77, 0.0761002, 1.48345e+08, 2.29298e-05, 5.95145e-06
0.0954548, 50, 2.88341, 9.10745e-79, 0.0680971, 1.60831e+08, 2.4177e-05, 6.73746e-06
0.0954548, 51, 3.07581, 1.85741e-80, 0.06107, 1.74088e+08, 2.54657e-05, 6.60965e-06
0.0954548, 52, 3.2659, 3.78027e-82, 0.054884, 1.88149e+08, 2.67965e-05, 6.95507e-06
0.0954548, 53, 3.46374, 7.6785e-84, 0.049425, 2.03045e+08, 2.817e-05, 8.43893e-06
0.0954548, 54, 3.67233, 1.55668e-85, 0.0445962, 2.18808e+08, 2.95866e-05, 7.67924e-06
0.0954548, 55, 3.9008, 3.1501e-87, 0.0403152, 2.35472e+08, 3.10469e-05, 8.05827e-06
0.0954548, 56, 4.12557, 6.36322e-89, 0.0365115, 2.5307e+08, 3.25514e-05, 8.44877e-06
0.0954548, 57, 4.34349, 1.28317e-90, 0.0331247, 2.71637e+08, 3.41007e-05, 8.85088e-06
0.0954548, 58, 4.57288, 2.58331e-92, 0.030103, 2.91206e+08, 3.56953e-05, 9.26475e-06
0.0954548, 59, 4.82148, 5.19244e-94, 0.0274017, 3.11815e+08, 3.73356e-05, 1.1317e-05
0.0954548, 60, 5.08803, 1.04207e-95, 0.0249823, 3.33498e+08, 3.90223e-05, 1.0129e-05
0.0954548, 61, 5.35502, 2.0882e-97, 0.0228113, 3.56294e+08, 4.07558e-05, 1.05782e-05
0.0954548, 62, 5.6014, 4.17848e-99, 0.0208598, 3.80238e+08, 4.25366e-05, 1.11071e-05
0.0954548, 63, 5.88969, 8.34944e-101, 0.0191025, 4.05369e+08, 4.43652e-05, 1.18109e-05
0.0954548, 64, 6.15625, 1.66612e-102, 0.0175176, 4.31726e+08, 4.62422e-05, 1.20022e-05
0.0954548, 65, 6.48426, 3.32035e-104, 0.0160857, 4.59348e+08, 4.81681e-05, 1.25021e-05
0.0954548, 66, 6.73887, 6.60857e-106, 0.0147901, 4.88275e+08, 5.01433e-05, 1.30147e-05
0.0954548, 67, 7.07667, 1.31369e-107, 0.0136161, 5.18547e+08, 5.21683e-05, 1.35404e-05
0.0954548, 68, 7.35179, 2.6083e-109, 0.0125506, 5.50205e+08, 5.42437e-05, 1.4079e-05
0.0954548, 69, 7.67178, 5.17267e-111, 0.0115823, 5.83291e+08, 5.637e-05, 1.46309e-05
0.0954548, 70, 8.00164, 1.02466e-112, 0.010701, 6.17847e+08, 5.85476e-05, 1.51961e-05
0.0954548, 71, 8.33555, 2.02753e-114, 0.0098979, 6.53916e+08, 6.0777e-05, 1.57747e-05
0.0954548, 72, 8.69605, 4.00764e-116, 0.00916506, 6.91542e+08, 6.30587e-05, 1.79721e-05
0.0954548, 73, 9.06363, 7.9133e-118, 0.00849549, 7.30769e+08, 6.53931e-05, 1.69729e-05
0.0954548, 74, 9.40033, 1.56094e-119, 0.00788296, 7.71642e+08, 6.77809e-05, 1.75926e-05
0.0954548, 75, 9.7634, 3.076e-121, 0.00732195, 8.14205e+08, 7.02224e-05, 1.82263e-05
0.0954548, 76, 10.1421, 6.05578e-123, 0.00680752, 8.58506e+08, 7.27181e-05, 1.89524e-05
0.0954548, 77, 10.5308, 1.19109e-124, 0.00633527, 9.0459e+08, 7.52686e-05, 1.95361e-05
0.0954548, 78, 10.892, 2.3406e-126, 0.00590124, 9.52505e+08, 7.78742e-05, 2.02123e-05
0.0954548, 79, 11.2826, 4.59538e-128, 0.00550193, 1.0023e+09, 8.05355e-05, 2.09031e-05
0.0954548, 80, 11.7387, 9.01445e-130, 0.00513416, 1.05402e+09, 8.32529e-05, 2.16084e-05
0.0954548, 81, 12.0994, 1.76681e-131, 0.00479509, 1.10772e+09, 8.60268e-05, 2.23284e-05
0.0954548, 82, 12.5263, 3.46005e-133, 0.00448216, 1.16344e+09, 8.88579e-05, 2.30743e-05
0.0954548, 83, 12.9409, 6.77058e-135, 0.00419309, 1.22124e+09, 9.17464e-05, 2.38129e-05
0.0954548, 84, 13.403, 1.32382e-136, 0.0039258, 1.28117e+09, 9.46929e-05, 2.72551e-05
0.0954548, 85, 13.8502, 2.5864e-138, 0.00367841, 1.34327e+09, 9.76979e-05, 2.53576e-05
0.0954548, 86, 14.3066, 5.0494e-140, 0.00344923, 1.40761e+09, 0.000100762, 2.61528e-05
0.0954548, 87, 14.7097, 9.85064e-142, 0.00323674, 1.47423e+09, 0.000103885, 2.98276e-05
0.0954548, 88, 15.1723, 1.92034e-143, 0.00303955, 1.54319e+09, 0.000107068, 2.79315e-05
0.0954548, 89, 15.7075, 3.74101e-145, 0.0028564, 1.61454e+09, 0.000110311, 2.86314e-05
0.0954548, 90, 16.1691, 7.28286e-147, 0.00268615, 1.68834e+09, 0.000113615, 2.94889e-05
0.0954548, 91, 16.6409, 1.41685e-148, 0.00252776, 1.76463e+09, 0.00011698, 3.07275e-05
0.0954548, 92, 17.1221, 2.75463e-150, 0.0023803, 1.84349e+09, 0.000120407, 3.12518e-05
0.0954548, 93, 17.6126, 5.35208e-152, 0.00224289, 1.92495e+09, 0.000123896, 3.38615e-05
0.0954548, 94, 18.0973, 1.03923e-153, 0.00211476, 2.00909e+09, 0.000127447, 3.3079e-05
0.0954548, 95, 18.6093, 2.01666e-155, 0.00199519, 2.09596e+09, 0.000131061, 3.40171e-05
0.0954548, 96, 19.1284, 3.91104e-157, 0.00188353, 2.18561e+09, 0.000134739, 3.49716e-05
0.0954548, 97, 19.6561, 7.58048e-159, 0.00177918, 2.27812e+09, 0.00013848, 3.72034e-05
0.0954548, 98, 20.1923, 1.46842e-160, 0.00168159, 2.37352e+09, 0.000142286, 3.69477e-05
0.0954548, 99, 20.819, 2.84289e-162, 0.00159027, 2.47189e+09, 0.000146156, 3.79351e-05
0.0954548, 100, 21.3463, 5.50083e-164, 0.00150475, 2.57329e+09, 0.000150092, 3.89565e-05
0.0954548, 101, 21.8833, 1.0638e-165, 0.00142461, 2.67778e+09, 0.000154093, 3.9995e-05
0.0954548, 102, 22.4307, 2.05618e-167, 0.00134947, 2.78541e+09, 0.00015816, 4.26359e-05
0.0954548, 103, 22.9944, 3.97225e-169, 0.00127897, 2.89626e+09, 0.000162294, 4.21235e-05
0.0954548, 104, 23.5484, 7.66989e-171, 0.00121278, 3.01039e+09, 0.000166494, 4.32137e-05
0.0954548, 105, 24.1288, 1.48021e-172, 0.0011506, 3.12785e+09, 0.000170762, 4.43214e-05
0.114976, 5, 0.000667905, 2.56736e-05, 17878.1, 9203.32, 7.27884e-08, 2.23804e-08
0.114976, 6, 0.00139089, 4.23364e-07, 6558.79, 19084, 1.12206e-07, 2.91233e-08
0.114976, 7, 0.00257516, 1.65423e-08, 2809.42, 35355.5, 1.62581e-07, 4.2198e-08
0.114976, 8, 0.00438346, 5.97672e-10, 1347.91, 60314.9, 2.24945e-07, 5.85346e-08
0.114976, 9, 0.00698064, 2.0032e-11, 705.216, 96612.8, 3.0029e-07, 7.79406e-08
0.114976, 10, 0.0105588, 6.32188e-13, 395.053, 147253, 3.89572e-07, 1.01114e-07
0.114976, 11, 0.0153291, 1.89928e-14, 233.882, 215593, 4.93714e-07, 1.28144e-07
0.114976, 12, 0.0214926, 5.47661e-16, 144.93, 305344, 6.13613e-07, 1.59264e-07
0.114976, 13, 0.0292904, 1.5253e-17, 93.3184, 420570, 7.50139e-07, 1.9471e-07
0.114976, 14, 0.0389785, 4.12351e-19, 62.08, 565688, 9.04142e-07, 2.34671e-07
0.114976, 15, 0.0506965, 1.08635e-20, 42.477, 745469, 1.07645e-06, 2.97467e-07
0.114976, 16, 0.0648429, 2.79807e-22, 29.7849, 965038, 1.26788e-06, 3.29079e-07
0.114976, 17, 0.0815553, 7.06456e-24, 21.3396, 1.22987e+06, 1.47921e-06, 3.83932e-07
0.114976, 18, 0.101124, 1.7523e-25, 15.5832, 1.5458e+06, 1.71124e-06, 4.44155e-07
0.114976, 19, 0.123738, 4.27798e-27, 11.5747, 1.91902e+06, 1.96472e-06, 5.09945e-07
0.114976, 20, 0.149772, 1.02958e-28, 8.72953, 2.35605e+06, 2.2404e-06, 5.81499e-07
0.114976, 21, 0.17952, 2.44605e-30, 6.67498, 2.86379e+06, 2.53903e-06, 6.59008e-07
0.114976, 22, 0.212906, 5.74326e-32, 5.1681, 3.44949e+06, 2.86132e-06, 7.4266e-07
0.114976, 23, 0.25065, 1.33409e-33, 4.04718, 4.12075e+06, 3.208e-06, 8.32642e-07
0.114976, 24, 0.292511, 3.06854e-35, 3.20254, 4.8855e+06, 3.57977e-06, 9.29135e-07
0.114976, 25, 0.339275, 6.99425e-37, 2.5585, 5.75207e+06, 3.97733e-06, 1.03232e-06
0.114976, 26, 0.39041, 1.58093e-38, 2.06207, 6.72911e+06, 4.40136e-06, 1.14238e-06
0.114976, 27, 0.446907, 3.54584e-40, 1.67554, 7.82563e+06, 4.85254e-06, 1.25948e-06
0.114976, 28, 0.509054, 7.89578e-42, 1.37179, 9.051e+06, 5.33154e-06, 1.38381e-06
0.114976, 29, 0.575819, 1.74646e-43, 1.13101, 1.04149e+07, 5.83901e-06, 1.51552e-06
0.114976, 30, 0.649222, 3.83885e-45, 0.938618, 1.19275e+07, 6.37562e-06, 1.6548e-06
0.114976, 31, 0.728163, 8.38879e-47, 0.78373, 1.35991e+07, 6.94201e-06, 1.80181e-06
0.114976, 32, 0.812584, 1.8231e-48, 0.658159, 1.54406e+07, 7.53882e-06, 1.95671e-06
0.114976, 33, 0.905987, 3.94167e-50, 0.555686, 1.74631e+07, 8.16668e-06, 2.12019e-06
0.114976, 34, 1.00425, 8.48085e-52, 0.471544, 1.9678e+07, 8.82622e-06, 2.29086e-06
0.114976, 35, 1.1121, 1.81638e-53, 0.402051, 2.20972e+07, 9.51806e-06, 2.47042e-06
0.114976, 36, 1.21796, 3.87343e-55, 0.344344, 2.47329e+07, 1.02428e-05, 2.65854e-06
0.114976, 37, 1.33588, 8.2263e-57, 0.296174, 2.75976e+07, 1.10011e-05, 2.85535e-06
0.114976, 38, 1.46428, 1.74031e-58, 0.255768, 3.07043e+07, 1.17935e-05, 3.06102e-06
0.114976, 39, 1.59994, 3.66819e-60, 0.221718, 3.40661e+07, 1.26206e-05, 3.2757e-06
0.114976, 40, 1.73544, 7.7047e-62, 0.192897, 3.76968e+07, 1.34831e-05, 3.49954e-06
0.114976, 41, 1.88504, 1.61292e-63, 0.168401, 4.16102e+07, 1.43814e-05, 3.92129e-06
0.114976, 42, 2.04151, 3.36585e-65, 0.147498, 4.58207e+07, 1.53162e-05, 3.97535e-06
0.114976, 43, 2.20344, 7.00265e-67, 0.129592, 5.03429e+07, 1.62881e-05, 4.22761e-06
0.114976, 44, 2.37471, 1.4527e-68, 0.1142, 5.51919e+07, 1.72977e-05, 4.48963e-06
0.114976, 45, 2.55608, 3.00533e-70, 0.100922, 6.0383e+07, 1.83454e-05, 4.87507e-06
0.114976, 46, 2.74148, 6.20099e-72, 0.0894309, 6.59319e+07, 1.94319e-05, 5.04359e-06
0.114976, 47, 2.94053, 1.27624e-73, 0.0794543, 7.18548e+07, 2.05578e-05, 5.76501e-06
0.114976, 48, 3.14205, 2.62031e-75, 0.0707667, 7.81681e+07, 2.17236e-05, 5.63838e-06
0.114976, 49, 3.35461, 5.36739e-77, 0.0631797, 8.48885e+07, 2.29298e-05, 5.95145e-06
0.114976, 50, 3.5768, 1.097e-78, 0.0565355, 9.20332e+07, 2.4177e-05, 6.27516e-06
0.114976, 51, 3.80487, 2.23725e-80, 0.0507014, 9.96197e+07, 2.54657e-05, 6.60965e-06
0.114976, 52, 4.04948, 4.55335e-82, 0.0455656, 1.07666e+08, 2.67965e-05, 6.95507e-06
0.114976, 53, 4.29375, 9.24878e-84, 0.0410335, 1.1619e+08, 2.817e-05, 7.31155e-06
0.114976, 54, 4.55374, 1.87503e-85, 0.0370246, 1.2521e+08, 2.95866e-05, 7.67924e-06
0.114976, 55, 4.81458, 3.7943e-87, 0.0334704, 1.34746e+08, 3.10469e-05, 8.05827e-06
0.114976, 56, 5.08654, 7.66452e-89, 0.0303125, 1.44816e+08, 3.25514e-05, 8.44877e-06
0.114976, 57, 5.37315, 1.54559e-90, 0.0275007, 1.5544e+08, 3.41007e-05, 8.85088e-06
0.114976, 58, 5.69169, 3.1116e-92, 0.0249921, 1.66639e+08, 3.56953e-05, 9.26475e-06
0.114976, 59, 5.96382, 6.25431e-94, 0.0227494, 1.78432e+08, 3.73356e-05, 9.6905e-06
0.114976, 60, 6.27321, 1.25517e-95, 0.0207407, 1.9084e+08, 3.90223e-05, 1.01283e-05
0.114976, 61, 6.59229, 2.51524e-97, 0.0189383, 2.03884e+08, 4.07558e-05, 1.05782e-05
0.114976, 62, 6.92646, 5.033e-99, 0.0173182, 2.17586e+08, 4.25366e-05, 1.10404e-05
0.114976, 63, 7.2607, 1.00569e-100, 0.0158593, 2.31967e+08, 4.43652e-05, 1.1515e-05
0.114976, 64, 7.60702, 2.00685e-102, 0.0145434, 2.4705e+08, 4.62422e-05, 1.20022e-05
0.114976, 65, 7.96838, 3.99937e-104, 0.0133546, 2.62856e+08, 4.81681e-05, 1.25021e-05
0.114976, 66, 8.32883, 7.96004e-106, 0.012279, 2.79409e+08, 5.01433e-05, 1.30147e-05
0.114976, 67, 8.70369, 1.58235e-107, 0.0113043, 2.96732e+08, 5.21683e-05, 1.60538e-05
0.114976, 68, 9.08215, 3.14171e-109, 0.0104197, 3.14847e+08, 5.42437e-05, 1.4079e-05
0.114976, 69, 9.47726, 6.2305e-111, 0.00961581, 3.3378e+08, 5.637e-05, 1.46309e-05
0.114976, 70, 9.93683, 1.23421e-112, 0.00888417, 3.53555e+08, 5.85476e-05, 1.51961e-05
0.114976, 71, 10.2967, 2.44216e-114, 0.00821741, 3.74195e+08, 6.0777e-05, 1.86625e-05
0.114976, 72, 10.7176, 4.82721e-116, 0.00760899, 3.95726e+08, 6.30587e-05, 1.6367e-05
0.114976, 73, 11.1379, 9.5316e-118, 0.0070531, 4.18173e+08, 6.53931e-05, 1.69729e-05
0.114976, 74, 11.5806, 1.88016e-119, 0.00654457, 4.41562e+08, 6.77809e-05, 2.06097e-05
0.114976, 75, 12.0372, 3.70506e-121, 0.00607882, 4.65918e+08, 7.02224e-05, 1.83592e-05
0.114976, 76, 12.4869, 7.2942e-123, 0.00565173, 4.91268e+08, 7.27181e-05, 1.88741e-05
0.114976, 77, 12.9545, 1.43468e-124, 0.00525965, 5.17639e+08, 7.52686e-05, 1.95361e-05
0.114976, 78, 13.4222, 2.81926e-126, 0.00489932, 5.45058e+08, 7.78742e-05, 2.02123e-05
0.114976, 79, 13.9919, 5.53515e-128, 0.0045678, 5.73552e+08, 8.05355e-05, 2.09031e-05
0.114976, 80, 14.447, 1.08579e-129, 0.00426247, 6.03149e+08, 8.32529e-05, 2.16084e-05
0.114976, 81, 14.9198, 2.12813e-131, 0.00398096, 6.33876e+08, 8.60268e-05, 2.23284e-05
0.114976, 82, 15.4221, 4.16765e-133, 0.00372117, 6.65763e+08, 8.88579e-05, 2.30632e-05
0.114976, 83, 15.9365, 8.15519e-135, 0.00348118, 6.98839e+08, 9.17464e-05, 2.38129e-05
0.114976, 84, 17.3457, 1.59454e-136, 0.00325927, 7.33131e+08, 9.46929e-05, 2.45777e-05
0.114976, 85, 17.0073, 3.11533e-138, 0.00305388, 7.6867e+08, 9.76979e-05, 2.53576e-05
0.114976, 86, 17.6042, 6.08202e-140, 0.00286361, 8.05487e+08, 0.000100762, 2.61528e-05
0.114976, 87, 18.1232, 1.18651e-141, 0.0026872, 8.4361e+08, 0.000103885, 2.69635e-05
0.114976, 88, 18.6763, 2.31306e-143, 0.00252349, 8.8307e+08, 0.000107068, 2.77896e-05
0.114976, 89, 19.2481, 4.50606e-145, 0.00237143, 9.23899e+08, 0.000110311, 2.86314e-05
0.114976, 90, 19.8343, 8.77223e-147, 0.00223009, 9.66128e+08, 0.000113615, 2.94889e-05
0.114976, 91, 20.4243, 1.7066e-148, 0.00209859, 1.00979e+09, 0.00011698, 3.03624e-05
0.114976, 92, 21.0241, 3.31796e-150, 0.00197616, 1.05491e+09, 0.000120407, 3.12518e-05
0.114976, 93, 21.6401, 6.44661e-152, 0.00186209, 1.10153e+09, 0.000123896, 3.21573e-05
0.114976, 94, 22.257, 1.25175e-153, 0.00175571, 1.14968e+09, 0.000127447, 3.3079e-05
0.114976, 95, 22.8919, 2.42907e-155, 0.00165644, 1.19939e+09, 0.000131061, 3.40171e-05
0.114976, 96, 23.5314, 4.71086e-157, 0.00156374, 1.25069e+09, 0.000134739, 3.82338e-05
0.114976, 97, 24.2191, 9.13072e-159, 0.0014771, 1.30362e+09, 0.00013848, 3.59427e-05
0.114976, 98, 24.8572, 1.76872e-160, 0.00139609, 1.35822e+09, 0.000142286, 3.72703e-05
0.114976, 99, 25.5072, 3.42427e-162, 0.00132027, 1.41451e+09, 0.000146156, 3.79351e-05
0.114976, 100, 26.1648, 6.62577e-164, 0.00124927, 1.47253e+09, 0.000150092, 3.89565e-05
0.114976, 101, 26.8162, 1.28135e-165, 0.00118274, 1.53232e+09, 0.000154093, 3.9995e-05
0.114976, 102, 27.5034, 2.47668e-167, 0.00112035, 1.59392e+09, 0.00015816, 4.10506e-05
0.114976, 103, 28.2034, 4.78459e-169, 0.00106182, 1.65735e+09, 0.000162294, 4.73701e-05
0.114976, 104, 28.9136, 9.23841e-171, 0.00100687, 1.72265e+09, 0.000166494, 4.46087e-05
0.114976, 105, 29.7291, 1.78292e-172, 0.000955245, 1.78987e+09, 0.000170762, 4.43214e-05
0.138489, 5, 0.000838408, 2.24577e-05, 14842.7, 5266.48, 7.27884e-08, 1.88923e-08
0.138489, 6, 0.00174623, 5.05838e-07, 5445.23, 10920.6, 1.12206e-07, 2.91233e-08
0.138489, 7, 0.00323881, 1.99234e-08, 2332.43, 20231.7, 1.62581e-07, 4.2198e-08
0.138489, 8, 0.00550939, 7.19897e-10, 1119.06, 34514.4, 2.24945e-07, 5.83847e-08
0.138489, 9, 0.00877594, 2.41286e-11, 585.483, 55285.4, 3.0029e-07, 7.83578e-08
0.138489, 10, 0.0132794, 7.61473e-13, 327.98, 84263.6, 3.89572e-07, 1.01114e-07
0.138489, 11, 0.0192758, 2.28769e-14, 194.173, 123370, 4.93714e-07, 1.28144e-07
0.138489, 12, 0.0270301, 6.59659e-16, 120.324, 174729, 6.13613e-07, 1.59264e-07
0.138489, 13, 0.0368655, 1.83723e-17, 77.4746, 240665, 7.50139e-07, 1.94699e-07
0.138489, 14, 0.0491787, 4.96678e-19, 51.5399, 323707, 9.04142e-07, 2.34671e-07
0.138489, 15, 0.063733, 1.30851e-20, 35.2652, 426585, 1.07645e-06, 3.08934e-07
0.138489, 16, 0.0814923, 3.37028e-22, 24.7279, 552230, 1.26788e-06, 3.29079e-07
0.138489, 17, 0.102361, 8.50929e-24, 17.7165, 703778, 1.47921e-06, 3.83932e-07
0.138489, 18, 0.126808, 2.11066e-25, 12.9375, 884566, 1.71124e-06, 4.57494e-07
0.138489, 19, 0.155166, 5.15285e-27, 9.60955, 1.09813e+06, 1.96472e-06, 5.09945e-07
0.138489, 20, 0.187851, 1.24014e-28, 7.24741, 1.34822e+06, 2.2404e-06, 5.81499e-07
0.138489, 21, 0.224768, 2.94627e-30, 5.54168, 1.63877e+06, 2.53903e-06, 6.59008e-07
0.138489, 22, 0.266839, 6.91777e-32, 4.29065, 1.97393e+06, 2.86132e-06, 7.4266e-07
0.138489, 23, 0.314741, 1.60692e-33, 3.36004, 2.35804e+06, 3.208e-06, 8.32642e-07
0.138489, 24, 0.366204, 3.69607e-35, 2.6588, 2.79567e+06, 3.57977e-06, 9.29135e-07
0.138489, 25, 0.42409, 8.4246e-37, 2.12411, 3.29155e+06, 3.97733e-06, 1.03232e-06
0.138489, 26, 0.488164, 1.90424e-38, 1.71196, 3.85065e+06, 4.40136e-06, 1.14238e-06
0.138489, 27, 0.558533, 4.27097e-40, 1.39106, 4.47812e+06, 4.85254e-06, 1.25948e-06
0.138489, 28, 0.635668, 9.51049e-42, 1.13888, 5.17932e+06, 5.33154e-06, 1.38381e-06
0.138489, 29, 0.719121, 2.10361e-43, 0.938985, 5.95981e+06, 5.83901e-06, 1.51782e-06
0.138489, 30, 0.811678, 4.62391e-45, 0.779257, 6.82536e+06, 6.37562e-06, 1.6548e-06
0.138489, 31, 0.909054, 1.01043e-46, 0.650667, 7.78192e+06, 6.94201e-06, 1.8019e-06
0.138489, 32, 1.01394, 2.19593e-48, 0.546415, 8.83568e+06, 7.53882e-06, 1.95671e-06
0.138489, 33, 1.13333, 4.74776e-50, 0.46134, 9.993e+06, 8.16668e-06, 2.11967e-06
0.138489, 34, 1.24905, 1.02152e-51, 0.391484, 1.12605e+07, 8.82622e-06, 2.29086e-06
0.138489, 35, 1.38252, 2.18784e-53, 0.33379, 1.26448e+07, 9.51806e-06, 2.47042e-06
0.138489, 36, 1.51681, 4.66556e-55, 0.28588, 1.41531e+07, 1.02428e-05, 2.65854e-06
0.138489, 37, 1.66367, 9.90861e-57, 0.245889, 1.57924e+07, 1.10011e-05, 2.85535e-06
0.138489, 38, 1.82781, 2.09622e-58, 0.212343, 1.75701e+07, 1.17935e-05, 3.06102e-06
0.138489, 39, 1.98398, 4.41835e-60, 0.184074, 1.94939e+07, 1.26206e-05, 3.2757e-06
0.138489, 40, 2.15828, 9.28034e-62, 0.160147, 2.15715e+07, 1.34831e-05, 3.49954e-06
0.138489, 41, 2.34173, 1.94277e-63, 0.139809, 2.38109e+07, 1.43814e-05, 3.73271e-06
0.138489, 42, 2.53442, 4.05418e-65, 0.122455, 2.62203e+07, 1.53162e-05, 3.97535e-06
0.138489, 43, 2.73756, 8.43472e-67, 0.10759, 2.88081e+07, 1.62881e-05, 4.22761e-06
0.138489, 44, 2.95577, 1.74978e-68, 0.0948109, 3.15828e+07, 1.72977e-05, 5.23039e-06
0.138489, 45, 3.1711, 3.61993e-70, 0.0837874, 3.45534e+07, 1.83454e-05, 4.76158e-06
0.138489, 46, 3.40403, 7.46912e-72, 0.0742471, 3.77287e+07, 1.94319e-05, 5.04359e-06
0.138489, 47, 3.66706, 1.53724e-73, 0.0659644, 4.1118e+07, 2.05578e-05, 5.3358e-06
0.138489, 48, 3.8989, 3.15617e-75, 0.0587518, 4.47306e+07, 2.17236e-05, 5.63838e-06
0.138489, 49, 4.16555, 6.46504e-77, 0.0524529, 4.85763e+07, 2.29298e-05, 5.95145e-06
0.138489, 50, 4.44184, 1.32134e-78, 0.0469367, 5.26648e+07, 2.4177e-05, 6.27516e-06
0.138489, 51, 4.72222, 2.69478e-80, 0.0420932, 5.7006e+07, 2.54657e-05, 6.60965e-06
0.138489, 52, 5.01666, 5.48452e-82, 0.0378294, 6.16103e+07, 2.67965e-05, 6.95507e-06
0.138489, 53, 5.31802, 1.11402e-83, 0.0340667, 6.64881e+07, 2.817e-05, 7.31155e-06
0.138489, 54, 5.64823, 2.25848e-85, 0.0307385, 7.16498e+07, 2.95866e-05, 8.76666e-06
0.138489, 55, 5.96148, 4.57025e-87, 0.0277877, 7.71065e+07, 3.10469e-05, 8.05827e-06
0.138489, 56, 6.32573, 9.23194e-89, 0.025166, 8.2869e+07, 3.25514e-05, 8.44877e-06
0.138489, 57, 6.65098, 1.86167e-90, 0.0228316, 8.89487e+07, 3.41007e-05, 8.85088e-06
0.138489, 58, 7.00812, 3.74793e-92, 0.0207488, 9.53569e+07, 3.56953e-05, 9.26475e-06
0.138489, 59, 7.42935, 7.53334e-94, 0.0188869, 1.02105e+08, 3.73356e-05, 9.6905e-06
0.138489, 60, 7.76385, 1.51186e-95, 0.0172193, 1.09206e+08, 3.90223e-05, 1.01283e-05
0.138489, 61, 8.20179, 3.02962e-97, 0.0157229, 1.1667e+08, 4.07558e-05, 1.05782e-05
0.138489, 62, 8.56352, 6.06226e-99, 0.0143778, 1.24511e+08, 4.25366e-05, 1.10404e-05
0.138489, 63, 8.97787, 1.21136e-100, 0.0131666, 1.3274e+08, 4.43652e-05, 1.1515e-05
0.138489, 64, 9.44155, 2.41725e-102, 0.0120742, 1.41371e+08, 4.62422e-05, 1.20022e-05
0.138489, 65, 9.88137, 4.81726e-104, 0.0110873, 1.50416e+08, 4.81681e-05, 1.25021e-05
0.138489, 66, 10.2844, 9.5879e-106, 0.0101943, 1.59888e+08, 5.01433e-05, 1.30147e-05
0.138489, 67, 10.7484, 1.90594e-107, 0.00938505, 1.69801e+08, 5.21683e-05, 1.35404e-05
0.138489, 68, 11.3274, 3.7842e-109, 0.00865065, 1.80167e+08, 5.42437e-05, 1.4079e-05
0.138489, 69, 11.7025, 7.50466e-111, 0.00798321, 1.91001e+08, 5.637e-05, 1.46309e-05
0.138489, 70, 12.2196, 1.48661e-112, 0.00737579, 2.02317e+08, 5.85476e-05, 1.51961e-05
0.138489, 71, 12.7191, 2.9416e-114, 0.00682224, 2.14128e+08, 6.0777e-05, 1.57747e-05
0.138489, 72, 13.2597, 5.8144e-116, 0.00631712, 2.26449e+08, 6.30587e-05, 1.6367e-05
0.138489, 73, 13.742, 1.14808e-117, 0.00585561, 2.39294e+08, 6.53931e-05, 1.69729e-05
0.138489, 74, 14.2799, 2.26466e-119, 0.00543342, 2.52678e+08, 6.77809e-05, 1.75926e-05
0.138489, 75, 14.8283, 4.46275e-121, 0.00504674, 2.66615e+08, 7.02224e-05, 1.82263e-05
0.138489, 76, 15.3856, 8.78589e-123, 0.00469216, 2.81122e+08, 7.27181e-05, 1.88741e-05
0.138489, 77, 15.9575, 1.72807e-124, 0.00436665, 2.96212e+08, 7.52686e-05, 1.95361e-05
0.138489, 78, 16.5386, 3.39581e-126, 0.0040675, 3.11902e+08, 7.78742e-05, 2.02123e-05
0.138489, 79, 17.1738, 6.66711e-128, 0.00379227, 3.28208e+08, 8.05355e-05, 2.09031e-05
0.138489, 80, 17.748, 1.30784e-129, 0.00353877, 3.45144e+08, 8.32529e-05, 2.16084e-05
0.138489, 81, 18.3629, 2.56334e-131, 0.00330507, 3.62727e+08, 8.60268e-05, 2.23284e-05
0.138489, 82, 18.9802, 5.01995e-133, 0.00308938, 3.80974e+08, 8.88579e-05, 2.30632e-05
0.138489, 83, 19.6178, 9.82296e-135, 0.00289014, 3.99901e+08, 9.17464e-05, 2.38129e-05
0.138489, 84, 20.2721, 1.92063e-136, 0.0027059, 4.19525e+08, 9.46929e-05, 2.45777e-05
0.138489, 85, 20.9263, 3.75243e-138, 0.00253538, 4.39861e+08, 9.76979e-05, 2.53576e-05
0.138489, 86, 21.6009, 7.32581e-140, 0.00237742, 4.60929e+08, 0.000100762, 2.61528e-05
0.138489, 87, 22.3355, 1.42916e-141, 0.00223096, 4.82744e+08, 0.000103885, 2.69635e-05
0.138489, 88, 22.9778, 2.78609e-143, 0.00209504, 5.05325e+08, 0.000107068, 2.77896e-05
0.138489, 89, 23.7104, 5.42757e-145, 0.00196881, 5.28689e+08, 0.000110311, 2.86314e-05
0.138489, 90, 25.0831, 1.05662e-146, 0.00185146, 5.52854e+08, 0.000113615, 2.9503e-05
