# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 0.5, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.0010975, 52, 0.0168967, 4.19043e-40, 4.77353, 4.12632e+13, 2.67965e-05, 8.28799e-06
0.0010975, 53, 0.0180939, 6.2865e-41, 4.29873, 4.453e+13, 2.817e-05, 7.54905e-06
0.0010975, 54, 0.0192401, 9.41319e-42, 3.87875, 4.79871e+13, 2.95866e-05, 7.87667e-06
0.0010975, 55, 0.0204972, 1.40693e-42, 3.50641, 5.16416e+13, 3.10469e-05, 9.44341e-06
0.0010975, 56, 0.0217986, 2.09914e-43, 3.17559, 5.55011e+13, 3.25514e-05, 8.92706e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.0010975, 58, 0.0246623, 4.64934e-45, 2.61821, 6.38648e+13, 3.56953e-05, 9.73362e-06
0.0010975, 59, 0.0260797, 6.90274e-46, 2.38326, 6.83844e+13, 3.73356e-05, 9.7707e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.0010975, 61, 0.0291352, 1.51462e-47, 1.98401, 7.81391e+13, 4.07558e-05, 1.12458e-05
0.0010975, 62, 0.0307651, 2.23872e-48, 1.81428, 8.33904e+13, 4.25366e-05, 1.16069e-05
0.0010975, 63, 0.032456, 3.30439e-49, 1.66144, 8.8902e+13, 4.43652e-05, 1.23161e-05
0.0010975, 64, 0.0341853, 4.87077e-50, 1.52359, 9.46824e+13, 4.62422e-05, 1.41774e-05
0.0010975, 65, 0.0361916, 7.17028e-51, 1.39905, 1.0074e+14, 4.81681e-05, 1.36286e-05
0.0010975, 66, 0.0379093, 1.0542e-51, 1.28637, 1.07084e+14, 5.01433e-05, 1.49935e-05
0.0010975, 67, 0.0400133, 1.54803e-52, 1.18426, 1.13723e+14, 5.21683e-05, 1.48318e-05
0.0010975, 68, 0.0417442, 2.27047e-53, 1.09159, 1.20666e+14, 5.42437e-05, 1.45447e-05
0.0010975, 69, 0.0437881, 3.3262e-54, 1.00737, 1.27922e+14, 5.637e-05, 1.73739e-05
0.0010975, 70, 0.0460642, 4.86735e-55, 0.930719, 1.35501e+14, 5.85476e-05, 1.56139e-05
0.0010975, 71, 0.0480589, 7.11477e-56, 0.860869, 1.43411e+14, 6.0777e-05, 1.82941e-05
0.0010975, 72, 0.0502798, 1.03888e-56, 0.79713, 1.51663e+14, 6.30587e-05, 1.64007e-05
0.0010975, 73, 0.0527257, 1.51539e-57, 0.738894, 1.60266e+14, 6.53931e-05, 1.95537e-05
0.0010975, 74, 0.0549296, 2.20822e-58, 0.68562, 1.6923e+14, 6.77809e-05, 2.044e-05
0.0010975, 75, 0.0573948, 3.21467e-59, 0.636826, 1.78564e+14, 7.02224e-05, 1.94121e-05
0.0010975, 76, 0.0600457, 4.67536e-60, 0.592084, 1.8828e+14, 7.27181e-05, 1.92981e-05
0.0010975, 77, 0.0626276, 6.79343e-61, 0.551009, 1.98387e+14, 7.52686e-05, 2.01248e-05
0.0010975, 78, 0.0652312, 9.8621e-62, 0.51326, 2.08895e+14, 7.78742e-05, 2.07027e-05
0.0010975, 79, 0.0680024, 1.43043e-62, 0.47853, 2.19815e+14, 8.05355e-05, 2.12294e-05
0.0010975, 80, 0.0704765, 2.07295e-63, 0.446543, 2.31158e+14, 8.32529e-05, 2.30658e-05
0.0010975, 81, 0.0732865, 3.00156e-64, 0.417052, 2.42935e+14, 8.60268e-05, 2.3563e-05
0.0010975, 82, 0.0761667, 4.34258e-65, 0.389836, 2.55155e+14, 8.88579e-05, 2.4334e-05
0.0010975, 83, 0.079115, 6.27771e-66, 0.364694, 2.67832e+14, 9.17464e-05, 2.51004e-05
0.0010975, 84, 0.0824316, 9.06808e-67, 0.341446, 2.80974e+14, 9.46929e-05, 2.48101e-05
0.0010975, 85, 0.0854772, 1.30887e-67, 0.319929, 2.94595e+14, 9.76979e-05, 2.60857e-05
0.0010975, 86, 0.0884143, 1.8878e-68, 0.299997, 3.08705e+14, 0.000100762, 2.93866e-05
0.0010975, 87, 0.0915474, 2.72082e-69, 0.281515, 3.23315e+14, 0.000103885, 2.84715e-05
0.0010975, 88, 0.0948097, 3.91862e-70, 0.264365, 3.38439e+14, 0.000107068, 2.8959e-05
0.0010975, 89, 0.0981033, 5.6398e-71, 0.248435, 3.54086e+14, 0.000110311, 2.91542e-05
0.0010975, 90, 0.101498, 8.11146e-72, 0.233628, 3.70271e+14, 0.000113615, 2.9876e-05
0.0010975, 91, 0.10515, 1.16586e-72, 0.219852, 3.87003e+14, 0.00011698, 3.30272e-05
0.0010975, 92, 0.108663, 1.67459e-73, 0.207026, 4.04297e+14, 0.000120407, 3.21782e-05
0.0010975, 93, 0.112255, 2.40378e-74, 0.195075, 4.22164e+14, 0.000123896, 3.57264e-05
0.0010975, 94, 0.116026, 3.44834e-75, 0.183931, 4.40616e+14, 0.000127447, 3.45114e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.0010975, 96, 0.123941, 7.08356e-77, 0.16382, 4.7933e+14, 0.000134739, 3.96935e-05
0.0010975, 97, 0.127653, 1.01435e-77, 0.154744, 4.99616e+14, 0.00013848, 3.88375e-05
0.0010975, 98, 0.131509, 1.45169e-78, 0.146256, 5.20539e+14, 0.000142286, 3.87822e-05
0.0010975, 99, 0.135455, 2.07643e-79, 0.138313, 5.42113e+14, 0.000146156, 4.15673e-05
0.0010975, 100, 0.140218, 2.96838e-80, 0.130875, 5.64351e+14, 0.000150092, 4.61711e-05
0.0010975, 101, 0.144061, 4.2412e-81, 0.123905, 5.87266e+14, 0.000154093, 4.4507e-05
0.0010975, 102, 0.148257, 6.05657e-82, 0.11737, 6.10872e+14, 0.00015816, 4.48347e-05
0.0010975, 103, 0.152222, 8.64449e-83, 0.111238, 6.35182e+14, 0.000162294, 4.81129e-05
0.0010975, 104, 0.156605, 1.23319e-83, 0.105481, 6.60211e+14, 0.000166494, 4.88499e-05
0.0010975, 105, 0.161064, 1.75835e-84, 0.100073, 6.85972e+14, 0.000170762, 4.66174e-05
0.00132194, 5, 2.38756e-06, 2.56349e+08, 1.55494e+06, 2.01839e+09, 7.27884e-08, 1.88923e-08
0.00132194, 6, 5.01914e-06, 7.95659e+06, 570450, 4.18533e+09, 1.12206e-07, 2.91233e-08
0.00132194, 7, 9.40055e-06, 219219, 244349, 7.75385e+09, 1.62581e-07, 4.2198e-08
0.00132194, 8, 1.61168e-05, 5563.63, 117234, 1.32277e+10, 2.24945e-07, 5.83847e-08
0.00132194, 9, 2.59764e-05, 133.88, 61336.1, 2.11882e+10, 3.0029e-07, 7.8004e-08
0.00132194, 10, 3.97201e-05, 3.11464, 34359.7, 3.22942e+10, 3.89572e-07, 1.02103e-07
0.00132194, 11, 5.8165e-05, 0.0707243, 20341.8, 4.7282e+10, 4.93714e-07, 1.28144e-07
0.00132194, 12, 8.25079e-05, 0.00156076, 12605.3, 6.69653e+10, 6.13613e-07, 1.59264e-07
0.00132194, 13, 0.000113429, 3.42471e-05, 8116.36, 9.22356e+10, 7.50139e-07, 1.94699e-07
0.00132194, 14, 0.000152313, 7.42634e-07, 5399.4, 1.24062e+11, 9.04142e-07, 2.34761e-07
0.00132194, 15, 0.000200123, 1.59964e-08, 3694.43, 1.6349e+11, 1.07645e-06, 3.0458e-07
0.00132194, 16, 0.000258467, 3.54942e-10, 2590.54, 2.11644e+11, 1.26788e-06, 3.29079e-07
0.00132194, 17, 0.000327393, 1.03584e-11, 1856.01, 2.69725e+11, 1.47921e-06, 3.96977e-07
0.00132194, 18, 0.000409866, 7.43809e-13, 1355.35, 3.39012e+11, 1.71124e-06, 4.69672e-07
0.00132194, 19, 0.0005058, 1.10173e-13, 1006.71, 4.20862e+11, 1.96472e-06, 5.20533e-07
0.00132194, 20, 0.000617847, 1.90519e-14, 759.25, 5.16708e+11, 2.2404e-06, 5.81499e-07
0.00132194, 21, 0.000746058, 3.32544e-15, 580.555, 6.28062e+11, 2.53903e-06, 6.9043e-07
0.00132194, 22, 0.000892686, 5.75281e-16, 449.495, 7.56512e+11, 2.86132e-06, 7.56334e-07
0.00132194, 23, 0.00105925, 9.85071e-17, 352.003, 9.03725e+11, 3.208e-06, 8.57806e-07
0.00132194, 24, 0.001247, 1.6706e-17, 278.54, 1.07145e+12, 3.57977e-06, 1.03178e-06
0.00132194, 25, 0.00145785, 2.80811e-18, 222.525, 1.26149e+12, 3.97733e-06, 1.03588e-06
0.00132194, 26, 0.00169248, 4.68148e-19, 179.348, 1.47577e+12, 4.40136e-06, 1.14238e-06
0.00132194, 27, 0.00196106, 7.74535e-20, 145.73, 1.71625e+12, 4.85254e-06, 1.26234e-06
0.00132194, 28, 0.00224047, 1.2724e-20, 119.311, 1.98498e+12, 5.33154e-06, 1.64775e-06
0.00132194, 29, 0.00255645, 2.07652e-21, 98.3696, 2.28411e+12, 5.83901e-06, 1.65213e-06
0.00132194, 30, 0.00290057, 3.368e-22, 81.6362, 2.61583e+12, 6.37562e-06, 1.83173e-06
0.00132194, 31, 0.00328075, 5.43126e-23, 68.1649, 2.98244e+12, 6.94201e-06, 1.92526e-06
0.00132194, 32, 0.00369606, 8.71117e-24, 57.2433, 3.3863e+12, 7.53882e-06, 2.03742e-06
0.00132194, 33, 0.00413785, 1.39009e-24, 48.3307, 3.82984e+12, 8.16668e-06, 2.21892e-06
0.00132194, 34, 0.00461673, 2.20762e-25, 41.0125, 4.3156e+12, 8.82622e-06, 2.49308e-06
0.00132194, 35, 0.00513643, 3.49014e-26, 34.9684, 4.84615e+12, 9.51806e-06, 2.55969e-06
0.00132194, 36, 0.0056969, 5.49421e-27, 29.9493, 5.42419e+12, 1.02428e-05, 3.08695e-06
0.00132194, 37, 0.0062985, 8.6141e-28, 25.7597, 6.05246e+12, 1.10011e-05, 2.86941e-06
0.00132194, 38, 0.00696141, 1.34539e-28, 22.2454, 6.73379e+12, 1.17935e-05, 3.62903e-06
0.00132194, 39, 0.00761972, 2.09367e-29, 19.2839, 7.47108e+12, 1.26206e-05, 3.36918e-06
0.00132194, 40, 0.00834846, 3.24687e-30, 16.7772, 8.26733e+12, 1.34831e-05, 3.83594e-06
0.00132194, 41, 0.00912361, 5.01871e-31, 14.6467, 9.12558e+12, 1.43814e-05, 4.45053e-06
0.00132194, 42, 0.00995088, 7.73315e-32, 12.8286, 1.0049e+13, 1.53162e-05, 4.35267e-06
0.00132194, 43, 0.010826, 1.18801e-32, 11.2713, 1.10408e+13, 1.62881e-05, 5.02655e-06
0.00132194, 44, 0.0117489, 1.8199e-33, 9.93253, 1.21042e+13, 1.72977e-05, 5.06106e-06
0.00132194, 45, 0.012764, 2.78026e-34, 8.77771, 1.32427e+13, 1.83454e-05, 5.43849e-06
0.00132194, 46, 0.0137617, 4.23632e-35, 7.77825, 1.44596e+13, 1.94319e-05, 5.34605e-06
0.00132194, 47, 0.0148507, 6.4388e-36, 6.91053, 1.57586e+13, 2.05578e-05, 5.42927e-06
0.00132194, 48, 0.0159677, 9.76293e-37, 6.15493, 1.71431e+13, 2.17236e-05, 6.27131e-06
0.00132194, 49, 0.0171475, 1.47691e-37, 5.49505, 1.8617e+13, 2.29298e-05, 6.40809e-06
0.00132194, 50, 0.0184007, 2.22931e-38, 4.91717, 2.01839e+13, 2.4177e-05, 6.80832e-06
0.00132194, 51, 0.0197504, 3.35786e-39, 4.40975, 2.18477e+13, 2.54657e-05, 6.79204e-06
0.00132194, 52, 0.0211824, 5.04739e-40, 3.96307, 2.36123e+13, 2.67965e-05, 8.25105e-06
0.00132194, 53, 0.0225596, 7.57211e-41, 3.56888, 2.54817e+13, 2.817e-05, 7.56601e-06
0.00132194, 54, 0.0239914, 1.13382e-41, 3.22021, 2.746e+13, 2.95866e-05, 8.59385e-06
0.00132194, 55, 0.0256584, 1.69465e-42, 2.91109, 2.95512e+13, 3.10469e-05, 9.03249e-06
0.00132194, 56, 0.0271715, 2.52842e-43, 2.63643, 3.17598e+13, 3.25514e-05, 8.64203e-06
0.00132194, 57, 0.0288615, 3.76601e-44, 2.39187, 3.40898e+13, 3.41007e-05, 9.48409e-06
0.00132194, 58, 0.0306688, 5.60015e-45, 2.17368, 3.65458e+13, 3.56953e-05, 9.49289e-06
0.00132194, 59, 0.0324444, 8.31437e-46, 1.97863, 3.91321e+13, 3.73356e-05, 1.1301e-05
0.00132194, 60, 0.0343199, 1.23252e-46, 1.80392, 4.18533e+13, 3.90223e-05, 1.02717e-05
0.00132194, 61, 0.036273, 1.82437e-47, 1.64716, 4.47141e+13, 4.07558e-05, 1.07967e-05
0.00132194, 62, 0.0382925, 2.69655e-48, 1.50624, 4.77191e+13, 4.25366e-05, 1.11776e-05
0.00132194, 63, 0.0403682, 3.98015e-49, 1.37936, 5.0873e+13, 4.43652e-05, 1.1962e-05
0.00132194, 64, 0.0425589, 5.86686e-50, 1.26491, 5.41807e+13, 4.62422e-05, 1.42288e-05
0.00132194, 65, 0.0449325, 8.63663e-51, 1.16152, 5.76472e+13, 4.81681e-05, 1.34049e-05
0.00132194, 66, 0.047105, 1.26979e-51, 1.06797, 6.12775e+13, 5.01433e-05, 1.48124e-05
0.00132194, 67, 0.0494476, 1.86461e-52, 0.983192, 6.50765e+13, 5.21683e-05, 1.59635e-05
0.00132194, 68, 0.0519493, 2.73479e-53, 0.906256, 6.90495e+13, 5.42437e-05, 1.61587e-05
0.00132194, 69, 0.0544283, 4.00642e-54, 0.836334, 7.32017e+13, 5.637e-05, 1.72798e-05
0.00132194, 70, 0.0572455, 5.86274e-55, 0.772699, 7.75385e+13, 5.85476e-05, 1.6126e-05
0.00132194, 71, 0.0599033, 8.56977e-56, 0.714708, 8.20651e+13, 6.0777e-05, 1.64523e-05
0.00132194, 72, 0.0624484, 1.25134e-56, 0.661791, 8.67871e+13, 6.30587e-05, 1.76006e-05
0.00132194, 73, 0.0653162, 1.82529e-57, 0.613443, 9.171e+13, 6.53931e-05, 1.78148e-05
0.00132194, 74, 0.0682031, 2.65981e-58, 0.569214, 9.68394e+13, 6.77809e-05, 1.7967e-05
0.00132194, 75, 0.0712501, 3.87208e-59, 0.528704, 1.02181e+14, 7.02224e-05, 2.10773e-05
0.00132194, 76, 0.0744602, 5.63148e-60, 0.491558, 1.07741e+14, 7.27181e-05, 1.9328e-05
0.00132194, 77, 0.0776602, 8.18271e-61, 0.457458, 1.13524e+14, 7.52686e-05, 2.02928e-05
0.00132194, 78, 0.0808817, 1.18789e-61, 0.426118, 1.19537e+14, 7.78742e-05, 2.08585e-05
0.00132194, 79, 0.0840059, 1.72296e-62, 0.397284, 1.25786e+14, 8.05355e-05, 2.36279e-05
0.00132194, 80, 0.0873772, 2.49688e-63, 0.370728, 1.32277e+14, 8.32529e-05, 2.34259e-05
0.00132194, 81, 0.090844, 3.61538e-64, 0.346244, 1.39016e+14, 8.60268e-05, 2.38124e-05
0.00132194, 82, 0.0943941, 5.23065e-65, 0.323649, 1.46009e+14, 8.88579e-05, 2.45075e-05
0.00132194, 83, 0.0980339, 7.56152e-66, 0.302775, 1.53263e+14, 9.17464e-05, 2.54629e-05
0.00132194, 84, 0.101774, 1.09225e-66, 0.283474, 1.60784e+14, 9.46929e-05, 2.68854e-05
0.00132194, 85, 0.105653, 1.57654e-67, 0.265611, 1.68578e+14, 9.76979e-05, 2.55576e-05
0.00132194, 86, 0.109518, 2.27387e-68, 0.249062, 1.76652e+14, 0.000100762, 2.6303e-05
0.00132194, 87, 0.113349, 3.27723e-69, 0.233719, 1.85013e+14, 0.000103885, 2.90235e-05
0.00132194, 88, 0.117352, 4.71999e-70, 0.21948, 1.93667e+14, 0.000107068, 2.88104e-05
0.00132194, 89, 0.121442, 6.79316e-71, 0.206255, 2.02621e+14, 0.000110311, 2.96247e-05
0.00132194, 90, 0.125628, 9.77028e-72, 0.193962, 2.11882e+14, 0.000113615, 3.01623e-05
0.00132194, 91, 0.130115, 1.40428e-72, 0.182525, 2.21458e+14, 0.00011698, 3.34548e-05
0.00132194, 92, 0.13445, 2.01705e-73, 0.171877, 2.31354e+14, 0.000120407, 3.13445e-05
0.00132194, 93, 0.138963, 2.89536e-74, 0.161955, 2.41578e+14, 0.000123896, 3.56608e-05
0.00132194, 94, 0.144496, 4.15354e-75, 0.152703, 2.52137e+14, 0.000127447, 3.49228e-05
0.00132194, 95, 0.148744, 5.95483e-76, 0.144069, 2.63039e+14, 0.000131061, 3.46913e-05
0.00132194, 96, 0.153123, 8.53217e-77, 0.136006, 2.7429e+14, 0.000134739, 4.11621e-05
0.00132194, 97, 0.157718, 1.22179e-77, 0.128471, 2.85899e+14, 0.00013848, 3.96016e-05
0.00132194, 98, 0.162526, 1.74857e-78, 0.121425, 2.97872e+14, 0.000142286, 3.80655e-05
0.00132194, 99, 0.167401, 2.50106e-79, 0.11483, 3.10217e+14, 0.000146156, 4.23796e-05
0.00132194, 100, 0.172981, 3.57543e-80, 0.108655, 3.22942e+14, 0.000150092, 3.92922e-05
0.00132194, 101, 0.177991, 5.10854e-81, 0.102868, 3.36055e+14, 0.000154093, 4.72649e-05
0.00132194, 102, 0.183133, 7.29516e-82, 0.0974426, 3.49563e+14, 0.00015816, 4.70308e-05
0.00132194, 103, 0.188014, 1.04123e-82, 0.0923517, 3.63474e+14, 0.000162294, 4.21793e-05
0.00132194, 104, 0.193396, 1.48539e-83, 0.0875722, 3.77797e+14, 0.000166494, 4.81176e-05
0.00132194, 105, 0.200407, 2.11794e-84, 0.0830823, 3.92538e+14, 0.000170762, 4.66118e-05
0.00159228, 5, 3.02462e-06, 1.78061e+08, 1.29094e+06, 1.155e+09, 7.27884e-08, 1.88923e-08
0.00159228, 6, 6.3481e-06, 5.52602e+06, 473598, 2.395e+09, 1.12206e-07, 2.91263e-08
0.00159228, 7, 1.18951e-05, 152211, 202863, 4.43704e+09, 1.62581e-07, 4.2198e-08
0.00159228, 8, 2.04216e-05, 3862.62, 97330, 7.56939e+09, 2.24945e-07, 5.83847e-08
0.00159228, 9, 3.2842e-05, 92.8752, 50922.3, 1.21247e+10, 3.0029e-07, 7.79774e-08
0.00159228, 10, 5.01761e-05, 2.16122, 28526.1, 1.848e+10, 3.89572e-07, 1.11563e-07
0.00159228, 11, 7.353e-05, 0.0490411, 16888.1, 2.70565e+10, 4.93714e-07, 1.28225e-07
0.00159228, 12, 0.000104141, 0.00108227, 10465.1, 3.832e+10, 6.13613e-07, 1.59264e-07
0.00159228, 13, 0.000143349, 2.37386e-05, 6738.35, 5.27806e+10, 7.50139e-07, 1.94699e-07
0.00159228, 14, 0.000192126, 5.14603e-07, 4482.68, 7.09926e+10, 9.04142e-07, 2.37695e-07
0.00159228, 15, 0.000252399, 1.11179e-08, 3067.18, 9.35547e+10, 1.07645e-06, 2.815e-07
0.00159228, 16, 0.000325681, 2.54431e-10, 2150.71, 1.2111e+11, 1.26788e-06, 3.29079e-07
0.00159228, 17, 0.000412991, 8.83057e-12, 1540.89, 1.54346e+11, 1.47921e-06, 4.44327e-07
0.00159228, 18, 0.000516387, 8.19759e-13, 1125.23, 1.93995e+11, 1.71124e-06, 4.44155e-07
0.00159228, 19, 0.000637168, 1.31126e-13, 835.79, 2.40833e+11, 1.96472e-06, 5.91541e-07
0.00159228, 20, 0.000777868, 2.29156e-14, 630.343, 2.95679e+11, 2.2404e-06, 5.81499e-07
0.00159228, 21, 0.000939443, 4.00485e-15, 481.987, 3.594e+11, 2.53903e-06, 6.88763e-07
0.00159228, 22, 0.00112413, 6.92914e-16, 373.179, 4.32904e+11, 2.86132e-06, 7.4266e-07
0.00159228, 23, 0.00133322, 1.18652e-16, 292.239, 5.17145e+11, 3.208e-06, 8.32642e-07
0.00159228, 24, 0.001569, 2.01224e-17, 231.249, 6.1312e+11, 3.57977e-06, 9.29135e-07
0.00159228, 25, 0.00183279, 3.38237e-18, 184.745, 7.21873e+11, 3.97733e-06, 1.21286e-06
0.00159228, 26, 0.00212673, 5.63885e-19, 148.898, 8.44489e+11, 4.40136e-06, 1.14238e-06
0.00159228, 27, 0.00245363, 9.3293e-20, 120.988, 9.821e+11, 4.85254e-06, 1.32371e-06
0.00159228, 28, 0.00281315, 1.5326e-20, 99.0541, 1.13588e+12, 5.33154e-06, 1.38381e-06
0.00159228, 29, 0.00320957, 2.50118e-21, 81.6682, 1.30705e+12, 5.83901e-06, 1.51552e-06
0.00159228, 30, 0.00364323, 4.05676e-22, 67.7758, 1.49688e+12, 6.37562e-06, 1.6548e-06
0.00159228, 31, 0.00411641, 6.54197e-23, 56.5917, 1.70666e+12, 6.94201e-06, 1.84602e-06
0.00159228, 32, 0.00463047, 1.04926e-23, 47.5244, 1.93776e+12, 7.53882e-06, 1.95671e-06
0.00159228, 33, 0.00518809, 1.67436e-24, 40.125, 2.19158e+12, 8.16668e-06, 2.11967e-06
0.00159228, 34, 0.00578788, 2.65909e-25, 34.0493, 2.46954e+12, 8.82622e-06, 2.39038e-06
0.00159228, 35, 0.00643682, 4.20389e-26, 29.0314, 2.77315e+12, 9.51806e-06, 2.54147e-06
0.00159228, 36, 0.00714, 6.61779e-27, 24.8644, 3.10392e+12, 1.02428e-05, 2.65854e-06
0.00159228, 37, 0.00789233, 1.03757e-27, 21.3861, 3.46344e+12, 1.10011e-05, 2.94657e-06
0.00159228, 38, 0.00868801, 1.62053e-28, 18.4685, 3.85332e+12, 1.17935e-05, 3.07625e-06
0.00159228, 39, 0.00958629, 2.52183e-29, 16.0098, 4.27523e+12, 1.26206e-05, 3.2917e-06
0.00159228, 40, 0.010449, 3.91087e-30, 13.9287, 4.73087e+12, 1.34831e-05, 3.58662e-06
0.00159228, 41, 0.0114171, 6.04505e-31, 12.1599, 5.22199e+12, 1.43814e-05, 4.15077e-06
0.00159228, 42, 0.0124478, 9.31461e-32, 10.6505, 5.7504e+12, 1.53162e-05, 3.98133e-06
0.00159228, 43, 0.0135393, 1.43097e-32, 9.35762, 6.31793e+12, 1.62881e-05, 4.55052e-06
0.00159228, 44, 0.0146768, 2.19207e-33, 8.24616, 6.92646e+12, 1.72977e-05, 4.50872e-06
0.00159228, 45, 0.0158896, 3.34883e-34, 7.28741, 7.57793e+12, 1.83454e-05, 4.78806e-06
0.00159228, 46, 0.0171794, 5.10266e-35, 6.45764, 8.27432e+12, 1.94319e-05, 5.04359e-06
0.00159228, 47, 0.0185938, 7.75556e-36, 5.73725, 9.01763e+12, 2.05578e-05, 5.33591e-06
0.00159228, 48, 0.0199562, 1.17595e-36, 5.10993, 9.80993e+12, 2.17236e-05, 6.20241e-06
0.00159228, 49, 0.0214813, 1.77895e-37, 4.56208, 1.06533e+13, 2.29298e-05, 6.90811e-06
0.00159228, 50, 0.023008, 2.68521e-38, 4.08232, 1.155e+13, 2.4177e-05, 6.98036e-06
0.00159228, 51, 0.024606, 4.04455e-39, 3.66105, 1.25021e+13, 2.54657e-05, 7.23345e-06
0.00159228, 52, 0.0263754, 6.0796e-40, 3.29021, 1.35118e+13, 2.67965e-05, 7.87426e-06
0.00159228, 53, 0.0280665, 9.12064e-41, 2.96295, 1.45816e+13, 2.817e-05, 7.64756e-06
0.00159228, 54, 0.0299222, 1.36569e-41, 2.67347, 1.57136e+13, 2.95866e-05, 8.64827e-06
0.00159228, 55, 0.0319066, 2.04121e-42, 2.41683, 1.69103e+13, 3.10469e-05, 8.28053e-06
0.00159228, 56, 0.0338978, 3.04549e-43, 2.18881, 1.81741e+13, 3.25514e-05, 8.56037e-06
0.00159228, 57, 0.0359667, 4.53617e-44, 1.98577, 1.95074e+13, 3.41007e-05, 1.02649e-05
0.00159228, 58, 0.0381103, 6.7454e-45, 1.80463, 2.09128e+13, 3.56953e-05, 1.09178e-05
0.00159228, 59, 0.0403627, 1.00147e-45, 1.64269, 2.23928e+13, 3.73356e-05, 1.04994e-05
0.00159228, 60, 0.0427326, 1.48457e-46, 1.49765, 2.395e+13, 3.90223e-05, 1.13414e-05
0.00159228, 61, 0.0451756, 2.19746e-47, 1.3675, 2.5587e+13, 4.07558e-05, 1.05782e-05
0.00159228, 62, 0.0476484, 3.248e-48, 1.25051, 2.73066e+13, 4.25366e-05, 1.17518e-05
0.00159228, 63, 0.0502343, 4.7941e-49, 1.14517, 2.91114e+13, 4.43652e-05, 1.24675e-05
0.00159228, 64, 0.0529176, 7.06665e-50, 1.05015, 3.10042e+13, 4.62422e-05, 1.26218e-05
0.00159228, 65, 0.0557849, 1.04028e-50, 0.964314, 3.29879e+13, 4.81681e-05, 1.28871e-05
0.00159228, 66, 0.0585077, 1.52947e-51, 0.886646, 3.50652e+13, 5.01433e-05, 1.41105e-05
0.00159228, 67, 0.0616286, 2.24593e-52, 0.816263, 3.72392e+13, 5.21683e-05, 1.4236e-05
0.00159228, 68, 0.0644891, 3.29406e-53, 0.752389, 3.95127e+13, 5.42437e-05, 1.47613e-05
0.00159228, 69, 0.0676192, 4.82575e-54, 0.694339, 4.18887e+13, 5.637e-05, 1.50426e-05
0.00159228, 70, 0.0712309, 7.06169e-55, 0.641509, 4.43704e+13, 5.85476e-05, 1.68117e-05
0.00159228, 71, 0.0741507, 1.03223e-55, 0.593363, 4.69607e+13, 6.0777e-05, 1.61174e-05
0.00159228, 72, 0.0776127, 1.50724e-56, 0.549431, 4.96628e+13, 6.30587e-05, 1.82026e-05
0.00159228, 73, 0.0810823, 2.19857e-57, 0.509291, 5.24798e+13, 6.53931e-05, 1.76703e-05
0.00159228, 74, 0.0846579, 3.20375e-58, 0.472571, 5.5415e+13, 6.77809e-05, 1.94211e-05
0.00159228, 75, 0.0884624, 4.66393e-59, 0.43894, 5.84717e+13, 7.02224e-05, 1.82941e-05
0.00159228, 76, 0.0923309, 6.78314e-60, 0.4081, 6.16531e+13, 7.27181e-05, 1.9265e-05
0.00159228, 77, 0.0962942, 9.8561e-61, 0.379789, 6.49626e+13, 7.52686e-05, 2.04286e-05
0.00159228, 78, 0.100541, 1.43082e-61, 0.35377, 6.84036e+13, 7.78742e-05, 2.20525e-05
0.00159228, 79, 0.104165, 2.07531e-62, 0.329832, 7.19796e+13, 8.05355e-05, 2.41276e-05
0.00159228, 80, 0.108334, 3.0075e-63, 0.307785, 7.56939e+13, 8.32529e-05, 2.37375e-05
0.00159228, 81, 0.112613, 4.35474e-64, 0.287458, 7.95501e+13, 8.60268e-05, 2.41901e-05
0.00159228, 82, 0.116995, 6.30034e-65, 0.268699, 8.35519e+13, 8.88579e-05, 2.50277e-05
0.00159228, 83, 0.121489, 9.10788e-66, 0.251369, 8.77027e+13, 9.17464e-05, 2.6347e-05
0.00159228, 84, 0.126323, 1.31562e-66, 0.235345, 9.20064e+13, 9.46929e-05, 2.55882e-05
0.00159228, 85, 0.130737, 1.89895e-67, 0.220515, 9.64665e+13, 9.76979e-05, 2.93761e-05
0.00159228, 86, 0.135533, 2.73888e-68, 0.206776, 1.01087e+14, 0.000100762, 3.09179e-05
0.00159228, 87, 0.140317, 3.94744e-69, 0.194038, 1.05871e+14, 0.000103885, 2.90305e-05
0.00159228, 88, 0.145276, 5.68524e-70, 0.182216, 1.10823e+14, 0.000107068, 2.96403e-05
0.00159228, 89, 0.150375, 8.18239e-71, 0.171237, 1.15947e+14, 0.000110311, 3.09023e-05
0.00159228, 90, 0.155471, 1.17683e-71, 0.16103, 1.21247e+14, 0.000113615, 3.14991e-05
0.00159228, 91, 0.161, 1.69146e-72, 0.151535, 1.26726e+14, 0.00011698, 3.07773e-05
0.00159228, 92, 0.16632, 2.42954e-73, 0.142695, 1.32389e+14, 0.000120407, 3.28832e-05
0.00159228, 93, 0.17193, 3.48748e-74, 0.134458, 1.3824e+14, 0.000123896, 3.63189e-05
