# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.1, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.000247708, 74, 3.95121, 2.02729e-87, 3.03772, 2.94374e+16, 0.677809, 0.160903
0.000247708, 75, 4.15892, 1.08589e-88, 2.82154, 3.10612e+16, 0.702224, 0.168165
0.000247708, 76, 4.36711, 5.81085e-90, 2.6233, 3.27512e+16, 0.727181, 0.173486
0.000247708, 77, 4.56849, 3.10662e-91, 2.44131, 3.45093e+16, 0.752686, 0.185882
0.000247708, 78, 4.79068, 1.65936e-92, 2.27406, 3.63372e+16, 0.778742, 0.192172
0.000247708, 79, 5.01191, 8.85539e-94, 2.12018, 3.82368e+16, 0.805355, 0.198093
0.000247708, 80, 5.2356, 4.7217e-95, 1.97846, 4.02099e+16, 0.832529, 0.203841
0.000247708, 81, 5.47763, 2.51549e-96, 1.8478, 4.22584e+16, 0.860268, 0.209378
0.000247708, 82, 5.72058, 1.33903e-97, 1.72722, 4.43842e+16, 0.888579, 0.214689
0.000247708, 83, 5.98187, 7.1221e-99, 1.61582, 4.65892e+16, 0.917464, 0.220014
0.000247708, 84, 6.24252, 3.78517e-100, 1.51282, 4.88754e+16, 0.946929, 0.230371
0.000247708, 85, 6.51263, 2.01015e-101, 1.41749, 5.12447e+16, 0.976979, 0.236733
0.000247708, 86, 6.78333, 1.06672e-102, 1.32917, 5.36991e+16, 1.00762, 0.243608
0.000247708, 87, 7.06379, 5.65653e-104, 1.24729, 5.62406e+16, 1.03885, 0.255105
0.000247708, 88, 7.37206, 2.99738e-105, 1.1713, 5.88713e+16, 1.07068, 0.262098
0.000247708, 89, 7.65878, 1.58719e-106, 1.10072, 6.15933e+16, 1.10311, 0.269005
0.000247708, 90, 7.96414, 8.39885e-108, 1.03512, 6.44085e+16, 1.13615, 0.275958
0.000247708, 91, 8.28836, 4.4414e-109, 0.974081, 6.73192e+16, 1.1698, 0.282944
0.000247708, 92, 8.60741, 2.34713e-110, 0.917254, 7.03274e+16, 1.20407, 0.289927
0.000247708, 93, 8.94444, 1.23958e-111, 0.864304, 7.34353e+16, 1.23896, 0.296952
0.000247708, 94, 9.27828, 6.54249e-113, 0.814928, 7.66451e+16, 1.27447, 0.299287
0.000247708, 95, 9.64229, 3.45099e-114, 0.768852, 7.99591e+16, 1.31061, 0.323944
0.000247708, 96, 10.0243, 1.81921e-115, 0.725823, 8.33793e+16, 1.34739, 0.333066
0.000247708, 97, 10.3576, 9.58447e-117, 0.685611, 8.69081e+16, 1.3848, 0.340863
0.000247708, 98, 10.7329, 5.04664e-118, 0.648006, 9.05477e+16, 1.42286, 0.348368
0.000247708, 99, 11.1298, 2.65578e-119, 0.612815, 9.43005e+16, 1.46156, 0.355808
0.000247708, 100, 11.5153, 1.39682e-120, 0.579859, 9.81687e+16, 1.50092, 0.363629
0.000247708, 101, 11.9154, 7.34268e-122, 0.548978, 1.02155e+17, 1.54093, 0.372354
0.000247708, 102, 12.3268, 3.85778e-123, 0.520022, 1.06261e+17, 1.5816, 0.381698
0.000247708, 103, 12.7532, 2.02579e-124, 0.492854, 1.1049e+17, 1.62294, 0.390912
0.000247708, 104, 13.1923, 1.06323e-125, 0.467347, 1.14844e+17, 1.66494, 0.399808
0.000247708, 105, 13.6573, 5.57757e-127, 0.443385, 1.19325e+17, 1.70762, 0.408556
0.000298365, 5, 0.000102446, 8.24537e+09, 6.88937e+06, 3.51099e+11, 0.000727884, 0.000224917
0.000298365, 6, 0.000218614, 3.00614e+07, 2.52745e+06, 7.28038e+11, 0.00112206, 0.000346618
0.000298365, 7, 0.00041504, 103845, 1.08262e+06, 1.34878e+12, 0.0016258, 0.000498867
0.000298365, 8, 0.000724281, 344.462, 519421, 2.30096e+12, 0.00224945, 0.000684914
0.000298365, 9, 0.00117727, 1.10653, 271757, 3.68569e+12, 0.0030029, 0.000912278
0.000298365, 10, 0.00182055, 0.00346127, 152235, 5.61758e+12, 0.00389572, 0.001172
0.000298365, 11, 0.00270082, 1.06065e-05, 90127, 8.22469e+12, 0.00493714, 0.00147355
0.000298365, 12, 0.00387289, 3.20021e-08, 55849.3, 1.16486e+13, 0.00613613, 0.00181345
0.000298365, 13, 0.00537424, 1.01104e-10, 35960.5, 1.60444e+13, 0.00750139, 0.00219691
0.000298365, 14, 0.00727765, 7.53359e-13, 23922.7, 2.15805e+13, 0.00904142, 0.00262218
0.000298365, 15, 0.00968435, 3.4875e-14, 16368.6, 2.8439e+13, 0.0107645, 0.00309314
0.000298365, 16, 0.0125725, 2.38855e-15, 11477.7, 3.68153e+13, 0.0126788, 0.00361086
0.000298365, 17, 0.0161312, 1.63611e-16, 8223.29, 4.69186e+13, 0.0147921, 0.00417742
0.000298365, 18, 0.0203945, 1.10203e-17, 6005.04, 5.89711e+13, 0.0171124, 0.0047928
0.000298365, 19, 0.0253425, 7.30695e-19, 4460.36, 7.32088e+13, 0.0196472, 0.00547008
0.000298365, 20, 0.0312016, 4.77651e-20, 3363.95, 8.98812e+13, 0.022404, 0.00618532
0.000298365, 21, 0.0379713, 3.08246e-21, 2572.22, 1.09251e+14, 0.0253903, 0.00695127
0.000298365, 22, 0.0458662, 1.96609e-22, 1991.54, 1.31595e+14, 0.0286132, 0.00781186
0.000298365, 23, 0.0548707, 1.2407e-23, 1559.59, 1.57203e+14, 0.03208, 0.00871023
0.000298365, 24, 0.065087, 7.75302e-25, 1234.11, 1.86378e+14, 0.0357978, 0.00963932
0.000298365, 25, 0.0766627, 4.80127e-26, 985.926, 2.19437e+14, 0.0397733, 0.0106561
0.000298365, 26, 0.0896019, 2.94863e-27, 794.623, 2.5671e+14, 0.0440136, 0.0117692
0.000298365, 27, 0.104537, 1.79694e-28, 645.675, 2.98541e+14, 0.0485254, 0.0129175
0.000298365, 28, 0.12083, 1.08725e-29, 528.622, 3.45288e+14, 0.0533153, 0.0140374
0.000298365, 29, 0.138843, 6.53468e-31, 435.838, 3.97321e+14, 0.0583901, 0.0153798
0.000298365, 30, 0.158779, 3.9031e-32, 361.699, 4.55024e+14, 0.0637562, 0.0166025
0.000298365, 31, 0.180866, 2.31772e-33, 302.013, 5.18795e+14, 0.0694201, 0.0181106
0.000298365, 32, 0.204837, 1.36878e-34, 253.624, 5.89046e+14, 0.0753882, 0.0195312
0.000298365, 33, 0.231535, 8.04216e-36, 214.135, 6.662e+14, 0.0816668, 0.0212229
0.000298365, 34, 0.259676, 4.70228e-37, 181.711, 7.50697e+14, 0.0882622, 0.0227442
0.000298365, 35, 0.290961, 2.7369e-38, 154.932, 8.42988e+14, 0.0951806, 0.0242485
0.000298365, 36, 0.324701, 1.58612e-39, 132.694, 9.43537e+14, 0.102428, 0.0264458
0.000298365, 37, 0.361809, 9.15463e-41, 114.131, 1.05282e+15, 0.110011, 0.0281891
0.000298365, 38, 0.40127, 5.26337e-42, 98.5609, 1.17134e+15, 0.117935, 0.0298035
0.000298365, 39, 0.444118, 3.01504e-43, 85.4396, 1.29959e+15, 0.126206, 0.0322518
0.000298365, 40, 0.490684, 1.7211e-44, 74.3335, 1.4381e+15, 0.134831, 0.0340667
0.000298365, 41, 0.539007, 9.79214e-46, 64.8938, 1.58739e+15, 0.143814, 0.0362384
0.000298365, 42, 0.591642, 5.55362e-47, 56.8386, 1.74802e+15, 0.153162, 0.0383568
0.000298365, 43, 0.650068, 3.14025e-48, 49.9388, 1.92054e+15, 0.162881, 0.0415714
0.000298365, 44, 0.707978, 1.77053e-49, 44.0073, 2.10552e+15, 0.172977, 0.0435125
0.000298365, 45, 0.7715, 9.95509e-51, 38.8907, 2.30356e+15, 0.183454, 0.0456269
0.000298365, 46, 0.842211, 5.5827e-52, 34.4625, 2.51525e+15, 0.194319, 0.0493872
0.000298365, 47, 0.911678, 3.12284e-53, 30.618, 2.7412e+15, 0.205578, 0.0522262
0.000298365, 48, 0.990018, 1.74263e-54, 27.2702, 2.98204e+15, 0.217236, 0.055133
0.000298365, 49, 1.07002, 9.7018e-56, 24.3465, 3.23842e+15, 0.229298, 0.0562956
0.000298365, 50, 1.15315, 5.38932e-57, 21.7861, 3.51099e+15, 0.24177, 0.0605891
0.000298365, 51, 1.24868, 2.98735e-58, 19.5379, 3.8004e+15, 0.254657, 0.0631592
0.000298365, 52, 1.34117, 1.65252e-59, 17.5589, 4.10736e+15, 0.267965, 0.0657678
0.000298365, 53, 1.43986, 9.12317e-61, 15.8124, 4.43254e+15, 0.2817, 0.0710907
0.000298365, 54, 1.5429, 5.0271e-62, 14.2675, 4.77666e+15, 0.295866, 0.073833
0.000298365, 55, 1.65808, 2.76497e-63, 12.8979, 5.14043e+15, 0.310469, 0.0742258
0.000298365, 56, 1.76908, 1.51808e-64, 11.681, 5.5246e+15, 0.325514, 0.0819848
0.000298365, 57, 1.89278, 8.32063e-66, 10.5975, 5.92991e+15, 0.341007, 0.0849459
0.000298365, 58, 2.01736, 4.55303e-67, 9.63076, 6.35713e+15, 0.356953, 0.0877632
0.000298365, 59, 2.15508, 2.48743e-68, 8.76654, 6.80702e+15, 0.373356, 0.0906913
0.000298365, 60, 2.29743, 1.35685e-69, 7.9925, 7.28038e+15, 0.390223, 0.0944713
0.000298365, 61, 2.44091, 7.39037e-71, 7.29794, 7.77801e+15, 0.407558, 0.101843
0.000298365, 62, 2.59137, 4.0195e-72, 6.6736, 8.30072e+15, 0.425366, 0.106281
0.000298365, 63, 2.74742, 2.18309e-73, 6.11141, 8.84935e+15, 0.443652, 0.107679
0.000298365, 64, 2.91615, 1.18408e-74, 5.60434, 9.42473e+15, 0.462422, 0.115433
0.000298365, 65, 3.08398, 6.41389e-76, 5.14625, 1.00277e+16, 0.481681, 0.118877
0.000298365, 66, 3.25954, 3.46983e-77, 4.73176, 1.06592e+16, 0.501433, 0.122337
0.000298365, 67, 3.44305, 1.87481e-78, 4.35615, 1.132e+16, 0.521683, 0.125914
0.000298365, 68, 3.64279, 1.01178e-79, 4.01528, 1.20112e+16, 0.542437, 0.131301
0.000298365, 69, 3.83474, 5.45394e-81, 3.70548, 1.27334e+16, 0.5637, 0.140498
0.000298365, 70, 4.04737, 2.93659e-82, 3.42354, 1.34878e+16, 0.585476, 0.145885
0.000298365, 71, 4.25924, 1.57942e-83, 3.1666, 1.42752e+16, 0.607769, 0.150672
0.000298365, 72, 4.48441, 8.48568e-85, 2.93215, 1.50966e+16, 0.630586, 0.157135
0.000298365, 73, 4.71457, 4.55433e-86, 2.71793, 1.59529e+16, 0.653931, 0.16208
0.000298365, 74, 4.96403, 2.44187e-87, 2.52197, 1.68452e+16, 0.677809, 0.166309
0.000298365, 75, 5.19328, 1.30796e-88, 2.34249, 1.77744e+16, 0.702224, 0.1708
0.000298365, 76, 5.45045, 6.99919e-90, 2.17791, 1.87415e+16, 0.727181, 0.178706
0.000298365, 77, 5.71778, 3.74193e-91, 2.02682, 1.97475e+16, 0.752686, 0.184203
0.000298365, 78, 6.00095, 1.9987e-92, 1.88797, 2.07935e+16, 0.778742, 0.193791
0.000298365, 79, 6.26613, 1.06663e-93, 1.76021, 2.18805e+16, 0.805355, 0.200295
0.000298365, 80, 6.55157, 5.68731e-95, 1.64255, 2.30096e+16, 0.832529, 0.206942
0.000298365, 81, 6.85648, 3.02992e-96, 1.53408, 2.41818e+16, 0.860268, 0.213222
nan, nan, nan, nan, nan, nan, nan, nan
0.000298365, 83, 7.47879, 8.5786e-99, 1.34148, 2.66601e+16, 0.917464, 0.223893
0.000298365, 84, 7.80008, 4.55925e-100, 1.25597, 2.79683e+16, 0.946929, 0.229309
0.000298365, 85, 8.13094, 2.42124e-101, 1.17682, 2.93241e+16, 0.976979, 0.242446
0.000298365, 86, 8.47697, 1.28486e-102, 1.1035, 3.07286e+16, 1.00762, 0.249341
0.000298365, 87, 8.82897, 6.81331e-104, 1.03552, 3.2183e+16, 1.03885, 0.256675
0.000298365, 88, 9.2018, 3.61035e-105, 0.972433, 3.36883e+16, 1.07068, 0.26008
0.000298365, 89, 9.57437, 1.91178e-106, 0.913839, 3.52459e+16, 1.10311, 0.272313
0.000298365, 90, 9.96571, 1.01164e-107, 0.859371, 3.68569e+16, 1.13615, 0.27991
0.000298365, 91, 10.3437, 5.34969e-109, 0.808699, 3.85225e+16, 1.1698, 0.287329
0.000298365, 92, 10.7528, 2.82713e-110, 0.76152, 4.02439e+16, 1.20407, 0.294417
0.000298365, 93, 11.1665, 1.49308e-111, 0.71756, 4.20224e+16, 1.23896, 0.301329
0.000298365, 94, 11.5977, 7.88045e-113, 0.676568, 4.38592e+16, 1.27447, 0.308129
0.000298365, 95, 12.0227, 4.15673e-114, 0.638314, 4.57555e+16, 1.31061, 0.315056
0.000298365, 96, 12.4711, 2.19125e-115, 0.602591, 4.77127e+16, 1.34739, 0.32195
0.000298365, 97, 12.9568, 1.15445e-116, 0.569207, 4.9732e+16, 1.3848, 0.329776
0.000298365, 98, 13.3941, 6.0787e-118, 0.537986, 5.18147e+16, 1.42286, 0.33811
0.000298365, 99, 13.8735, 3.19889e-119, 0.508769, 5.39622e+16, 1.46156, 0.346519
0.000298365, 100, 14.395, 1.68248e-120, 0.481409, 5.61758e+16, 1.50092, 0.366854
0.000298365, 101, 14.8647, 8.84429e-122, 0.455771, 5.84567e+16, 1.54093, 0.376006
0.000298365, 102, 15.3815, 4.64671e-123, 0.431731, 6.08065e+16, 1.5816, 0.385809
0.000298365, 103, 15.901, 2.44007e-124, 0.409176, 6.32263e+16, 1.62294, 0.395046
0.000298365, 104, 16.4692, 1.28067e-125, 0.387999, 6.57177e+16, 1.66494, 0.403649
0.000298365, 105, 17.0004, 6.7182e-127, 0.368106, 6.8282e+16, 1.70762, 0.412001
0.000359381, 5, 0.000129954, 5.68867e+09, 5.71968e+06, 2.00911e+11, 0.000727884, 0.000225039
0.000359381, 6, 0.000277423, 2.07425e+07, 2.09833e+06, 4.1661e+11, 0.00112206, 0.000346683
0.000359381, 7, 0.00052609, 71672.9, 898808, 7.71822e+11, 0.0016258, 0.000502416
0.000359381, 8, 0.000915816, 237.782, 431232, 1.31669e+12, 0.00224945, 0.000687723
0.000359381, 9, 0.00149129, 0.764013, 225617, 2.10909e+12, 0.0030029, 0.000916635
0.000359381, 10, 0.00230403, 0.00239045, 126388, 3.21458e+12, 0.00389572, 0.00118803
0.000359381, 11, 0.00341727, 7.32597e-06, 74825, 4.70647e+12, 0.00493714, 0.00149647
0.000359381, 12, 0.0049091, 2.21506e-08, 46367.1, 6.66576e+12, 0.00613613, 0.0018462
0.000359381, 13, 0.00680912, 7.3194e-11, 29855.1, 9.18117e+12, 0.00750139, 0.00223903
0.000359381, 14, 0.00920773, 7.54961e-13, 19861, 1.23491e+13, 0.00904142, 0.00267643
0.000359381, 15, 0.0122641, 4.16239e-14, 13589.5, 1.62738e+13, 0.0107645, 0.00316066
0.000359381, 16, 0.0159157, 2.87593e-15, 9528.98, 2.10671e+13, 0.0126788, 0.00369213
0.000359381, 17, 0.0203591, 1.97066e-16, 6827.12, 2.68485e+13, 0.0147921, 0.00427462
0.000359381, 18, 0.0257223, 1.32739e-17, 4985.49, 3.37454e+13, 0.0171124, 0.00490706
0.000359381, 19, 0.0319927, 8.80125e-19, 3703.07, 4.18928e+13, 0.0196472, 0.00559061
0.000359381, 20, 0.0394351, 5.75332e-20, 2792.81, 5.14333e+13, 0.022404, 0.00633106
0.000359381, 21, 0.0480226, 3.71284e-21, 2135.5, 6.25175e+13, 0.0253903, 0.00711855
0.000359381, 22, 0.0579807, 2.36816e-22, 1653.41, 7.53036e+13, 0.0286132, 0.00798315
0.000359381, 23, 0.0691912, 1.49443e-23, 1294.8, 8.99572e+13, 0.03208, 0.00889034
0.000359381, 24, 0.0821972, 9.33854e-25, 1024.58, 1.06652e+14, 0.0357978, 0.00984615
0.000359381, 25, 0.0967539, 5.78314e-26, 818.533, 1.2557e+14, 0.0397733, 0.01088
0.000359381, 26, 0.113066, 3.55164e-27, 659.71, 1.46899e+14, 0.0440136, 0.0119826
0.000359381, 27, 0.131524, 2.16442e-28, 536.05, 1.70836e+14, 0.0485254, 0.0131774
0.000359381, 28, 0.151887, 1.3096e-29, 438.871, 1.97586e+14, 0.0533153, 0.0143429
0.000359381, 29, 0.174942, 7.87104e-31, 361.841, 2.27361e+14, 0.0583901, 0.0157209
0.000359381, 30, 0.199694, 4.7013e-32, 300.289, 2.60381e+14, 0.0637562, 0.0170143
0.000359381, 31, 0.227761, 2.7917e-33, 250.736, 2.96874e+14, 0.0694201, 0.0184874
0.000359381, 32, 0.25833, 1.6487e-34, 210.563, 3.37074e+14, 0.0753882, 0.0200663
0.000359381, 33, 0.290895, 9.68681e-36, 177.779, 3.81224e+14, 0.0816668, 0.0215203
0.000359381, 34, 0.328097, 5.66391e-37, 150.859, 4.29576e+14, 0.0882622, 0.0231066
0.000359381, 35, 0.366533, 3.29661e-38, 128.627, 4.82388e+14, 0.0951806, 0.0246813
0.000359381, 36, 0.409567, 1.91049e-39, 110.165, 5.39927e+14, 0.102428, 0.0268044
0.000359381, 37, 0.4558, 1.10268e-40, 94.7539, 6.02465e+14, 0.110011, 0.0288299
0.000359381, 38, 0.506903, 6.33975e-42, 81.827, 6.70284e+14, 0.117935, 0.0305874
0.000359381, 39, 0.558522, 3.63162e-43, 70.9334, 7.43675e+14, 0.126206, 0.0324922
0.000359381, 40, 0.616279, 2.07307e-44, 61.713, 8.22933e+14, 0.134831, 0.0350646
0.000359381, 41, 0.677954, 1.17947e-45, 53.876, 9.08365e+14, 0.143814, 0.0373395
0.000359381, 42, 0.745128, 6.68935e-47, 47.1884, 1.00028e+15, 0.153162, 0.0393445
0.000359381, 43, 0.815812, 3.78244e-48, 41.4601, 1.099e+15, 0.162881, 0.0413259
0.000359381, 44, 0.889891, 2.1326e-49, 36.5356, 1.20486e+15, 0.172977, 0.0441723
0.000359381, 45, 0.969805, 1.19909e-50, 32.2877, 1.31818e+15, 0.183454, 0.046339
0.000359381, 46, 1.05646, 6.72439e-52, 28.6113, 1.43932e+15, 0.194319, 0.0497575
0.000359381, 47, 1.14793, 3.76147e-53, 25.4196, 1.56861e+15, 0.205578, 0.0518205
0.000359381, 48, 1.24206, 2.099e-54, 22.6402, 1.70643e+15, 0.217236, 0.055405
0.000359381, 49, 1.3457, 1.16859e-55, 20.2129, 1.85314e+15, 0.229298, 0.0582652
0.000359381, 50, 1.45155, 6.49146e-57, 18.0872, 2.00911e+15, 0.24177, 0.0607996
0.000359381, 51, 1.56777, 3.59828e-58, 16.2207, 2.17473e+15, 0.254657, 0.0649887
0.000359381, 52, 1.68079, 1.99046e-59, 14.5777, 2.35038e+15, 0.267965, 0.0679512
0.000359381, 53, 1.81264, 1.09889e-60, 13.1277, 2.53646e+15, 0.2817, 0.0711136
0.000359381, 54, 1.94012, 6.05516e-62, 11.8452, 2.73338e+15, 0.295866, 0.0743293
0.000359381, 55, 2.08002, 3.33042e-63, 10.7081, 2.94155e+15, 0.310469, 0.0778679
0.000359381, 56, 2.22511, 1.82853e-64, 9.69778, 3.16138e+15, 0.325514, 0.0806786
0.000359381, 57, 2.37596, 1.00222e-65, 8.79822, 3.39331e+15, 0.341007, 0.0849053
0.000359381, 58, 2.53211, 5.48414e-67, 7.99563, 3.63778e+15, 0.356953, 0.0883091
0.000359381, 59, 2.70007, 2.99612e-68, 7.27814, 3.89523e+15, 0.373356, 0.0903386
0.000359381, 60, 2.87662, 1.63433e-69, 6.63551, 4.1661e+15, 0.390223, 0.0952612
0.000359381, 61, 3.05458, 8.90172e-71, 6.05888, 4.45086e+15, 0.407558, 0.102576
0.000359381, 62, 3.24382, 4.8415e-72, 5.54054, 4.74998e+15, 0.425366, 0.106994
0.000359381, 63, 3.44114, 2.62953e-73, 5.0738, 5.06392e+15, 0.443652, 0.11071
0.000359381, 64, 3.65857, 1.42623e-74, 4.65282, 5.39318e+15, 0.462422, 0.11164
0.000359381, 65, 3.86094, 7.72555e-76, 4.27251, 5.73823e+15, 0.481681, 0.113922
0.000359381, 66, 4.08357, 4.17942e-77, 3.92839, 6.09959e+15, 0.501433, 0.126137
0.000359381, 67, 4.31496, 2.25822e-78, 3.61655, 6.47775e+15, 0.521683, 0.129645
0.000359381, 68, 4.56499, 1.2187e-79, 3.33355, 6.87322e+15, 0.542437, 0.131686
0.000359381, 69, 4.80984, 6.5693e-81, 3.07635, 7.28654e+15, 0.5637, 0.139813
0.000359381, 70, 5.07446, 3.53713e-82, 2.84228, 7.71822e+15, 0.585476, 0.146084
0.000359381, 71, 5.33431, 1.90241e-83, 2.62897, 8.1688e+15, 0.607769, 0.150505
0.000359381, 72, 5.6229, 1.0221e-84, 2.43432, 8.63883e+15, 0.630586, 0.154853
0.000359381, 73, 5.8983, 5.48571e-86, 2.25648, 9.12885e+15, 0.653931, 0.160671
0.000359381, 74, 6.19349, 2.94125e-87, 2.09378, 9.63944e+15, 0.677809, 0.165102
0.000359381, 75, 6.508, 1.57544e-88, 1.94478, 1.01711e+16, 0.702224, 0.169566
0.000359381, 76, 6.83098, 8.43055e-90, 1.80814, 1.07246e+16, 0.727181, 0.169545
0.000359381, 77, 7.15817, 4.50717e-91, 1.6827, 1.13002e+16, 0.752686, 0.176436
0.000359381, 78, 7.48523, 2.40745e-92, 1.56742, 1.18988e+16, 0.778742, 0.194799
0.000359381, 79, 7.83777, 1.28476e-93, 1.46136, 1.25208e+16, 0.805355, 0.196385
0.000359381, 80, 8.20029, 6.85038e-95, 1.36368, 1.31669e+16, 0.832529, 0.205393
0.000359381, 81, 8.57859, 3.64955e-96, 1.27362, 1.38377e+16, 0.860268, 0.210989
0.000359381, 82, 8.95109, 1.9427e-97, 1.1905, 1.45338e+16, 0.888579, 0.21986
0.000359381, 83, 9.34603, 1.0333e-98, 1.11372, 1.52559e+16, 0.917464, 0.225265
0.000359381, 84, 9.76105, 5.49163e-100, 1.04273, 1.60045e+16, 0.946929, 0.23084
0.000359381, 85, 10.1651, 2.91639e-101, 0.977017, 1.67803e+16, 0.976979, 0.243368
0.000359381, 86, 10.5952, 1.54762e-102, 0.916147, 1.7584e+16, 1.00762, 0.244554
0.000359381, 87, 11.0579, 8.20666e-104, 0.859707, 1.84163e+16, 1.03885, 0.250559
0.000359381, 88, 11.4985, 4.34868e-105, 0.807331, 1.92777e+16, 1.07068, 0.258145
0.000359381, 89, 11.958, 2.30274e-106, 0.758685, 2.0169e+16, 1.10311, 0.274776
0.000359381, 90, 12.4588, 1.21853e-107, 0.713465, 2.10909e+16, 1.13615, 0.282692
0.000359381, 91, 12.9246, 6.44372e-109, 0.671396, 2.2044e+16, 1.1698, 0.29131
0.000359381, 92, 13.4328, 3.40528e-110, 0.632227, 2.30291e+16, 1.20407, 0.299598
0.000359381, 93, 13.9474, 1.79842e-111, 0.595731, 2.40468e+16, 1.23896, 0.302547
0.000359381, 94, 14.4726, 9.49203e-113, 0.561698, 2.50978e+16, 1.27447, 0.309516
0.000359381, 95, 15.0292, 5.00679e-114, 0.52994, 2.6183e+16, 1.31061, 0.316201
0.000359381, 96, 15.5673, 2.63937e-115, 0.500282, 2.7303e+16, 1.34739, 0.333113
0.000359381, 97, 16.1323, 1.39054e-116, 0.472565, 2.84585e+16, 1.3848, 0.339315
0.000359381, 98, 16.7203, 7.32181e-118, 0.446646, 2.96503e+16, 1.42286, 0.346391
0.000359381, 99, 17.343, 3.85308e-119, 0.422389, 3.08792e+16, 1.46156, 0.354452
0.000359381, 100, 17.9641, 2.02655e-120, 0.399674, 3.21458e+16, 1.50092, 0.363201
0.000359381, 101, 18.5517, 1.0653e-121, 0.378389, 3.34511e+16, 1.54093, 0.36589
0.000359381, 102, 19.2023, 5.59698e-123, 0.358431, 3.47957e+16, 1.5816, 0.375982
0.000359381, 103, 19.8343, 2.93907e-124, 0.339705, 3.61804e+16, 1.62294, 0.387857
0.000359381, 104, 20.4972, 1.54257e-125, 0.322124, 3.76061e+16, 1.66494, 0.409817
0.000359381, 105, 21.1962, 8.0921e-127, 0.305608, 3.90735e+16, 1.70762, 0.419016
0.000432876, 5, 0.000164945, 3.92357e+09, 4.74857e+06, 1.14969e+11, 0.000727884, 0.000224149
0.000432876, 6, 0.000351675, 1.43072e+07, 1.74207e+06, 2.384e+11, 0.00112206, 0.000345662
0.000432876, 7, 0.000667294, 49448.8, 746207, 4.41665e+11, 0.0016258, 0.000502017
0.000432876, 8, 0.00116071, 164.068, 358017, 7.5346e+11, 0.00224945, 0.000692924
0.000432876, 9, 0.00188982, 0.527248, 187312, 1.2069e+12, 0.0030029, 0.000924301
0.000432876, 10, 0.0029185, 0.00164994, 104930, 1.8395e+12, 0.00389572, 0.00119806
0.000432876, 11, 0.00432883, 5.05784e-06, 62121, 2.69322e+12, 0.00493714, 0.0015125
0.000432876, 12, 0.00618748, 1.53462e-08, 38494.7, 3.81439e+12, 0.00613613, 0.00186994
0.000432876, 13, 0.00862794, 5.45731e-11, 24786.2, 5.2538e+12, 0.00750139, 0.00227363
0.000432876, 14, 0.0116626, 8.16881e-13, 16489, 7.06663e+12, 0.00904142, 0.00271901
0.000432876, 15, 0.0154486, 4.98705e-14, 11282.3, 9.31248e+12, 0.0107645, 0.00321874
0.000432876, 16, 0.0201384, 3.46331e-15, 7911.13, 1.20554e+13, 0.0126788, 0.00376635
0.000432876, 17, 0.0257674, 2.37365e-16, 5667.99, 1.53637e+13, 0.0147921, 0.00436407
0.000432876, 18, 0.0324689, 1.59885e-17, 4139.04, 1.93104e+13, 0.0171124, 0.00501269
0.000432876, 19, 0.0405792, 1.06011e-18, 3074.35, 2.39726e+13, 0.0196472, 0.00571648
0.000432876, 20, 0.0497515, 6.92989e-20, 2318.64, 2.9432e+13, 0.022404, 0.00647428
0.000432876, 21, 0.0607063, 4.47213e-21, 1772.93, 3.57748e+13, 0.0253903, 0.00729034
0.000432876, 22, 0.0730712, 2.85246e-22, 1372.69, 4.30915e+13, 0.0286132, 0.00816186
nan, nan, nan, nan, nan, nan, nan, nan
0.000432876, 24, 0.103615, 1.12483e-24, 850.622, 6.10303e+13, 0.0357978, 0.0100846
0.000432876, 25, 0.121996, 6.96581e-26, 679.561, 7.18556e+13, 0.0397733, 0.0111376
0.000432876, 26, 0.142936, 4.27796e-27, 547.703, 8.40609e+13, 0.0440136, 0.0122592
0.000432876, 27, 0.165802, 2.60705e-28, 445.039, 9.77587e+13, 0.0485254, 0.0134604
0.000432876, 28, 0.191895, 1.57741e-29, 364.359, 1.13066e+14, 0.0533153, 0.0147112
0.000432876, 29, 0.221196, 9.4807e-31, 300.406, 1.30105e+14, 0.0583901, 0.0160196
nan, nan, nan, nan, nan, nan, nan, nan
0.000432876, 31, 0.286657, 3.36261e-33, 208.166, 1.69882e+14, 0.0694201, 0.0188481
0.000432876, 32, 0.324891, 1.98587e-34, 174.813, 1.92886e+14, 0.0753882, 0.0204073
0.000432876, 33, 0.3678, 1.16678e-35, 147.595, 2.18151e+14, 0.0816668, 0.0220724
0.000432876, 34, 0.413093, 6.8222e-37, 125.246, 2.45819e+14, 0.0882622, 0.0236155
0.000432876, 35, 0.461501, 3.97078e-38, 106.788, 2.7604e+14, 0.0951806, 0.0255186
0.000432876, 36, 0.515446, 2.30119e-39, 91.4607, 3.08966e+14, 0.102428, 0.0273775
0.000432876, 37, 0.573093, 1.32818e-40, 78.6663, 3.44752e+14, 0.110011, 0.0290889
0.000432876, 38, 0.636368, 7.63625e-42, 67.9342, 3.83561e+14, 0.117935, 0.0311426
0.000432876, 39, 0.705216, 4.3743e-43, 58.8902, 4.25558e+14, 0.126206, 0.0334605
