# L1 = 1, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.001, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.00159228, 15, 7.695e-07, 1.82126e-19, 3067.18, 1.87109e+11, 1.07645e-10, 2.79393e-11
0.00159228, 16, 9.80913e-07, 1.27356e-20, 2150.71, 2.4222e+11, 1.26788e-10, 3.2908e-11
0.00159228, 17, 1.2326e-06, 8.7311e-22, 1540.89, 3.08693e+11, 1.47921e-10, 3.8393e-11
0.00159228, 18, 1.52701e-06, 5.88116e-23, 1125.23, 3.8799e+11, 1.71124e-10, 4.44153e-11
nan, nan, nan, nan, nan, nan, nan, nan
0.00159228, 20, 2.25577e-06, 2.54909e-25, 630.343, 5.91358e+11, 2.24041e-10, 5.81643e-11
0.00159228, 21, 2.7018e-06, 1.64502e-26, 481.987, 7.188e+11, 2.53903e-10, 6.60016e-11
0.00159228, 22, 3.19972e-06, 1.04924e-27, 373.179, 8.65808e+11, 2.86133e-10, 8.81559e-11
0.00159228, 23, 3.76495e-06, 6.62124e-29, 292.239, 1.03429e+12, 3.20801e-10, 8.32643e-11
0.00159228, 24, 4.38748e-06, 4.13756e-30, 231.249, 1.22624e+12, 3.57977e-10, 9.29135e-11
0.00159228, 25, 5.08175e-06, 2.56229e-31, 184.745, 1.44375e+12, 3.97732e-10, 1.03316e-10
0.00159228, 26, 5.86336e-06, 1.57359e-32, 148.898, 1.68898e+12, 4.40137e-10, 1.14238e-10
0.00159228, 27, 6.68245e-06, 9.58968e-34, 120.988, 1.9642e+12, 4.85253e-10, 1.25948e-10
0.00159228, 28, 7.60616e-06, 5.80232e-35, 99.0541, 2.27176e+12, 5.33152e-10, 1.3838e-10
0.00159228, 29, 8.59529e-06, 3.48735e-36, 81.6682, 2.6141e+12, 5.83903e-10, 1.51553e-10
0.00159228, 30, 9.68499e-06, 2.08297e-37, 67.7758, 2.99375e+12, 6.37561e-10, 1.68401e-10
0.00159228, 31, 1.08813e-05, 1.2369e-38, 56.5917, 3.41332e+12, 6.94201e-10, 1.80181e-10
0.00159228, 32, 1.21187e-05, 7.30476e-40, 47.5244, 3.87553e+12, 7.53884e-10, 1.95672e-10
0.00159228, 33, 1.34392e-05, 4.29186e-41, 40.125, 4.38315e+12, 8.16668e-10, 2.12142e-10
0.00159228, 34, 1.4964e-05, 2.50947e-42, 34.0493, 4.93908e+12, 8.82624e-10, 2.29086e-10
0.00159228, 35, 1.64497e-05, 1.46061e-43, 29.0314, 5.5463e+12, 9.51808e-10, 2.52608e-10
0.00159228, 36, 1.80659e-05, 8.46466e-45, 24.8644, 6.20784e+12, 1.02428e-09, 2.65854e-10
0.00159228, 37, 1.98204e-05, 4.88554e-46, 21.3861, 6.92688e+12, 1.10011e-09, 2.85534e-10
0.00159228, 38, 2.16422e-05, 2.8089e-47, 18.4685, 7.70664e+12, 1.17935e-09, 3.06101e-10
0.00159228, 39, 2.3741e-05, 1.60904e-48, 16.0098, 8.55046e+12, 1.26206e-09, 3.2757e-10
0.00159228, 40, 2.57361e-05, 9.18499e-50, 13.9287, 9.46173e+12, 1.3483e-09, 3.52102e-10
0.00159228, 41, 2.78486e-05, 5.22577e-51, 12.1599, 1.0444e+13, 1.43814e-09, 3.73272e-10
0.00159228, 42, 3.0088e-05, 2.96379e-52, 10.6505, 1.15008e+13, 1.53163e-09, 3.97536e-10
0.00159228, 43, 3.24614e-05, 1.67586e-53, 9.35762, 1.26359e+13, 1.62882e-09, 4.22762e-10
0.00159228, 44, 3.49822e-05, 9.44876e-55, 8.24616, 1.38529e+13, 1.72976e-09, 4.48962e-10
0.00159228, 45, 3.77273e-05, 5.31274e-56, 7.28741, 1.51559e+13, 1.83454e-09, 4.76157e-10
0.00159228, 46, 4.05644e-05, 2.97932e-57, 6.45764, 1.65486e+13, 1.94319e-09, 5.04358e-10
0.00159228, 47, 4.35754e-05, 1.66657e-58, 5.73725, 1.80353e+13, 2.05578e-09, 5.40929e-10
0.00159228, 48, 4.70776e-05, 9.29987e-60, 5.10993, 1.96199e+13, 2.17236e-09, 5.63838e-10
0.00159228, 49, 5.01997e-05, 5.17757e-61, 4.56208, 2.13066e+13, 2.29298e-09, 5.97617e-10
0.00159228, 50, 5.34204e-05, 2.87611e-62, 4.08232, 2.30999e+13, 2.41769e-09, 6.27516e-10
nan, nan, nan, nan, nan, nan, nan, nan
0.00159228, 52, 5.987e-05, 8.81898e-65, 3.29021, 2.70237e+13, 2.67965e-09, 7.05908e-10
0.00159228, 53, 6.30717e-05, 4.86876e-66, 2.96295, 2.91631e+13, 2.817e-09, 7.31156e-10
0.00159228, 54, 6.6737e-05, 2.68281e-67, 2.67347, 3.14272e+13, 2.95866e-09, 7.67924e-10
0.00159228, 55, 7.05372e-05, 1.47558e-68, 2.41683, 3.38206e+13, 3.10469e-09, 8.05827e-10
0.00159228, 56, 7.44131e-05, 8.10153e-70, 2.18881, 3.63482e+13, 3.25514e-09, 8.44877e-10
0.00159228, 57, 7.85036e-05, 4.44047e-71, 1.98577, 3.90149e+13, 3.41007e-09, 8.85089e-10
0.00159228, 58, 8.31564e-05, 2.42981e-72, 1.80463, 4.18257e+13, 3.56952e-09, 9.60098e-10
0.00159228, 59, 8.73523e-05, 1.32747e-73, 1.64269, 4.47856e+13, 3.73356e-09, 9.69051e-10
0.00159228, 60, 9.16129e-05, 7.24111e-75, 1.49765, 4.79e+13, 3.90222e-09, 1.01283e-09
0.00159228, 61, 9.62121e-05, 3.94402e-76, 1.3675, 5.11741e+13, 4.07558e-09, 1.05782e-09
0.00159228, 62, 0.00010102, 2.14508e-77, 1.25051, 5.46132e+13, 4.25365e-09, 1.10404e-09
0.00159228, 63, 0.000105877, 1.16505e-78, 1.14517, 5.82228e+13, 4.43653e-09, 1.15151e-09
0.00159228, 64, 0.000110863, 6.31909e-80, 1.05015, 6.20084e+13, 4.62422e-09, 1.20022e-09
0.00159228, 65, 0.000115978, 3.4229e-81, 0.964314, 6.59757e+13, 4.81681e-09, 1.25021e-09
0.00159228, 66, 0.000121139, 1.85174e-82, 0.886646, 7.01304e+13, 5.01433e-09, 1.30148e-09
nan, nan, nan, nan, nan, nan, nan, nan
0.00159228, 68, 0.000131988, 5.39959e-85, 0.752389, 7.90254e+13, 5.42437e-09, 1.4079e-09
0.00159228, 69, 0.000137601, 2.91061e-86, 0.694339, 8.37775e+13, 5.637e-09, 1.46309e-09
0.00159228, 70, 0.000143901, 1.56717e-87, 0.641509, 8.87407e+13, 5.85476e-09, 1.51961e-09
0.00159228, 71, 0.000149607, 8.42888e-89, 0.593363, 9.39213e+13, 6.07769e-09, 1.57865e-09
0.00159228, 72, 0.000155472, 4.52855e-90, 0.549431, 9.93255e+13, 6.30586e-09, 1.63669e-09
0.00159228, 73, 0.000161531, 2.43051e-91, 0.509291, 1.0496e+14, 6.53932e-09, 1.80163e-09
0.00159228, 74, 0.000167801, 1.30315e-92, 0.472571, 1.1083e+14, 6.77809e-09, 1.75926e-09
0.00159228, 75, 0.000174177, 6.98018e-94, 0.43894, 1.16943e+14, 7.02223e-09, 1.82263e-09
0.00159228, 76, 0.000180705, 3.73526e-95, 0.4081, 1.23306e+14, 7.27181e-09, 1.88741e-09
0.00159228, 77, 0.000187598, 1.99696e-96, 0.379789, 1.29925e+14, 7.52685e-09, 1.9536e-09
0.00159228, 78, 0.000194662, 1.06665e-97, 0.35377, 1.36807e+14, 7.78743e-09, 2.02844e-09
0.00159228, 79, 0.000201405, 5.69231e-99, 0.329832, 1.43959e+14, 8.05355e-09, 2.09031e-09
0.00159228, 80, 0.000208304, 3.03514e-100, 0.307785, 1.51388e+14, 8.32529e-09, 2.16084e-09
0.00159228, 81, 0.000215392, 1.61698e-101, 0.287458, 1.591e+14, 8.60269e-09, 2.23284e-09
0.00159228, 82, 0.000222719, 8.60738e-103, 0.268699, 1.67104e+14, 8.8858e-09, 2.30632e-09
0.00159228, 83, 0.000231243, 4.57814e-104, 0.251369, 1.75405e+14, 9.17463e-09, 2.38129e-09
0.00159228, 84, 0.000238686, 2.43313e-105, 0.235345, 1.84013e+14, 9.46931e-09, 2.45777e-09
0.00159228, 85, 0.000246278, 1.29214e-106, 0.220515, 1.92933e+14, 9.7698e-09, 2.53576e-09
0.00159228, 86, 0.000253984, 6.85692e-108, 0.206776, 2.02174e+14, 1.00762e-08, 2.61528e-09
0.00159228, 87, 0.000261831, 3.63605e-109, 0.194038, 2.11742e+14, 1.03885e-08, 2.69634e-09
0.00159228, 88, 0.000269482, 1.92674e-110, 0.182216, 2.21647e+14, 1.07068e-08, 2.77896e-09
0.00159228, 89, 0.000277553, 1.02026e-111, 0.171237, 2.31895e+14, 1.10311e-08, 2.86314e-09
0.00159228, 90, 0.00028585, 5.39884e-113, 0.16103, 2.42494e+14, 1.13615e-08, 2.94889e-09
0.00159228, 91, 0.000294859, 2.85497e-114, 0.151535, 2.53452e+14, 1.1698e-08, 3.03624e-09
0.00159228, 92, 0.000303341, 1.50875e-115, 0.142695, 2.64778e+14, 1.20407e-08, 3.12518e-09
0.00159228, 93, 0.000311809, 7.96814e-117, 0.134458, 2.76479e+14, 1.23896e-08, 3.21573e-09
0.00159228, 94, 0.000320553, 4.20556e-118, 0.126776, 2.88564e+14, 1.27447e-08, 3.35988e-09
0.00159228, 95, 0.000332336, 2.21832e-119, 0.119608, 3.01041e+14, 1.31061e-08, 3.40171e-09
0.00159228, 96, 0.000339057, 1.1694e-120, 0.112915, 3.13918e+14, 1.34739e-08, 3.49716e-09
0.00159228, 97, 0.00034854, 6.16097e-122, 0.106659, 3.27203e+14, 1.38481e-08, 3.59428e-09
0.00159228, 98, 0.000359569, 3.24402e-123, 0.100809, 3.40906e+14, 1.42286e-08, 3.69398e-09
0.00159228, 99, 0.00108858, 1.70715e-124, 0.0953341, 3.55035e+14, 1.46156e-08, 3.7935e-09
0.00159228, 100, 0.00110669, 8.97888e-126, 0.0902073, 3.69599e+14, 1.50092e-08, 3.89565e-09
0.00159228, 101, 0.00112445, 4.71992e-127, 0.0854032, 3.84606e+14, 1.54093e-08, 3.99951e-09
0.00159228, 102, 0.0011421, 2.47981e-128, 0.0808986, 4.00066e+14, 1.5816e-08, 4.38535e-09
0.00159228, 103, 0.00115958, 1.30219e-129, 0.076672, 4.15987e+14, 1.62293e-08, 4.22865e-09
0.00159228, 104, 0.00117717, 6.83453e-131, 0.072704, 4.32379e+14, 1.66494e-08, 4.32136e-09
0.00159228, 105, 0.0011948, 3.5853e-132, 0.0689764, 4.4925e+14, 1.70761e-08, 4.43213e-09
0.00191791, 5, 1.31178e-08, 0.0257015, 1.07176e+06, 1.32186e+09, 7.27889e-12, 1.8893e-12
0.00191791, 6, 2.71571e-08, 9.2429e-05, 393189, 2.74102e+09, 1.12205e-11, 2.91323e-12
0.00191791, 7, 5.0013e-08, 3.14859e-07, 168420, 5.07807e+09, 1.6258e-11, 4.21978e-12
nan, nan, nan, nan, nan, nan, nan, nan
0.00191791, 9, 1.34661e-07, 4.26509e-12, 42276.6, 1.38764e+10, 3.00289e-11, 7.79404e-12
0.00191791, 10, 2.03304e-07, 9.68594e-14, 23682.8, 2.11498e+10, 3.8957e-11, 1.01113e-11
0.00191791, 11, 2.94755e-07, 7.10471e-15, 14020.8, 3.09654e+10, 4.93714e-11, 1.28145e-11
0.00191791, 12, 4.12632e-07, 5.53394e-16, 8688.34, 4.38563e+10, 6.13613e-11, 1.59264e-11
0.00191791, 13, 5.60479e-07, 4.1811e-17, 5594.29, 6.0406e+10, 7.50139e-11, 1.95635e-11
0.00191791, 14, 7.44548e-07, 3.06757e-18, 3721.6, 8.12491e+10, 9.04143e-11, 2.6555e-11
0.00191791, 15, 9.6796e-07, 2.19372e-19, 2546.43, 1.07071e+11, 1.07645e-10, 2.79393e-11
0.00191791, 16, 1.23397e-06, 1.53401e-20, 1785.56, 1.38607e+11, 1.26788e-10, 3.2908e-11
0.00191791, 17, 1.55063e-06, 1.05166e-21, 1279.28, 1.76645e+11, 1.47921e-10, 3.8393e-11
0.00191791, 18, 1.91741e-06, 7.08391e-23, 934.189, 2.22022e+11, 1.71124e-10, 4.44154e-11
0.00191791, 19, 2.34361e-06, 4.69697e-24, 693.887, 2.75626e+11, 1.96472e-10, 5.09946e-11
0.00191791, 20, 2.83118e-06, 3.07038e-25, 523.322, 3.38397e+11, 2.24041e-10, 5.86963e-11
0.00191791, 21, 3.38678e-06, 1.98143e-26, 400.154, 4.11324e+11, 2.53903e-10, 6.96539e-11
0.00191791, 22, 4.01689e-06, 1.26382e-27, 309.82, 4.95447e+11, 2.86133e-10, 7.42662e-11
0.00191791, 23, 4.7374e-06, 7.97528e-29, 242.622, 5.91859e+11, 3.20801e-10, 8.32643e-11
0.00191791, 24, 5.49454e-06, 4.98368e-30, 191.987, 7.017e+11, 3.57977e-10, 9.29135e-11
0.00191791, 25, 6.40074e-06, 3.0863e-31, 153.378, 8.26165e+11, 3.97732e-10, 1.03232e-10
0.00191791, 26, 7.3419e-06, 1.89541e-32, 123.618, 9.66496e+11, 4.40137e-10, 1.14238e-10
0.00191791, 27, 8.36429e-06, 1.15508e-33, 100.446, 1.12399e+12, 4.85253e-10, 1.25948e-10
nan, nan, nan, nan, nan, nan, nan, nan
0.00191791, 29, 1.07497e-05, 4.20055e-36, 67.8023, 1.49589e+12, 5.83903e-10, 1.51553e-10
0.00191791, 30, 1.20929e-05, 2.50895e-37, 56.2687, 1.71313e+12, 6.37561e-10, 1.6548e-10
0.00191791, 31, 1.35409e-05, 1.48985e-38, 46.9834, 1.95323e+12, 6.94201e-10, 1.80181e-10
0.00191791, 32, 1.51059e-05, 8.79864e-40, 39.4556, 2.21772e+12, 7.53884e-10, 1.95672e-10
nan, nan, nan, nan, nan, nan, nan, nan
0.00191791, 34, 1.86764e-05, 3.02266e-42, 28.2683, 2.82633e+12, 8.82624e-10, 2.29086e-10
0.00191791, 35, 2.05003e-05, 1.7593e-43, 24.1024, 3.17379e+12, 9.51808e-10, 2.47043e-10
0.00191791, 36, 2.25119e-05, 1.01957e-44, 20.6429, 3.55236e+12, 1.02428e-09, 2.65854e-10
0.00191791, 37, 2.46749e-05, 5.88466e-46, 17.7551, 3.96382e+12, 1.10011e-09, 2.85534e-10
0.00191791, 38, 2.70745e-05, 3.38333e-47, 15.3329, 4.41002e+12, 1.17935e-09, 3.63346e-10
0.00191791, 39, 2.93821e-05, 1.93808e-48, 13.2916, 4.89288e+12, 1.26206e-09, 3.2757e-10
0.00191791, 40, 3.2069e-05, 1.10633e-49, 11.5639, 5.41435e+12, 1.3483e-09, 3.49953e-10
0.00191791, 41, 3.46484e-05, 6.29446e-51, 10.0954, 5.97643e+12, 1.43814e-09, 3.73272e-10
0.00191791, 42, 3.75422e-05, 3.5699e-52, 8.84225, 6.58118e+12, 1.53163e-09, 3.97536e-10
0.00191791, 43, 4.04102e-05, 2.01858e-53, 7.76886, 7.2307e+12, 1.62882e-09, 4.22762e-10
0.00191791, 44, 4.36888e-05, 1.13811e-54, 6.84611, 7.92715e+12, 1.72976e-09, 5.01114e-10
0.00191791, 45, 4.67921e-05, 6.39921e-56, 6.05013, 8.67275e+12, 1.83454e-09, 4.76157e-10
0.00191791, 46, 5.02561e-05, 3.5886e-57, 5.36124, 9.46974e+12, 1.94319e-09, 5.05903e-10
0.00191791, 47, 5.3934e-05, 2.00738e-58, 4.76316, 1.03204e+13, 2.05578e-09, 5.3358e-10
nan, nan, nan, nan, nan, nan, nan, nan
0.00191791, 49, 6.19755e-05, 6.23639e-61, 3.78752, 1.21924e+13, 2.29298e-09, 5.95145e-10
0.00191791, 50, 6.5153e-05, 3.4643e-62, 3.38921, 1.32186e+13, 2.41769e-09, 6.27516e-10
0.00191791, 51, 6.93172e-05, 1.92029e-63, 3.03947, 1.43083e+13, 2.54657e-09, 6.60965e-10
0.00191791, 52, 7.35296e-05, 1.06225e-64, 2.73159, 1.54639e+13, 2.67965e-09, 6.95507e-10
0.00191791, 53, 7.83212e-05, 5.86444e-66, 2.45989, 1.66882e+13, 2.817e-09, 7.31156e-10
0.00191791, 54, 8.2594e-05, 3.23146e-67, 2.21957, 1.79838e+13, 2.95866e-09, 7.67924e-10
0.00191791, 55, 8.73272e-05, 1.77735e-68, 2.0065, 1.93534e+13, 3.10469e-09, 8.05827e-10
0.00191791, 56, 9.21795e-05, 9.75835e-70, 1.81719, 2.07998e+13, 3.25514e-09, 8.44877e-10
0.00191791, 57, 9.72564e-05, 5.34857e-71, 1.64863, 2.23257e+13, 3.41007e-09, 8.85089e-10
0.00191791, 58, 0.000102569, 2.92672e-72, 1.49823, 2.39342e+13, 3.56952e-09, 9.26474e-10
0.00191791, 59, 0.000107825, 1.59894e-73, 1.36379, 2.5628e+13, 3.73356e-09, 9.69051e-10
nan, nan, nan, nan, nan, nan, nan, nan
0.00191791, 61, 0.000119159, 4.75058e-76, 1.13532, 2.92837e+13, 4.07558e-09, 1.05782e-09
0.00191791, 62, 0.000124974, 2.58376e-77, 1.0382, 3.12517e+13, 4.25365e-09, 1.10404e-09
0.00191791, 63, 0.000130987, 1.4033e-78, 0.950738, 3.33172e+13, 4.43653e-09, 1.15151e-09
0.00191791, 64, 0.000137472, 7.61135e-80, 0.871854, 3.54835e+13, 4.62422e-09, 1.2159e-09
0.00191791, 65, 0.000143399, 4.12289e-81, 0.80059, 3.77537e+13, 4.81681e-09, 1.25021e-09
0.00191791, 66, 0.000149699, 2.23043e-82, 0.736109, 4.01312e+13, 5.01433e-09, 1.30153e-09
0.00191791, 67, 0.000156279, 1.20515e-83, 0.677676, 4.26192e+13, 5.21683e-09, 1.35404e-09
0.00191791, 68, 0.000163257, 6.50381e-85, 0.624647, 4.52212e+13, 5.42437e-09, 1.4087e-09
0.00191791, 69, 0.000170155, 3.50584e-86, 0.576453, 4.79405e+13, 5.637e-09, 1.46336e-09
0.00191791, 70, 0.000177199, 1.88766e-87, 0.532592, 5.07807e+13, 5.85476e-09, 1.71827e-09
0.00191791, 71, 0.000184452, 1.01526e-88, 0.492621, 5.37452e+13, 6.07769e-09, 1.57747e-09
0.00191791, 72, 0.000191852, 5.45466e-90, 0.456147, 5.68377e+13, 6.30586e-09, 1.63669e-09
0.00191791, 73, 0.000199392, 2.92756e-91, 0.422822, 6.00618e+13, 6.53932e-09, 1.85087e-09
0.00191791, 74, 0.000207639, 1.56966e-92, 0.392337, 6.34211e+13, 6.77809e-09, 1.75926e-09
0.00191791, 75, 0.000215146, 8.40766e-94, 0.364415, 6.69193e+13, 7.02223e-09, 1.82364e-09
nan, nan, nan, nan, nan, nan, nan, nan
0.00191791, 77, 0.000231548, 2.40534e-96, 0.315308, 7.4348e+13, 7.52685e-09, 1.95372e-09
0.00191791, 78, 0.000239665, 1.28478e-97, 0.293706, 7.82862e+13, 7.78743e-09, 2.02124e-09
0.00191791, 79, 0.000248357, 6.8564e-99, 0.273832, 8.23787e+13, 8.05355e-09, 2.09031e-09
0.00191791, 80, 0.000256976, 3.65584e-100, 0.255528, 8.66296e+13, 8.32529e-09, 2.16084e-09
0.00191791, 81, 0.000265756, 1.94766e-101, 0.238653, 9.1043e+13, 8.60269e-09, 2.23284e-09
0.00191791, 82, 0.000274301, 1.03676e-102, 0.223078, 9.56229e+13, 8.8858e-09, 2.30632e-09
0.00191791, 83, 0.000283826, 5.51439e-104, 0.208691, 1.00373e+14, 9.17463e-09, 2.39328e-09
0.00191791, 84, 0.000292983, 2.93072e-105, 0.195388, 1.05299e+14, 9.46931e-09, 2.45777e-09
0.00191791, 85, 0.000302996, 1.55639e-106, 0.183075, 1.10403e+14, 9.7698e-09, 2.53576e-09
0.00191791, 86, 0.000312423, 8.2592e-108, 0.171669, 1.15691e+14, 1.00762e-08, 2.61528e-09
0.00191791, 87, 0.000323439, 4.37964e-109, 0.161093, 1.21167e+14, 1.03885e-08, 2.82173e-09
0.00191791, 88, 0.000332833, 2.32076e-110, 0.151279, 1.26834e+14, 1.07068e-08, 2.7807e-09
0.00191791, 89, 0.000342844, 1.2289e-111, 0.142164, 1.32699e+14, 1.10311e-08, 2.86381e-09
0.00191791, 90, 0.000352122, 6.50293e-113, 0.13369, 1.38764e+14, 1.13615e-08, 2.94889e-09
0.00191791, 91, 0.000361745, 3.43882e-114, 0.125807, 1.45035e+14, 1.1698e-08, 3.03624e-09
0.00191791, 92, 0.00037216, 1.8173e-115, 0.118468, 1.51516e+14, 1.20407e-08, 3.12518e-09
0.00191791, 93, 0.000383573, 9.59766e-117, 0.111629, 1.58212e+14, 1.23896e-08, 3.21573e-09
0.00191791, 94, 0.0003947, 5.06561e-118, 0.105252, 1.65127e+14, 1.27447e-08, 3.3079e-09
0.00191791, 95, 0.000407525, 2.67197e-119, 0.099301, 1.72267e+14, 1.31061e-08, 3.40171e-09
0.00191791, 96, 0.000418976, 1.40855e-120, 0.0937437, 1.79635e+14, 1.34739e-08, 3.56173e-09
0.00191791, 97, 0.000427533, 7.4209e-122, 0.0885501, 1.87238e+14, 1.38481e-08, 3.61473e-09
0.00191791, 98, 0.000440312, 3.90743e-123, 0.0836932, 1.95079e+14, 1.42286e-08, 3.69305e-09
0.00191791, 99, 0.000453117, 2.05627e-124, 0.079148, 2.03164e+14, 1.46156e-08, 3.7935e-09
0.00191791, 100, 0.00133187, 1.08151e-125, 0.0748917, 2.11498e+14, 1.50092e-08, 3.89565e-09
0.00191791, 101, 0.0013535, 5.68518e-127, 0.0709032, 2.20086e+14, 1.54093e-08, 3.99951e-09
0.00191791, 102, 0.00137496, 2.98694e-128, 0.0671634, 2.28932e+14, 1.5816e-08, 4.10507e-09
0.00191791, 103, 0.00139619, 1.5685e-129, 0.0636545, 2.38043e+14, 1.62293e-08, 4.60208e-09
0.00191791, 104, 0.00141736, 8.23223e-131, 0.0603601, 2.47423e+14, 1.66494e-08, 4.34147e-09
0.00191791, 105, 0.00143868, 4.31851e-132, 0.0572654, 2.57077e+14, 1.70761e-08, 4.43213e-09
0.00231013, 5, 1.65328e-08, 0.0179649, 889796, 7.56419e+08, 7.27889e-12, 1.88924e-12
0.00231013, 6, 3.42345e-08, 6.47439e-05, 326433, 1.56851e+09, 1.12205e-11, 2.91471e-12
0.00231013, 7, 6.3064e-08, 2.21051e-07, 139825, 2.90586e+09, 1.6258e-11, 4.21978e-12
0.00231013, 8, 1.06825e-07, 7.3664e-10, 67085.8, 4.95727e+09, 2.24943e-11, 6.03368e-12
0.00231013, 9, 1.69905e-07, 3.51389e-12, 35098.8, 7.94058e+09, 3.00289e-11, 7.79404e-12
0.00231013, 10, 2.56316e-07, 1.11685e-13, 19661.9, 1.21027e+10, 3.8957e-11, 1.01113e-11
0.00231013, 11, 3.71328e-07, 8.5427e-15, 11640.3, 1.77196e+10, 4.93714e-11, 1.28144e-11
0.00231013, 12, 5.18671e-07, 6.66519e-16, 7213.21, 2.50962e+10, 6.13613e-11, 1.61477e-11
0.00231013, 13, 7.05176e-07, 5.03613e-17, 4644.48, 3.45665e+10, 7.50139e-11, 1.95236e-11
0.00231013, 14, 9.3564e-07, 3.6949e-18, 3089.74, 4.64937e+10, 9.04143e-11, 2.36097e-11
0.00231013, 15, 1.21697e-06, 2.64234e-19, 2114.09, 6.12699e+10, 1.07645e-10, 2.79393e-11
0.00231013, 16, 1.55138e-06, 1.84772e-20, 1482.4, 7.93163e+10, 1.26788e-10, 3.2908e-11
0.00231013, 17, 1.9476e-06, 1.26673e-21, 1062.08, 1.01083e+11, 1.47921e-10, 3.84041e-11
0.00231013, 18, 2.40814e-06, 8.53259e-23, 775.58, 1.27049e+11, 1.71124e-10, 4.44783e-11
0.00231013, 19, 2.94148e-06, 5.65751e-24, 576.077, 1.57724e+11, 1.96472e-10, 5.09946e-11
0.00231013, 20, 3.55174e-06, 3.69828e-25, 434.471, 1.93643e+11, 2.24041e-10, 5.85709e-11
0.00231013, 21, 4.24743e-06, 2.38664e-26, 332.215, 2.35375e+11, 2.53903e-10, 6.59009e-11
0.00231013, 22, 5.03502e-06, 1.52227e-27, 257.218, 2.83513e+11, 2.86133e-10, 8.43832e-11
0.00231013, 23, 5.90516e-06, 9.60628e-29, 201.429, 3.38683e+11, 3.20801e-10, 8.32643e-11
0.00231013, 24, 6.88588e-06, 6.00288e-30, 159.391, 4.01539e+11, 3.57977e-10, 9.29135e-11
0.00231013, 25, 8.00391e-06, 3.71745e-31, 127.337, 4.72762e+11, 3.97732e-10, 1.03232e-10
0.00231013, 26, 9.15598e-06, 2.28302e-32, 102.629, 5.53064e+11, 4.40137e-10, 1.33831e-10
0.00231013, 27, 1.0526e-05, 1.3913e-33, 83.3921, 6.43187e+11, 4.85253e-10, 1.25948e-10
0.00231013, 28, 1.18956e-05, 8.41819e-35, 68.2742, 7.439e+11, 5.33152e-10, 1.44976e-10
0.00231013, 29, 1.34381e-05, 5.05957e-36, 56.2907, 8.56001e+11, 5.83903e-10, 1.51555e-10
0.00231013, 30, 1.51073e-05, 3.02203e-37, 46.7152, 9.80319e+11, 6.37561e-10, 1.65553e-10
0.00231013, 31, 1.69552e-05, 1.79452e-38, 39.0064, 1.11771e+12, 6.94201e-10, 1.80181e-10
0.00231013, 32, 1.8862e-05, 1.0598e-39, 32.7567, 1.26906e+12, 7.53884e-10, 1.95672e-10
nan, nan, nan, nan, nan, nan, nan, nan
nan, nan, nan, nan, nan, nan, nan, nan
0.00231013, 35, 2.5601e-05, 2.11909e-43, 20.0102, 1.81616e+12, 9.51808e-10, 2.47043e-10
0.00231013, 36, 2.80681e-05, 1.22808e-44, 17.1381, 2.03279e+12, 1.02428e-09, 2.65854e-10
0.00231013, 37, 3.07671e-05, 7.08809e-46, 14.7406, 2.26824e+12, 1.10011e-09, 2.85534e-10
0.00231013, 38, 3.35912e-05, 4.07524e-47, 12.7296, 2.52358e+12, 1.17935e-09, 3.06101e-10
0.00231013, 39, 3.65973e-05, 2.33443e-48, 11.0349, 2.79989e+12, 1.26206e-09, 3.2757e-10
0.00231013, 40, 3.98795e-05, 1.33258e-49, 9.60054, 3.09829e+12, 1.3483e-09, 3.49953e-10
0.00231013, 41, 4.31462e-05, 7.58171e-51, 8.38136, 3.41993e+12, 1.43814e-09, 3.73272e-10
0.00231013, 42, 4.65844e-05, 4.29996e-52, 7.34099, 3.76599e+12, 1.53163e-09, 3.97536e-10
0.00231013, 43, 5.02325e-05, 2.43139e-53, 6.44984, 4.13767e+12, 1.62882e-09, 4.22875e-10
0.00231013, 44, 5.41131e-05, 1.37085e-54, 5.68376, 4.53621e+12, 1.72976e-09, 4.48974e-10
0.00231013, 45, 5.82409e-05, 7.70786e-56, 5.02293, 4.96286e+12, 1.83454e-09, 4.76157e-10
0.00231013, 46, 6.2506e-05, 4.32248e-57, 4.451, 5.41893e+12, 1.94319e-09, 5.04358e-10
0.00231013, 47, 6.68097e-05, 2.41789e-58, 3.95446, 5.90573e+12, 2.05578e-09, 5.3358e-10
0.00231013, 48, 7.12642e-05, 1.34925e-59, 3.52208, 6.42462e+12, 2.17236e-09, 5.63838e-10
0.00231013, 49, 7.59775e-05, 7.51174e-61, 3.14447, 6.97697e+12, 2.29298e-09, 5.95145e-10
0.00231013, 50, 8.09292e-05, 4.17276e-62, 2.81378, 7.56419e+12, 2.41769e-09, 6.28245e-10
0.00231013, 51, 8.59989e-05, 2.313e-63, 2.52342, 8.18772e+12, 2.54657e-09, 6.60965e-10
0.00231013, 52, 9.12615e-05, 1.27949e-64, 2.26781, 8.84903e+12, 2.67965e-09, 6.95847e-10
0.00231013, 53, 9.6712e-05, 7.06374e-66, 2.04225, 9.54961e+12, 2.817e-09, 7.31156e-10
