# L1 = 1, c = 1, a = 1, mu_eta = 1.5, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
6.73415e-05, 64, 0.000504379, 2.68918e-78, 424.256, 8.19715e+17, 4.62422e-05, 1.25438e-05
6.73415e-05, 65, 0.000535083, 1.45653e-79, 389.578, 8.7216e+17, 4.81681e-05, 1.30226e-05
6.73415e-05, 66, 0.000567507, 7.87895e-81, 358.201, 9.27083e+17, 5.01433e-05, 1.35034e-05
6.73415e-05, 67, 0.000600547, 4.25678e-82, 329.766, 9.8456e+17, 5.21683e-05, 1.40364e-05
6.73415e-05, 68, 0.000635283, 2.29707e-83, 303.962, 1.04467e+18, 5.42437e-05, 1.45736e-05
6.73415e-05, 69, 0.000671607, 1.23812e-84, 280.51, 1.10749e+18, 5.637e-05, 1.50972e-05
nan, nan, nan, nan, nan, nan, nan, nan
6.73415e-05, 71, 0.000747786, 3.58493e-87, 239.716, 1.24158e+18, 6.0777e-05, 1.6131e-05
6.73415e-05, 72, 0.000788317, 1.92592e-88, 221.967, 1.31302e+18, 6.30587e-05, 1.69462e-05
6.73415e-05, 73, 0.000830265, 1.03358e-89, 205.751, 1.3875e+18, 6.53931e-05, 1.74955e-05
6.73415e-05, 74, 0.000874362, 5.54131e-91, 190.917, 1.46511e+18, 6.77809e-05, 1.80289e-05
6.73415e-05, 75, 0.000918972, 2.96793e-92, 177.329, 1.54592e+18, 7.02224e-05, 1.86146e-05
6.73415e-05, 76, 0.000965714, 1.5881e-93, 164.871, 1.63004e+18, 7.27181e-05, 1.91511e-05
6.73415e-05, 77, 0.00101408, 8.4898e-95, 153.433, 1.71754e+18, 7.52686e-05, 2.00687e-05
6.73415e-05, 78, 0.00106412, 4.53443e-96, 142.922, 1.80851e+18, 7.78742e-05, 2.07066e-05
6.73415e-05, 79, 0.00111659, 2.4197e-97, 133.251, 1.90305e+18, 8.05355e-05, 2.09633e-05
6.73415e-05, 80, 0.0011697, 1.29011e-98, 124.343, 2.00126e+18, 8.32529e-05, 2.2035e-05
nan, nan, nan, nan, nan, nan, nan, nan
6.73415e-05, 82, 0.00128148, 3.6582e-101, 108.553, 2.20901e+18, 8.88579e-05, 2.30649e-05
6.73415e-05, 83, 0.00134053, 1.94563e-102, 101.552, 2.31876e+18, 9.17464e-05, 2.37522e-05
6.73415e-05, 84, 0.00140139, 1.03398e-103, 95.0784, 2.43254e+18, 9.46929e-05, 2.48014e-05
6.73415e-05, 85, 0.00146365, 5.49079e-105, 89.0869, 2.55046e+18, 9.76979e-05, 2.52947e-05
6.73415e-05, 86, 0.001528, 2.91361e-106, 83.5365, 2.67262e+18, 0.000100762, 2.6234e-05
6.73415e-05, 87, 0.00159495, 1.54493e-107, 78.3902, 2.79911e+18, 0.000103885, 2.69766e-05
6.73415e-05, 88, 0.0016629, 8.18613e-109, 73.6145, 2.93004e+18, 0.000107068, 2.7727e-05
6.73415e-05, 89, 0.00173328, 4.33456e-110, 69.1788, 3.06551e+18, 0.000110311, 2.85495e-05
6.73415e-05, 90, 0.00180557, 2.29358e-111, 65.0555, 3.20563e+18, 0.000113615, 2.92453e-05
6.73415e-05, 91, 0.00188014, 1.21282e-112, 61.2196, 3.35049e+18, 0.00011698, 2.98937e-05
6.73415e-05, 92, 0.00195776, 6.40901e-114, 57.6481, 3.50021e+18, 0.000120407, 3.08786e-05
6.73415e-05, 93, 0.00203645, 3.38462e-115, 54.3202, 3.65489e+18, 0.000123896, 3.15757e-05
6.73415e-05, 94, 0.00211673, 1.78631e-116, 51.2171, 3.81465e+18, 0.000127447, 3.23604e-05
nan, nan, nan, nan, nan, nan, nan, nan
6.73415e-05, 96, 0.00228385, 4.96662e-119, 45.6169, 4.14981e+18, 0.000134739, 3.41249e-05
6.73415e-05, 97, 0.00237119, 2.61654e-120, 43.0897, 4.32544e+18, 0.00013848, 3.5404e-05
6.73415e-05, 98, 0.00246074, 1.37767e-121, 40.7263, 4.50658e+18, 0.000142286, 3.62372e-05
6.73415e-05, 99, 0.0025526, 7.24963e-123, 38.5145, 4.69336e+18, 0.000146156, 3.707e-05
6.73415e-05, 100, 0.00264716, 3.81283e-124, 36.4433, 4.88588e+18, 0.000150092, 3.80314e-05
6.73415e-05, 101, 0.00274401, 2.00422e-125, 34.5025, 5.08427e+18, 0.000154093, 3.88894e-05
6.73415e-05, 102, 0.0028426, 1.05296e-126, 32.6826, 5.28864e+18, 0.00015816, 4.09519e-05
6.73415e-05, 103, 0.00294354, 5.52906e-128, 30.9751, 5.4991e+18, 0.000162294, 4.09899e-05
6.73415e-05, 104, 0.00304726, 2.90181e-129, 29.3721, 5.71579e+18, 0.000166494, 4.2123e-05
6.73415e-05, 105, 0.00315332, 1.5222e-130, 27.8661, 5.93882e+18, 0.000170762, 4.31199e-05
8.11131e-05, 5, 1.88496e-08, 1.19639e+06, 4.32987e+08, 1.74743e+13, 7.27884e-08, 1.9254e-08
8.11131e-05, 6, 4.05965e-08, 4295.03, 1.58847e+08, 3.62346e+13, 1.12206e-07, 3.33793e-08
8.11131e-05, 7, 7.77078e-08, 14.6719, 6.8041e+07, 6.71291e+13, 1.62581e-07, 5.03285e-08
8.11131e-05, 8, 1.36249e-07, 0.0482672, 3.26449e+07, 1.14519e+14, 2.24945e-07, 6.2891e-08
8.11131e-05, 9, 2.2342e-07, 0.000153828, 1.70795e+07, 1.83438e+14, 3.0029e-07, 8.9864e-08
8.11131e-05, 10, 3.47096e-07, 4.78993e-07, 9.56775e+06, 2.79588e+14, 3.89572e-07, 1.15962e-07
8.11131e-05, 11, 5.17209e-07, 1.41334e-09, 5.66435e+06, 4.09345e+14, 4.93714e-07, 1.49398e-07
8.11131e-05, 12, 7.44084e-07, 4.23598e-12, 3.51005e+06, 5.79754e+14, 6.13613e-07, 1.89942e-07
8.11131e-05, 13, 1.03907e-06, 1.41886e-14, 2.26007e+06, 7.98532e+14, 7.50139e-07, 2.3223e-07
8.11131e-05, 14, 1.41299e-06, 1.68896e-16, 1.50351e+06, 1.07407e+15, 9.04142e-07, 2.79696e-07
8.11131e-05, 15, 1.88232e-06, 9.60068e-18, 1.02875e+06, 1.41541e+15, 1.07645e-06, 3.32819e-07
8.11131e-05, 16, 2.46086e-06, 6.63592e-19, 721356, 1.83231e+15, 1.26788e-06, 3.9214e-07
8.11131e-05, 17, 3.15955e-06, 4.54221e-20, 516822, 2.33515e+15, 1.47921e-06, 4.57821e-07
8.11131e-05, 18, 4.00246e-06, 3.05639e-21, 377408, 2.935e+15, 1.71124e-06, 5.29329e-07
8.11131e-05, 19, 4.99789e-06, 2.02464e-22, 280327, 3.64362e+15, 1.96472e-06, 6.05993e-07
8.11131e-05, 20, 6.17561e-06, 1.32238e-23, 211419, 4.47341e+15, 2.2404e-06, 6.92234e-07
8.11131e-05, 21, 7.55106e-06, 8.5272e-25, 161660, 5.43746e+15, 2.53903e-06, 7.84323e-07
8.11131e-05, 22, 9.1289e-06, 5.43506e-26, 125166, 6.54952e+15, 2.86132e-06, 8.82656e-07
8.11131e-05, 23, 1.09589e-05, 3.42755e-27, 98018.2, 7.82402e+15, 3.208e-06, 9.8707e-07
8.11131e-05, 24, 1.30289e-05, 2.14055e-28, 77561.8, 9.27606e+15, 3.57977e-06, 1.10232e-06
8.11131e-05, 25, 1.53783e-05, 1.32485e-29, 61964.1, 1.09214e+16, 3.97733e-06, 1.22028e-06
8.11131e-05, 26, 1.80506e-05, 8.13219e-31, 49940.9, 1.27765e+16, 4.40136e-06, 1.35159e-06
8.11131e-05, 27, 2.10318e-05, 4.95347e-32, 40579.7, 1.48585e+16, 4.85254e-06, 1.48532e-06
8.11131e-05, 28, 2.43847e-05, 2.99578e-33, 33223.1, 1.71851e+16, 5.33154e-06, 1.63098e-06
8.11131e-05, 29, 2.80947e-05, 1.79979e-34, 27391.8, 1.97747e+16, 5.83901e-06, 1.78263e-06
8.11131e-05, 30, 3.22645e-05, 1.07457e-35, 22732.3, 2.26466e+16, 6.37562e-06, 1.94181e-06
8.11131e-05, 31, 3.67791e-05, 6.37857e-37, 18981.1, 2.58205e+16, 6.94201e-06, 2.10745e-06
8.11131e-05, 32, 4.17768e-05, 3.76569e-38, 15939.9, 2.93169e+16, 7.53882e-06, 2.28524e-06
8.11131e-05, 33, 4.73203e-05, 2.21176e-39, 13458.1, 3.31569e+16, 8.16668e-06, 2.46653e-06
8.11131e-05, 34, 5.33046e-05, 1.29282e-40, 11420.3, 3.73624e+16, 8.82622e-06, 2.66198e-06
8.11131e-05, 35, 5.98399e-05, 7.52247e-42, 9737.23, 4.19557e+16, 9.51806e-06, 2.86198e-06
8.11131e-05, 36, 6.6938e-05, 4.35829e-43, 8339.62, 4.69601e+16, 1.02428e-05, 3.06941e-06
8.11131e-05, 37, 7.47127e-05, 2.5148e-44, 7172.99, 5.23993e+16, 1.10011e-05, 3.29107e-06
8.11131e-05, 38, 8.30868e-05, 1.4455e-45, 6194.41, 5.82979e+16, 1.17935e-05, 3.51496e-06
8.11131e-05, 39, 9.22647e-05, 8.27829e-47, 5369.76, 6.46811e+16, 1.26206e-05, 3.7542e-06
8.11131e-05, 40, 0.000101804, 4.72448e-48, 4671.75, 7.15746e+16, 1.34831e-05, 3.99938e-06
8.11131e-05, 41, 0.000112327, 2.68738e-49, 4078.48, 7.90049e+16, 1.43814e-05, 4.25311e-06
8.11131e-05, 42, 0.000123577, 1.52383e-50, 3572.22, 8.69993e+16, 1.53162e-05, 4.51441e-06
8.11131e-05, 43, 0.000135609, 8.61466e-52, 3138.58, 9.55856e+16, 1.62881e-05, 4.78895e-06
8.11131e-05, 44, 0.000148466, 4.85616e-53, 2765.8, 1.04792e+17, 1.72977e-05, 5.07023e-06
8.11131e-05, 45, 0.000162177, 2.72996e-54, 2444.22, 1.14649e+17, 1.83454e-05, 5.36393e-06
8.11131e-05, 46, 0.000176817, 1.53066e-55, 2165.92, 1.25184e+17, 1.94319e-05, 5.66565e-06
8.11131e-05, 47, 0.0001924, 8.5607e-57, 1924.29, 1.3643e+17, 2.05578e-05, 5.97493e-06
8.11131e-05, 48, 0.000208793, 4.77632e-58, 1713.89, 1.48417e+17, 2.17236e-05, 6.2963e-06
8.11131e-05, 49, 0.000226287, 2.65873e-59, 1530.14, 1.61177e+17, 2.29298e-05, 6.62731e-06
8.11131e-05, 50, 0.000245015, 1.47669e-60, 1369.23, 1.74743e+17, 2.4177e-05, 6.96816e-06
8.11131e-05, 51, 0.000264531, 8.18427e-62, 1227.93, 1.89147e+17, 2.54657e-05, 7.32206e-06
8.11131e-05, 52, 0.000285228, 4.52667e-63, 1103.55, 2.04424e+17, 2.67965e-05, 7.68067e-06
8.11131e-05, 53, 0.000307304, 2.49873e-64, 993.785, 2.20608e+17, 2.817e-05, 8.05717e-06
8.11131e-05, 54, 0.000330173, 1.37669e-65, 896.694, 2.37735e+17, 2.95866e-05, 8.43971e-06
8.11131e-05, 55, 0.00035468, 7.57102e-67, 810.616, 2.55841e+17, 3.10469e-05, 8.82761e-06
8.11131e-05, 56, 0.000380059, 4.15629e-68, 734.135, 2.74961e+17, 3.25514e-05, 9.22958e-06
8.11131e-05, 57, 0.000408231, 2.2778e-69, 666.037, 2.95133e+17, 3.41007e-05, 9.66149e-06
8.11131e-05, 58, 0.000437314, 1.24627e-70, 605.279, 3.16396e+17, 3.56953e-05, 1.00785e-05
8.11131e-05, 59, 0.000464633, 6.80792e-72, 550.965, 3.38787e+17, 3.73356e-05, 1.06136e-05
8.11131e-05, 60, 0.000495947, 3.71321e-73, 502.317, 3.62346e+17, 3.90223e-05, 1.09826e-05
8.11131e-05, 61, 0.000527881, 2.02227e-74, 458.665, 3.87113e+17, 4.07558e-05, 1.1408e-05
8.11131e-05, 62, 0.000561814, 1.09977e-75, 419.426, 4.13129e+17, 4.25366e-05, 1.1897e-05
8.11131e-05, 63, 0.000597467, 5.97253e-77, 384.093, 4.40434e+17, 4.43652e-05, 1.23519e-05
nan, nan, nan, nan, nan, nan, nan, nan
nan, nan, nan, nan, nan, nan, nan, nan
8.11131e-05, 66, 0.000716346, 9.49023e-81, 297.384, 5.30511e+17, 5.01433e-05, 1.38565e-05
8.11131e-05, 67, 0.000757149, 5.12731e-82, 273.778, 5.63401e+17, 5.21683e-05, 1.43793e-05
8.11131e-05, 68, 0.000801815, 2.76683e-83, 252.354, 5.97798e+17, 5.42437e-05, 1.49186e-05
8.11131e-05, 69, 0.000846793, 1.49132e-84, 232.884, 6.33746e+17, 5.637e-05, 1.54724e-05
8.11131e-05, 70, 0.000890761, 8.02912e-86, 215.165, 6.71291e+17, 5.85476e-05, 1.60214e-05
8.11131e-05, 71, 0.00093928, 4.31806e-87, 199.016, 7.1048e+17, 6.0777e-05, 1.66911e-05
8.11131e-05, 72, 0.000989987, 2.31978e-88, 184.281, 7.51361e+17, 6.30587e-05, 1.72272e-05
8.11131e-05, 73, 0.00104264, 1.24495e-89, 170.818, 7.93981e+17, 6.53931e-05, 1.77979e-05
8.11131e-05, 74, 0.00109728, 6.67453e-91, 158.502, 8.38389e+17, 6.77809e-05, 1.85181e-05
8.11131e-05, 75, 0.00115691, 3.57488e-92, 147.222, 8.84634e+17, 7.02224e-05, 1.89908e-05
8.11131e-05, 76, 0.00121744, 1.91287e-93, 136.878, 9.32767e+17, 7.27181e-05, 1.96205e-05
8.11131e-05, 77, 0.00127291, 1.0226e-94, 127.383, 9.82837e+17, 7.52686e-05, 2.04015e-05
8.11131e-05, 78, 0.0013354, 5.46173e-96, 118.656, 1.0349e+18, 7.78742e-05, 2.10148e-05
8.11131e-05, 79, 0.00140657, 2.91454e-97, 110.627, 1.089e+18, 8.05355e-05, 2.16252e-05
8.11131e-05, 80, 0.00146805, 1.55394e-98, 103.232, 1.14519e+18, 8.32529e-05, 2.2317e-05
8.11131e-05, 81, 0.00153623, 8.27816e-100, 96.4145, 1.20354e+18, 8.60268e-05, 2.30524e-05
8.11131e-05, 82, 0.00160799, 4.40632e-101, 90.1226, 1.26408e+18, 8.88579e-05, 2.37417e-05
8.11131e-05, 83, 0.00168232, 2.34352e-102, 84.3102, 1.32688e+18, 9.17464e-05, 2.46452e-05
8.11131e-05, 84, 0.00175704, 1.24544e-103, 78.9358, 1.39199e+18, 9.46929e-05, 2.54704e-05
8.11131e-05, 85, 0.00183544, 6.61367e-105, 73.9615, 1.45947e+18, 9.76979e-05, 2.6007e-05
8.11131e-05, 86, 0.00191719, 3.50945e-106, 69.3535, 1.52937e+18, 0.000100762, 2.67275e-05
8.11131e-05, 87, 0.00199895, 1.86088e-107, 65.081, 1.60175e+18, 0.000103885, 2.78276e-05
8.11131e-05, 88, 0.0020846, 9.86022e-109, 61.116, 1.67668e+18, 0.000107068, 2.85565e-05
8.11131e-05, 89, 0.00217278, 5.22099e-110, 57.4334, 1.7542e+18, 0.000110311, 2.91088e-05
8.11131e-05, 90, 0.00227257, 2.76263e-111, 54.0102, 1.83438e+18, 0.000113615, 2.98104e-05
nan, nan, nan, nan, nan, nan, nan, nan
8.11131e-05, 92, 0.00245146, 7.71968e-114, 47.8605, 2.00295e+18, 0.000120407, 3.18354e-05
8.11131e-05, 93, 0.00255143, 4.07679e-115, 45.0976, 2.09146e+18, 0.000123896, 3.27664e-05
8.11131e-05, 94, 0.00265617, 2.15162e-116, 42.5213, 2.18288e+18, 0.000127447, 3.36841e-05
8.11131e-05, 95, 0.00276158, 1.13487e-117, 40.1171, 2.27726e+18, 0.000131061, 3.45768e-05
8.11131e-05, 96, 0.00286054, 5.98231e-119, 37.872, 2.37467e+18, 0.000134739, 3.56743e-05
8.11131e-05, 97, 0.00296973, 3.15163e-120, 35.7738, 2.47517e+18, 0.00013848, 3.6522e-05
8.11131e-05, 98, 0.00308342, 1.6594e-121, 33.8117, 2.57883e+18, 0.000142286, 3.73508e-05
8.11131e-05, 99, 0.00321113, 8.7322e-123, 31.9754, 2.68571e+18, 0.000146156, 3.7734e-05
8.11131e-05, 100, 0.00331379, 4.59257e-124, 30.2559, 2.79588e+18, 0.000150092, 3.95022e-05
8.11131e-05, 101, 0.00343767, 2.41409e-125, 28.6446, 2.9094e+18, 0.000154093, 4.02231e-05
8.11131e-05, 102, 0.00355773, 1.26829e-126, 27.1337, 3.02635e+18, 0.00015816, 4.14698e-05
nan, nan, nan, nan, nan, nan, nan, nan
8.11131e-05, 104, 0.00381313, 3.49525e-129, 24.3852, 3.27079e+18, 0.000166494, 4.29434e-05
8.11131e-05, 105, 0.00394548, 1.83349e-130, 23.135, 3.39841e+18, 0.000170762, 4.39364e-05
9.7701e-05, 5, 2.38663e-08, 825076, 3.59473e+08, 9.99941e+12, 7.27884e-08, 2.2193e-08
9.7701e-05, 6, 5.14073e-08, 2960.85, 1.31877e+08, 2.07348e+13, 1.12206e-07, 3.36173e-08
9.7701e-05, 7, 9.82161e-08, 10.1146, 5.64888e+07, 3.84137e+13, 1.62581e-07, 5.02527e-08
9.7701e-05, 8, 1.72256e-07, 0.0332752, 2.71023e+07, 6.55321e+13, 2.24945e-07, 6.61757e-08
9.7701e-05, 9, 2.82547e-07, 0.000106056, 1.41797e+07, 1.0497e+14, 3.0029e-07, 8.84461e-08
9.7701e-05, 10, 4.39298e-07, 3.21302e-07, 7.94331e+06, 1.59991e+14, 3.89572e-07, 1.08881e-07
9.7701e-05, 11, 6.54783e-07, 9.74772e-10, 4.70264e+06, 2.34242e+14, 4.93714e-07, 1.50556e-07
9.7701e-05, 12, 9.40585e-07, 2.93367e-12, 2.9141e+06, 3.31756e+14, 6.13613e-07, 1.84305e-07
9.7701e-05, 13, 1.31347e-06, 1.07206e-14, 1.87635e+06, 4.56949e+14, 7.50139e-07, 2.22113e-07
9.7701e-05, 14, 1.7887e-06, 1.84958e-16, 1.24824e+06, 6.1462e+14, 9.04142e-07, 2.72883e-07
9.7701e-05, 15, 2.37995e-06, 1.1511e-17, 854083, 8.09952e+14, 1.07645e-06, 3.33071e-07
9.7701e-05, 16, 3.11129e-06, 7.99148e-19, 598883, 1.04851e+15, 1.26788e-06, 3.89256e-07
9.7701e-05, 17, 3.99985e-06, 5.47107e-20, 429074, 1.33626e+15, 1.47921e-06, 4.57908e-07
9.7701e-05, 18, 5.06004e-06, 3.68143e-21, 313331, 1.67952e+15, 1.71124e-06, 5.24302e-07
9.7701e-05, 19, 6.3265e-06, 2.43869e-22, 232732, 2.08501e+15, 1.96472e-06, 6.07751e-07
9.7701e-05, 20, 7.80605e-06, 1.59281e-23, 175524, 2.55985e+15, 2.2404e-06, 6.91351e-07
9.7701e-05, 21, 9.5426e-06, 1.0271e-24, 134213, 3.11151e+15, 2.53903e-06, 7.85504e-07
9.7701e-05, 22, 1.15367e-05, 6.54654e-26, 103915, 3.74788e+15, 2.86132e-06, 8.85031e-07
9.7701e-05, 23, 1.38443e-05, 4.12849e-27, 81376.4, 4.47719e+15, 3.208e-06, 9.92055e-07
9.7701e-05, 24, 1.64606e-05, 2.5783e-28, 64393.2, 5.3081e+15, 3.57977e-06, 1.10607e-06
9.7701e-05, 25, 1.94482e-05, 1.59579e-29, 51443.6, 6.24963e+15, 3.97733e-06, 1.22797e-06
9.7701e-05, 26, 2.28006e-05, 9.79526e-31, 41461.8, 7.31119e+15, 4.40136e-06, 1.35746e-06
9.7701e-05, 27, 2.65946e-05, 5.96647e-32, 33690, 8.50256e+15, 4.85254e-06, 1.49602e-06
9.7701e-05, 28, 3.07916e-05, 3.60843e-33, 27582.4, 9.83392e+15, 5.33154e-06, 1.64213e-06
9.7701e-05, 29, 3.54704e-05, 2.16785e-34, 22741.2, 1.13158e+16, 5.83901e-06, 1.79281e-06
9.7701e-05, 30, 4.07018e-05, 1.29432e-35, 18872.7, 1.29592e+16, 6.37562e-06, 1.95434e-06
9.7701e-05, 31, 4.66026e-05, 7.68301e-37, 15758.4, 1.47755e+16, 6.94201e-06, 2.12278e-06
9.7701e-05, 32, 5.2777e-05, 4.53578e-38, 13233.6, 1.67762e+16, 7.53882e-06, 2.30865e-06
9.7701e-05, 33, 5.96803e-05, 2.66408e-39, 11173.1, 1.89736e+16, 8.16668e-06, 2.4919e-06
9.7701e-05, 34, 6.7549e-05, 1.55721e-40, 9481.3, 2.13801e+16, 8.82622e-06, 2.69271e-06
9.7701e-05, 35, 7.5508e-05, 9.06085e-42, 8084.02, 2.40086e+16, 9.51806e-06, 2.89736e-06
nan, nan, nan, nan, nan, nan, nan, nan
9.7701e-05, 37, 9.42482e-05, 3.02909e-44, 5955.14, 2.99848e+16, 1.10011e-05, 3.33153e-06
9.7701e-05, 38, 0.000104998, 1.7411e-45, 5142.71, 3.33602e+16, 1.17935e-05, 3.57043e-06
9.7701e-05, 39, 0.000116227, 9.97122e-47, 4458.07, 3.70129e+16, 1.26206e-05, 3.81407e-06
9.7701e-05, 40, 0.000128457, 5.69065e-48, 3878.57, 4.09576e+16, 1.34831e-05, 4.05809e-06
9.7701e-05, 41, 0.000141604, 3.23696e-49, 3386.03, 4.52095e+16, 1.43814e-05, 4.32809e-06
9.7701e-05, 42, 0.00015576, 1.83546e-50, 2965.72, 4.97842e+16, 1.53162e-05, 4.59862e-06
9.7701e-05, 43, 0.000170794, 1.03764e-51, 2605.71, 5.46976e+16, 1.62881e-05, 4.8746e-06
9.7701e-05, 44, 0.00018707, 5.84926e-53, 2296.21, 5.9966e+16, 1.72977e-05, 5.16583e-06
9.7701e-05, 45, 0.000204586, 3.28824e-54, 2029.24, 6.56061e+16, 1.83454e-05, 5.46581e-06
9.7701e-05, 46, 0.000222742, 1.84368e-55, 1798.18, 7.16351e+16, 1.94319e-05, 5.77601e-06
9.7701e-05, 47, 0.000242318, 1.03114e-56, 1597.58, 7.80703e+16, 2.05578e-05, 6.09204e-06
nan, nan, nan, nan, nan, nan, nan, nan
9.7701e-05, 49, 0.000285173, 3.20245e-59, 1270.35, 9.22314e+16, 2.29298e-05, 6.76477e-06
9.7701e-05, 50, 0.000308337, 1.77868e-60, 1136.75, 9.99941e+16, 2.4177e-05, 7.11498e-06
9.7701e-05, 51, 0.000333253, 9.85799e-62, 1019.45, 1.08237e+17, 2.54657e-05, 7.47681e-06
9.7701e-05, 52, 0.000359062, 5.45239e-63, 916.185, 1.16979e+17, 2.67965e-05, 7.85188e-06
9.7701e-05, 53, 0.000386774, 3.00973e-64, 825.058, 1.2624e+17, 2.817e-05, 8.23329e-06
9.7701e-05, 54, 0.000415774, 1.65822e-65, 744.451, 1.36041e+17, 2.95866e-05, 8.62425e-06
9.7701e-05, 55, 0.000446088, 9.11932e-67, 672.987, 1.46401e+17, 3.10469e-05, 9.02917e-06
9.7701e-05, 56, 0.000478158, 5.00626e-68, 609.491, 1.57343e+17, 3.25514e-05, 9.44292e-06
9.7701e-05, 57, 0.000512124, 2.74362e-69, 552.955, 1.68886e+17, 3.41007e-05, 9.86944e-06
9.7701e-05, 58, 0.000547242, 1.50113e-70, 502.514, 1.81053e+17, 3.56953e-05, 1.03108e-05
9.7701e-05, 59, 0.0005846, 8.20017e-72, 457.421, 1.93866e+17, 3.73356e-05, 1.07541e-05
9.7701e-05, 60, 0.000623117, 4.47258e-73, 417.032, 2.07348e+17, 3.90223e-05, 1.12242e-05
9.7701e-05, 61, 0.000663741, 2.43583e-74, 380.792, 2.2152e+17, 4.07558e-05, 1.16953e-05
9.7701e-05, 62, 0.00070626, 1.32467e-75, 348.215, 2.36407e+17, 4.25366e-05, 1.21706e-05
9.7701e-05, 63, 0.000751053, 7.19393e-77, 318.881, 2.52033e+17, 4.43652e-05, 1.26664e-05
9.7701e-05, 64, 0.00079696, 3.90154e-78, 292.423, 2.6842e+17, 4.62422e-05, 1.31651e-05
9.7701e-05, 65, 0.000845416, 2.11318e-79, 268.521, 2.85593e+17, 4.81681e-05, 1.36826e-05
9.7701e-05, 66, 0.000896121, 1.1431e-80, 246.894, 3.03578e+17, 5.01433e-05, 1.43273e-05
9.7701e-05, 67, 0.000948148, 6.17586e-82, 227.295, 3.22399e+17, 5.21683e-05, 1.48477e-05
9.7701e-05, 68, 0.00100319, 3.33266e-83, 209.509, 3.42082e+17, 5.42437e-05, 1.53645e-05
9.7701e-05, 69, 0.0010603, 1.7963e-84, 193.344, 3.62653e+17, 5.637e-05, 1.59169e-05
nan, nan, nan, nan, nan, nan, nan, nan
9.7701e-05, 71, 0.00118002, 5.20112e-87, 165.227, 4.06563e+17, 6.0777e-05, 1.70959e-05
9.7701e-05, 72, 0.00124319, 2.79418e-88, 152.994, 4.29956e+17, 6.30587e-05, 1.76361e-05
9.7701e-05, 73, 0.00130901, 1.49955e-89, 141.816, 4.54345e+17, 6.53931e-05, 1.82676e-05
9.7701e-05, 74, 0.00137829, 8.03949e-91, 131.591, 4.79757e+17, 6.77809e-05, 1.88702e-05
9.7701e-05, 75, 0.00144868, 4.30595e-92, 122.226, 5.0622e+17, 7.02224e-05, 1.95079e-05
9.7701e-05, 76, 0.00152138, 2.30406e-93, 113.639, 5.33763e+17, 7.27181e-05, 2.01584e-05
9.7701e-05, 77, 0.00159733, 1.23172e-94, 105.755, 5.62416e+17, 7.52686e-05, 2.08977e-05
9.7701e-05, 78, 0.00167586, 6.57868e-96, 98.5103, 5.92206e+17, 7.78742e-05, 2.15837e-05
9.7701e-05, 79, 0.00175709, 3.51058e-97, 91.8444, 6.23165e+17, 8.05355e-05, 2.22378e-05
9.7701e-05, 80, 0.00184296, 1.87173e-98, 85.7051, 6.55321e+17, 8.32529e-05, 2.28871e-05
9.7701e-05, 81, 0.00193211, 9.97108e-100, 80.045, 6.88707e+17, 8.60268e-05, 2.36085e-05
9.7701e-05, 82, 0.00201752, 5.30742e-101, 74.8214, 7.23352e+17, 8.88579e-05, 2.43384e-05
9.7701e-05, 83, 0.00210842, 2.82278e-102, 69.9958, 7.59288e+17, 9.17464e-05, 2.52271e-05
9.7701e-05, 84, 0.00220341, 1.50013e-103, 65.5339, 7.96547e+17, 9.46929e-05, 2.5867e-05
9.7701e-05, 85, 0.00230105, 7.96619e-105, 61.4041, 8.35161e+17, 9.76979e-05, 2.66072e-05
9.7701e-05, 86, 0.0024021, 4.22714e-106, 57.5785, 8.75162e+17, 0.000100762, 2.75451e-05
9.7701e-05, 87, 0.00250575, 2.24143e-107, 54.0314, 9.16582e+17, 0.000103885, 2.81831e-05
9.7701e-05, 88, 0.00261364, 1.18767e-108, 50.7396, 9.59456e+17, 0.000107068, 2.89676e-05
9.7701e-05, 89, 0.00272429, 6.2887e-110, 47.6822, 1.00382e+18, 0.000110311, 2.97996e-05
9.7701e-05, 90, 0.00283597, 3.3276e-111, 44.8402, 1.0497e+18, 0.000113615, 3.06242e-05
9.7701e-05, 91, 0.00296216, 1.75959e-112, 42.1963, 1.09713e+18, 0.00011698, 3.16039e-05
9.7701e-05, 92, 0.00307196, 9.29838e-114, 39.7346, 1.14616e+18, 0.000120407, 3.2593e-05
9.7701e-05, 93, 0.00319605, 4.91051e-115, 37.4408, 1.19681e+18, 0.000123896, 3.34924e-05
9.7701e-05, 94, 0.00332133, 2.59164e-116, 35.3019, 1.24912e+18, 0.000127447, 3.43761e-05
9.7701e-05, 95, 0.00345111, 1.36696e-117, 33.306, 1.30313e+18, 0.000131061, 3.52681e-05
9.7701e-05, 96, 0.00358399, 7.20571e-119, 31.442, 1.35887e+18, 0.000134739, 3.61716e-05
9.7701e-05, 97, 0.00371837, 3.79615e-120, 29.7001, 1.41639e+18, 0.00013848, 3.68352e-05
9.7701e-05, 98, 0.00386127, 1.99876e-121, 28.071, 1.4757e+18, 0.000142286, 3.82042e-05
