# L1 = 1, c = 1, a = 1, mu_eta = 0.5, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.000756463, 36, 0.0101036, 3.99434e-42, 0.408884, 5.78946e+13, 1.02428e-05, 2.69075e-06
0.000756463, 37, 0.0615129, 2.30582e-43, 0.351686, 6.46003e+13, 1.10011e-05, 2.85621e-06
0.000756463, 38, 0.064034, 1.32593e-44, 0.303707, 7.18724e+13, 1.17935e-05, 3.0623e-06
0.000756463, 39, 0.0665816, 7.59658e-46, 0.263274, 7.97418e+13, 1.26206e-05, 3.27758e-06
0.000756463, 40, 0.0691532, 4.33708e-47, 0.229052, 8.82405e+13, 1.34831e-05, 3.75159e-06
0.000756463, 41, 0.0717427, 2.46792e-48, 0.199964, 9.7401e+13, 1.43814e-05, 3.77145e-06
0.000756463, 42, 0.0743585, 1.39987e-49, 0.175143, 1.07257e+14, 1.53162e-05, 3.98191e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.000756463, 44, 0.0796758, 4.46402e-52, 0.135605, 1.29193e+14, 1.72977e-05, 5.26671e-06
0.000756463, 45, 0.082377, 2.51028e-53, 0.119838, 1.41344e+14, 1.83454e-05, 4.96102e-06
0.000756463, 46, 0.0851083, 1.4079e-54, 0.106193, 1.54333e+14, 1.94319e-05, 5.07266e-06
0.000756463, 47, 0.0878649, 7.87632e-56, 0.0943465, 1.68197e+14, 2.05578e-05, 5.35685e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.000756463, 49, 0.0934677, 2.44746e-58, 0.0750215, 1.98707e+14, 2.29298e-05, 5.98509e-06
0.000756463, 50, 0.0963099, 1.35969e-59, 0.0671319, 2.15431e+14, 2.4177e-05, 6.31717e-06
0.000756463, 51, 0.0991783, 7.53761e-61, 0.0602044, 2.33189e+14, 2.54657e-05, 6.66164e-06
0.000756463, 52, 0.102074, 4.16996e-62, 0.054106, 2.52024e+14, 2.67965e-05, 7.01886e-06
0.000756463, 53, 0.104997, 2.30234e-63, 0.0487244, 2.71976e+14, 2.817e-05, 7.38918e-06
0.000756463, 54, 0.107947, 1.26875e-64, 0.0439641, 2.93091e+14, 2.95866e-05, 7.77301e-06
0.000756463, 55, 0.110923, 6.97888e-66, 0.0397438, 3.15412e+14, 3.10469e-05, 8.17073e-06
0.000756463, 56, 0.113925, 3.83198e-67, 0.035994, 3.38985e+14, 3.25514e-05, 8.58274e-06
0.000756463, 57, 0.116955, 2.10048e-68, 0.0326552, 3.63854e+14, 3.41007e-05, 9.00948e-06
0.000756463, 58, 0.12001, 1.14946e-69, 0.0296763, 3.90067e+14, 3.56953e-05, 9.45136e-06
0.000756463, 59, 0.12309, 6.28022e-71, 0.0270133, 4.17672e+14, 3.73356e-05, 9.90883e-06
0.000756463, 60, 0.126195, 3.42599e-72, 0.0246282, 4.46717e+14, 3.90223e-05, 1.03823e-05
0.000756463, 61, 0.129327, 1.86616e-73, 0.022488, 4.77251e+14, 4.07558e-05, 1.08723e-05
0.000756463, 62, 0.132484, 1.01504e-74, 0.0205641, 5.09324e+14, 4.25366e-05, 1.13793e-05
0.000756463, 63, 0.135666, 5.51324e-76, 0.0188318, 5.42988e+14, 4.43652e-05, 1.19037e-05
0.000756463, 64, 0.138873, 2.9905e-77, 0.0172693, 5.78293e+14, 4.62422e-05, 1.37434e-05
0.000756463, 65, 0.142105, 1.61998e-78, 0.0158577, 6.15292e+14, 4.81681e-05, 1.38599e-05
0.000756463, 66, 0.145361, 8.76436e-80, 0.0145805, 6.54039e+14, 5.01433e-05, 1.40959e-05
0.000756463, 67, 0.148641, 4.73581e-81, 0.0134231, 6.94588e+14, 5.21683e-05, 1.44725e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.000756463, 69, 0.155274, 1.37782e-83, 0.0114181, 7.81311e+14, 5.637e-05, 1.54917e-05
0.000756463, 70, 0.158626, 7.419e-85, 0.0105493, 8.27599e+14, 5.85476e-05, 1.61185e-05
0.000756463, 71, 0.162, 3.99044e-86, 0.0097576, 8.75913e+14, 6.0777e-05, 1.67924e-05
0.000756463, 72, 0.165397, 2.14403e-87, 0.00903515, 9.26313e+14, 6.30587e-05, 1.74922e-05
0.000756463, 73, 0.168818, 1.15077e-88, 0.00837507, 9.78857e+14, 6.53931e-05, 1.82142e-05
0.000756463, 74, 0.172263, 6.17032e-90, 0.00777123, 1.03361e+15, 6.77809e-05, 1.89613e-05
0.000756463, 75, 0.17573, 3.3052e-91, 0.00721817, 1.09062e+15, 7.02224e-05, 1.97327e-05
0.000756463, 76, 0.17922, 1.76876e-92, 0.00671103, 1.14996e+15, 7.27181e-05, 2.05281e-05
0.000756463, 77, 0.182733, 9.45662e-94, 0.00624547, 1.21169e+15, 7.52686e-05, 2.13477e-05
0.000756463, 78, 0.186269, 5.05133e-95, 0.0058176, 1.27587e+15, 7.78742e-05, 2.21921e-05
0.000756463, 79, 0.189827, 2.69582e-96, 0.00542394, 1.34257e+15, 8.05355e-05, 2.30616e-05
0.000756463, 80, 0.193408, 1.43747e-97, 0.00506138, 1.41185e+15, 8.32529e-05, 2.39569e-05
0.000756463, 81, 0.197011, 7.65842e-99, 0.00472712, 1.48377e+15, 8.60268e-05, 2.48783e-05
0.000756463, 82, 0.200635, 4.07683e-100, 0.00441863, 1.55842e+15, 8.88579e-05, 2.58264e-05
0.000756463, 83, 0.204282, 2.16848e-101, 0.00413366, 1.63584e+15, 9.17464e-05, 2.68015e-05
0.000756463, 84, 0.20795, 1.15252e-102, 0.00387015, 1.71611e+15, 9.46929e-05, 2.78041e-05
0.000756463, 85, 0.21164, 6.12078e-104, 0.00362627, 1.7993e+15, 9.76979e-05, 2.88348e-05
0.000756463, 86, 0.215352, 3.24818e-105, 0.00340034, 1.88548e+15, 0.000100762, 2.98938e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.000756463, 88, 0.22284, 9.1277e-108, 0.00299647, 2.06709e+15, 0.000107068, 3.20987e-05
0.000756463, 89, 0.226616, 4.83351e-109, 0.00281591, 2.16266e+15, 0.000110311, 3.3166e-05
0.000756463, 90, 0.230413, 2.5578e-110, 0.00264808, 2.26151e+15, 0.000113615, 3.40074e-05
0.000756463, 91, 0.23423, 1.35263e-111, 0.00249193, 2.36371e+15, 0.00011698, 3.49416e-05
0.000756463, 92, 0.238069, 7.14841e-113, 0.00234656, 2.46933e+15, 0.000120407, 3.59617e-05
0.000756463, 93, 0.241928, 3.77538e-114, 0.0022111, 2.57846e+15, 0.000123896, 3.70586e-05
nan, nan, nan, nan, nan, nan, nan, nan
nan, nan, nan, nan, nan, nan, nan, nan
0.000756463, 96, 0.253629, 5.5412e-118, 0.00185683, 2.92761e+15, 0.000134739, 4.08362e-05
0.000756463, 97, 0.257569, 2.91944e-119, 0.00175396, 3.05151e+15, 0.00013848, 4.22401e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.000756463, 99, 0.265512, 8.08996e-122, 0.00156773, 3.31107e+15, 0.000146156, 4.52316e-05
0.000756463, 100, 0.269513, 4.25506e-123, 0.00148342, 3.44689e+15, 0.000150092, 4.68323e-05
0.000756463, 101, 0.273534, 2.23682e-124, 0.00140442, 3.58685e+15, 0.000154093, 4.84959e-05
0.000756463, 102, 0.277575, 1.17523e-125, 0.00133034, 3.73103e+15, 0.00015816, 5.01926e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.000756463, 104, 0.285716, 3.23918e-128, 0.00119559, 4.03238e+15, 0.000166494, 5.36422e-05
0.000756463, 105, 0.289816, 1.69926e-129, 0.00113429, 4.18972e+15, 0.000170762, 5.54165e-05
0.000911163, 5, 1.15314e-05, 8857.24, 17624.7, 1.23277e+10, 7.27884e-08, 1.88923e-08
0.000911163, 6, 2.33441e-05, 32.4909, 6465.83, 2.55628e+10, 1.12206e-07, 2.91762e-08
0.000911163, 7, 4.21374e-05, 0.11243, 2769.6, 4.73583e+10, 1.62581e-07, 4.72957e-08
0.000911163, 8, 7.00281e-05, 0.000364536, 1328.8, 8.07911e+10, 2.24945e-07, 5.83847e-08
0.000911163, 9, 0.000108995, 1.16474e-06, 695.22, 1.29412e+11, 3.0029e-07, 8.12007e-08
0.000911163, 10, 0.000161632, 3.66294e-09, 389.454, 1.97244e+11, 3.89572e-07, 1.01114e-07
0.000911163, 11, 0.0002304, 1.43166e-11, 230.567, 2.88785e+11, 4.93714e-07, 1.48997e-07
0.000911163, 12, 0.000316548, 2.90901e-13, 142.876, 4.09005e+11, 6.13613e-07, 1.59264e-07
0.000911163, 13, 0.000423951, 1.96106e-14, 91.9957, 5.63348e+11, 7.50139e-07, 1.96185e-07
0.000911163, 14, 0.000554202, 1.43377e-15, 61.2001, 7.57732e+11, 9.04142e-07, 2.72634e-07
0.000911163, 15, 0.000707443, 1.0262e-16, 41.8749, 9.98547e+11, 1.07645e-06, 2.80016e-07
0.000911163, 16, 0.000889926, 7.18235e-18, 29.3627, 1.29266e+12, 1.26788e-06, 3.72713e-07
0.000911163, 17, 0.00109835, 4.9279e-19, 21.0372, 1.6474e+12, 1.47921e-06, 3.93426e-07
0.000911163, 18, 0.0013402, 3.32177e-20, 15.3623, 2.07059e+12, 1.71124e-06, 4.44155e-07
0.000911163, 19, 0.00161268, 2.20392e-21, 11.4107, 2.5705e+12, 1.96472e-06, 5.26977e-07
0.000911163, 20, 0.00192619, 1.44153e-22, 8.6058, 3.1559e+12, 2.2404e-06, 6.13312e-07
0.000911163, 21, 0.00226469, 9.30769e-24, 6.58036, 3.83602e+12, 2.53903e-06, 6.77974e-07
0.000911163, 22, 0.00266178, 5.93962e-25, 5.09485, 4.62056e+12, 2.86132e-06, 7.43195e-07
0.000911163, 23, 0.00307395, 3.74986e-26, 3.98982, 5.51969e+12, 3.208e-06, 8.48515e-07
0.000911163, 24, 0.00352613, 2.34422e-27, 3.15714, 6.54408e+12, 3.57977e-06, 1.00157e-06
0.000911163, 25, 0.00403793, 1.45227e-28, 2.52224, 7.70484e+12, 3.97733e-06, 1.04792e-06
0.000911163, 26, 0.00457069, 8.92204e-30, 2.03284, 9.01357e+12, 4.40136e-06, 1.23167e-06
0.000911163, 27, 0.00517223, 5.43898e-31, 1.65179, 1.04823e+13, 4.85254e-06, 1.28371e-06
0.000911163, 28, 0.00579925, 3.29189e-32, 1.35234, 1.21237e+13, 5.33154e-06, 1.39337e-06
0.000911163, 29, 0.00646592, 1.97908e-33, 1.11498, 1.39507e+13, 5.83901e-06, 1.59149e-06
0.000911163, 30, 0.00718604, 1.1824e-34, 0.925314, 1.59768e+13, 6.37562e-06, 1.69951e-06
0.000911163, 31, 0.00798367, 7.02302e-36, 0.772621, 1.82159e+13, 6.94201e-06, 1.89482e-06
0.000911163, 32, 0.0087868, 4.14857e-37, 0.64883, 2.06825e+13, 7.53882e-06, 1.96694e-06
0.000911163, 33, 0.00962739, 2.43799e-38, 0.547809, 2.33916e+13, 8.16668e-06, 2.17205e-06
0.000911163, 34, 0.0106017, 1.4258e-39, 0.46486, 2.63584e+13, 8.82622e-06, 2.58e-06
0.000911163, 35, 0.0115352, 8.30032e-41, 0.396353, 2.95989e+13, 9.51806e-06, 2.57898e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.000911163, 37, 0.0740879, 2.77736e-43, 0.291976, 3.69667e+13, 1.10011e-05, 2.85609e-06
0.000911163, 38, 0.0771258, 1.59709e-44, 0.252143, 4.1128e+13, 1.17935e-05, 3.06116e-06
0.000911163, 39, 0.0801946, 9.15011e-46, 0.218575, 4.56312e+13, 1.26206e-05, 3.27592e-06
0.000911163, 40, 0.0832932, 5.22402e-47, 0.190163, 5.04944e+13, 1.34831e-05, 4.07855e-06
0.000911163, 41, 0.0864129, 2.97262e-48, 0.166014, 5.57364e+13, 1.43814e-05, 3.85333e-06
0.000911163, 42, 0.0895641, 1.68615e-49, 0.145407, 6.13763e+13, 1.53162e-05, 3.98417e-06
0.000911163, 43, 0.0927525, 9.53547e-51, 0.127755, 6.74338e+13, 1.62881e-05, 4.22872e-06
0.000911163, 44, 0.0959692, 5.37693e-52, 0.112581, 7.39289e+13, 1.72977e-05, 4.49121e-06
0.000911163, 45, 0.099223, 3.02364e-53, 0.0994918, 8.08823e+13, 1.83454e-05, 5.24573e-06
0.000911163, 46, 0.102513, 1.69582e-54, 0.0881633, 8.83151e+13, 1.94319e-05, 5.10587e-06
0.000911163, 47, 0.105834, 9.48705e-56, 0.0783281, 9.62487e+13, 2.05578e-05, 5.3423e-06
0.000911163, 48, 0.10919, 5.29459e-57, 0.0697637, 1.04705e+14, 2.17236e-05, 5.64385e-06
0.000911163, 49, 0.112582, 2.94798e-58, 0.0622842, 1.13707e+14, 2.29298e-05, 5.95867e-06
0.000911163, 50, 0.116006, 1.63775e-59, 0.0557341, 1.23277e+14, 2.4177e-05, 6.28458e-06
0.000911163, 51, 0.119461, 9.07907e-61, 0.0499827, 1.33439e+14, 2.54657e-05, 6.62181e-06
0.000911163, 52, 0.122948, 5.02273e-62, 0.0449198, 1.44217e+14, 2.67965e-05, 6.9706e-06
0.000911163, 53, 0.12647, 2.77318e-63, 0.0404519, 1.55635e+14, 2.817e-05, 7.33118e-06
0.000911163, 54, 0.130022, 1.52822e-64, 0.0364998, 1.67718e+14, 2.95866e-05, 7.70384e-06
0.000911163, 55, 0.133607, 8.40609e-66, 0.032996, 1.8049e+14, 3.10469e-05, 8.08882e-06
0.000911163, 56, 0.137224, 4.61564e-67, 0.0298828, 1.93979e+14, 3.25514e-05, 8.48642e-06
0.000911163, 57, 0.140873, 2.53003e-68, 0.0271109, 2.08211e+14, 3.41007e-05, 8.89692e-06
0.000911163, 58, 0.144553, 1.38453e-69, 0.0246378, 2.23211e+14, 3.56953e-05, 9.32064e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.000911163, 60, 0.152003, 4.12662e-72, 0.0204467, 2.55628e+14, 3.90223e-05, 1.0209e-05
0.000911163, 61, 0.155775, 2.24779e-73, 0.0186699, 2.73101e+14, 4.07558e-05, 1.06743e-05
0.000911163, 62, 0.159578, 1.22261e-74, 0.0170727, 2.91454e+14, 4.25366e-05, 1.11541e-05
0.000911163, 63, 0.16341, 6.64072e-76, 0.0156345, 3.10718e+14, 4.43652e-05, 1.16489e-05
0.000911163, 64, 0.167273, 3.60207e-77, 0.0143373, 3.3092e+14, 4.62422e-05, 1.21589e-05
0.000911163, 65, 0.171165, 1.95127e-78, 0.0131654, 3.52093e+14, 4.81681e-05, 1.47187e-05
0.000911163, 66, 0.175088, 1.05567e-79, 0.012105, 3.74265e+14, 5.01433e-05, 1.45451e-05
0.000911163, 67, 0.179038, 5.7043e-81, 0.0111441, 3.97469e+14, 5.21683e-05, 1.46175e-05
0.000911163, 68, 0.183019, 3.07861e-82, 0.010272, 4.21735e+14, 5.42437e-05, 1.48164e-05
0.000911163, 69, 0.187028, 1.65959e-83, 0.00947951, 4.47095e+14, 5.637e-05, 1.51623e-05
0.000911163, 70, 0.191065, 8.93622e-85, 0.00875824, 4.73583e+14, 5.85476e-05, 1.56633e-05
0.000911163, 71, 0.195129, 4.8065e-86, 0.00810093, 5.0123e+14, 6.0777e-05, 1.62485e-05
0.000911163, 72, 0.199221, 2.58249e-87, 0.00750114, 5.3007e+14, 6.30587e-05, 1.68643e-05
0.000911163, 73, 0.203342, 1.38611e-88, 0.00695313, 5.60138e+14, 6.53931e-05, 1.75141e-05
0.000911163, 74, 0.207491, 7.43217e-90, 0.00645181, 5.91467e+14, 6.77809e-05, 1.81946e-05
0.000911163, 75, 0.211668, 3.98112e-91, 0.00599265, 6.24092e+14, 7.02224e-05, 1.8895e-05
0.000911163, 76, 0.215871, 2.13048e-92, 0.00557162, 6.58048e+14, 7.27181e-05, 1.96185e-05
0.000911163, 77, 0.220103, 1.13905e-93, 0.0051851, 6.93372e+14, 7.52686e-05, 2.03642e-05
0.000911163, 78, 0.224362, 6.08435e-95, 0.00482987, 7.30099e+14, 7.78742e-05, 2.11317e-05
0.000911163, 79, 0.228648, 3.24712e-96, 0.00450305, 7.68266e+14, 8.05355e-05, 2.1921e-05
0.000911163, 80, 0.232961, 1.73144e-97, 0.00420205, 8.07911e+14, 8.32529e-05, 2.27325e-05
0.000911163, 81, 0.2373, 9.2246e-99, 0.00392454, 8.4907e+14, 8.60268e-05, 2.35666e-05
0.000911163, 82, 0.241666, 4.91055e-100, 0.00366843, 8.91782e+14, 8.88579e-05, 2.4424e-05
0.000911163, 83, 0.246058, 2.61194e-101, 0.00343184, 9.36086e+14, 9.17464e-05, 2.53049e-05
0.000911163, 84, 0.250477, 1.38821e-102, 0.00321307, 9.82021e+14, 9.46929e-05, 2.621e-05
0.000911163, 85, 0.254921, 7.37251e-104, 0.00301059, 1.02963e+15, 9.76979e-05, 2.71395e-05
0.000911163, 86, 0.259392, 3.91245e-105, 0.00282302, 1.07894e+15, 0.000100762, 2.80942e-05
0.000911163, 87, 0.263889, 2.07474e-106, 0.00264911, 1.13001e+15, 0.000103885, 2.90743e-05
0.000911163, 88, 0.268411, 1.09943e-107, 0.00248772, 1.18286e+15, 0.000107068, 3.00803e-05
0.000911163, 89, 0.272959, 5.82198e-109, 0.00233782, 1.23755e+15, 0.000110311, 3.11128e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.000911163, 91, 0.282131, 1.62925e-111, 0.00206885, 1.3526e+15, 0.00011698, 3.32587e-05
0.000911163, 92, 0.286754, 8.61029e-113, 0.00194815, 1.41304e+15, 0.000120407, 3.67367e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.000911163, 94, 0.296076, 2.4002e-115, 0.00173082, 1.53998e+15, 0.000127447, 3.81987e-05
0.000911163, 95, 0.300774, 1.26608e-116, 0.00163296, 1.60656e+15, 0.000131061, 3.90161e-05
0.000911163, 96, 0.305496, 6.6744e-118, 0.00154157, 1.67528e+15, 0.000134739, 3.99278e-05
0.000911163, 97, 0.310243, 3.51648e-119, 0.00145617, 1.74619e+15, 0.00013848, 4.09206e-05
0.000911163, 98, 0.315014, 1.85163e-120, 0.0013763, 1.81931e+15, 0.000142286, 4.19909e-05
0.000911163, 99, 0.319809, 9.74438e-122, 0.00130155, 1.89472e+15, 0.000146156, 4.31334e-05
0.000911163, 100, 0.324629, 5.12524e-123, 0.00123156, 1.97244e+15, 0.000150092, 4.43434e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.000911163, 102, 0.33434, 1.41557e-125, 0.00110447, 2.13503e+15, 0.00015816, 4.69784e-05
0.000911163, 103, 0.339231, 7.43358e-127, 0.00104677, 2.22e+15, 0.000162294, 4.83916e-05
0.000911163, 104, 0.344146, 3.9016e-128, 0.000992596, 2.30747e+15, 0.000166494, 4.98562e-05
0.000911163, 105, 0.349084, 2.04677e-129, 0.000941705, 2.39751e+15, 0.000170762, 5.13692e-05
0.0010975, 5, 1.45605e-05, 6147.59, 14632.3, 7.05439e+09, 7.27884e-08, 1.88981e-08
0.0010975, 6, 2.94036e-05, 22.5343, 5368.04, 1.4628e+10, 1.12206e-07, 2.91233e-08
0.0010975, 7, 5.30213e-05, 0.0778969, 2299.37, 2.71001e+10, 1.62581e-07, 4.23382e-08
0.0010975, 8, 8.79879e-05, 0.000252381, 1103.2, 4.62316e+10, 2.24945e-07, 5.96258e-08
0.0010975, 9, 0.000137124, 8.05388e-07, 577.184, 7.40541e+10, 3.0029e-07, 7.79406e-08
0.0010975, 10, 0.000202962, 2.54856e-09, 323.331, 1.1287e+11, 3.89572e-07, 1.12548e-07
0.0010975, 11, 0.000289915, 1.15709e-11, 191.42, 1.65253e+11, 4.93714e-07, 1.28286e-07
0.0010975, 12, 0.000397099, 3.33377e-13, 118.618, 2.34048e+11, 6.13613e-07, 1.84165e-07
0.0010975, 13, 0.000531101, 2.35722e-14, 76.3765, 3.22369e+11, 7.50139e-07, 2.04297e-07
0.0010975, 14, 0.000695082, 1.72684e-15, 50.8094, 4.33602e+11, 9.04142e-07, 2.34683e-07
0.0010975, 15, 0.000888386, 1.23605e-16, 34.7653, 5.71405e+11, 1.07645e-06, 2.79394e-07
0.0010975, 16, 0.00111068, 8.65117e-18, 24.3774, 7.39706e+11, 1.26788e-06, 3.88442e-07
0.0010975, 17, 0.00137399, 5.93568e-19, 17.4654, 9.42703e+11, 1.47921e-06, 4.30281e-07
0.0010975, 18, 0.00167355, 4.00109e-20, 12.7541, 1.18487e+12, 1.71124e-06, 5.10699e-07
0.0010975, 19, 0.00201448, 2.65463e-21, 9.47334, 1.47094e+12, 1.96472e-06, 5.35404e-07
0.0010975, 20, 0.00240125, 1.73633e-22, 7.14468, 1.80592e+12, 2.2404e-06, 6.03977e-07
0.0010975, 21, 0.00282513, 1.12111e-23, 5.46313, 2.19511e+12, 2.53903e-06, 6.59008e-07
0.0010975, 22, 0.0032966, 7.15429e-25, 4.22983, 2.64405e+12, 2.86132e-06, 8.25735e-07
0.0010975, 23, 0.00382003, 4.51672e-26, 3.31242, 3.15857e+12, 3.208e-06, 8.34205e-07
0.0010975, 24, 0.00439048, 2.82362e-27, 2.62112, 3.74476e+12, 3.57977e-06, 1.09707e-06
0.0010975, 25, 0.00500699, 1.74926e-28, 2.09401, 4.40899e+12, 3.97733e-06, 1.10288e-06
0.0010975, 26, 0.00568097, 1.07466e-29, 1.6877, 5.1579e+12, 4.40136e-06, 1.18597e-06
0.0010975, 27, 0.00643192, 6.55127e-31, 1.37135, 5.99839e+12, 4.85254e-06, 1.41593e-06
0.0010975, 28, 0.00719233, 3.9651e-32, 1.12274, 6.93763e+12, 5.33154e-06, 1.38536e-06
0.0010975, 29, 0.00801975, 2.38381e-33, 0.925676, 7.98309e+12, 5.83901e-06, 1.53229e-06
0.0010975, 30, 0.00896415, 1.42421e-34, 0.768212, 9.14249e+12, 6.37562e-06, 1.65639e-06
0.0010975, 31, 0.00988161, 8.45925e-36, 0.641444, 1.04238e+13, 6.94201e-06, 1.86769e-06
0.0010975, 32, 0.0108557, 4.99697e-37, 0.53867, 1.18353e+13, 7.53882e-06, 2.03243e-06
0.0010975, 33, 0.0119196, 2.93657e-38, 0.454801, 1.33855e+13, 8.16668e-06, 2.14962e-06
0.0010975, 34, 0.0130987, 1.71738e-39, 0.385935, 1.50833e+13, 8.82622e-06, 2.56994e-06
0.0010975, 35, 0.0142496, 9.99776e-41, 0.329059, 1.69376e+13, 9.51806e-06, 2.54069e-06
0.0010975, 36, 0.0154791, 5.7951e-42, 0.281828, 1.89579e+13, 1.02428e-05, 2.67732e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.0010975, 38, 0.0928895, 1.9237e-44, 0.209333, 2.3535e+13, 1.17935e-05, 3.06102e-06
0.0010975, 39, 0.0965878, 1.10213e-45, 0.181465, 2.61119e+13, 1.26206e-05, 3.27571e-06
0.0010975, 40, 0.100323, 6.29236e-47, 0.157877, 2.88948e+13, 1.34831e-05, 3.49957e-06
0.0010975, 41, 0.104081, 3.58053e-48, 0.137828, 3.18944e+13, 1.43814e-05, 4.09138e-06
0.0010975, 42, 0.107876, 2.03098e-49, 0.120719, 3.51218e+13, 1.53162e-05, 4.02635e-06
0.0010975, 43, 0.111718, 1.14855e-50, 0.106065, 3.85881e+13, 1.62881e-05, 4.22833e-06
0.0010975, 44, 0.115594, 6.47653e-52, 0.093467, 4.23048e+13, 1.72977e-05, 4.4898e-06
0.0010975, 45, 0.119513, 3.64198e-53, 0.0825998, 4.62838e+13, 1.83454e-05, 4.76183e-06
0.0010975, 46, 0.123476, 2.04262e-54, 0.0731947, 5.05371e+13, 1.94319e-05, 5.25762e-06
0.0010975, 47, 0.127475, 1.14272e-55, 0.0650294, 5.50771e+13, 2.05578e-05, 5.3562e-06
0.0010975, 48, 0.131519, 6.37735e-57, 0.057919, 5.99162e+13, 2.17236e-05, 5.63914e-06
0.0010975, 49, 0.135604, 3.55085e-58, 0.0517094, 6.50674e+13, 2.29298e-05, 5.9525e-06
0.0010975, 50, 0.139728, 1.97268e-59, 0.0462714, 7.05439e+13, 2.4177e-05, 6.27661e-06
0.0010975, 51, 0.143891, 1.09358e-60, 0.0414965, 7.6359e+13, 2.54657e-05, 6.61162e-06
0.0010975, 52, 0.148091, 6.0499e-62, 0.0372932, 8.25264e+13, 2.67965e-05, 6.95771e-06
0.0010975, 53, 0.152333, 3.3403e-63, 0.0335839, 8.906e+13, 2.817e-05, 7.31504e-06
0.0010975, 54, 0.156612, 1.84074e-64, 0.0303028, 9.59742e+13, 2.95866e-05, 7.68381e-06
0.0010975, 55, 0.160929, 1.01252e-65, 0.0273939, 1.03283e+14, 3.10469e-05, 8.06419e-06
0.0010975, 56, 0.165286, 5.55955e-67, 0.0248093, 1.11002e+14, 3.25514e-05, 8.45638e-06
0.0010975, 57, 0.169682, 3.04743e-68, 0.022508, 1.19146e+14, 3.41007e-05, 8.86056e-06
0.0010975, 58, 0.174114, 1.66767e-69, 0.0204547, 1.2773e+14, 3.56953e-05, 9.27696e-06
0.0010975, 59, 0.178583, 9.11153e-71, 0.0186192, 1.36769e+14, 3.73356e-05, 9.70577e-06
0.0010975, 60, 0.183088, 4.97052e-72, 0.0169752, 1.4628e+14, 3.90223e-05, 1.01472e-05
0.0010975, 61, 0.187631, 2.70747e-73, 0.0155001, 1.56278e+14, 4.07558e-05, 1.06015e-05
0.0010975, 62, 0.192212, 1.47264e-74, 0.014174, 1.66781e+14, 4.25366e-05, 1.10689e-05
0.0010975, 63, 0.196829, 7.99877e-76, 0.01298, 1.77804e+14, 4.43652e-05, 1.15497e-05
0.0010975, 64, 0.201481, 4.3387e-77, 0.011903, 1.89365e+14, 4.62422e-05, 1.2044e-05
0.0010975, 65, 0.206169, 2.35031e-78, 0.0109301, 2.0148e+14, 4.81681e-05, 1.25523e-05
0.0010975, 66, 0.210894, 1.27156e-79, 0.0100498, 2.14168e+14, 5.01433e-05, 1.30746e-05
0.0010975, 67, 0.215652, 6.87084e-81, 0.00925202, 2.27446e+14, 5.21683e-05, 1.55329e-05
0.0010975, 68, 0.220447, 3.70819e-82, 0.00852803, 2.41332e+14, 5.42437e-05, 1.53398e-05
0.0010975, 69, 0.225276, 1.99898e-83, 0.00787006, 2.55844e+14, 5.637e-05, 1.53562e-05
0.0010975, 70, 0.230139, 1.07637e-84, 0.00727124, 2.71001e+14, 5.85476e-05, 1.56687e-05
0.0010975, 71, 0.235034, 5.78945e-86, 0.00672554, 2.86822e+14, 6.0777e-05, 1.61409e-05
0.0010975, 72, 0.239963, 3.11063e-87, 0.00622758, 3.03326e+14, 6.30587e-05, 1.66654e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.0010975, 74, 0.249924, 8.95208e-90, 0.00535641, 3.38459e+14, 6.77809e-05, 1.78371e-05
0.0010975, 75, 0.254954, 4.79527e-91, 0.00497521, 3.57128e+14, 7.02224e-05, 1.84776e-05
0.0010975, 76, 0.260018, 2.56617e-92, 0.00462565, 3.7656e+14, 7.27181e-05, 1.91508e-05
0.0010975, 77, 0.265114, 1.37199e-93, 0.00430476, 3.96773e+14, 7.52686e-05, 1.98442e-05
0.0010975, 78, 0.270244, 7.32862e-95, 0.00400985, 4.1779e+14, 7.78742e-05, 2.0557e-05
0.0010975, 79, 0.275407, 3.91117e-96, 0.00373851, 4.3963e+14, 8.05355e-05, 2.12909e-05
0.0010975, 80, 0.280602, 2.08552e-97, 0.00348861, 4.62316e+14, 8.32529e-05, 2.20445e-05
0.0010975, 81, 0.285828, 1.11111e-98, 0.00325822, 4.85869e+14, 8.60268e-05, 2.28175e-05
0.0010975, 82, 0.291087, 5.91478e-100, 0.00304559, 5.10311e+14, 8.88579e-05, 2.36101e-05
