LOG10_Z,LOG10_CS44,LOG10_CS66,LOG10_CS46
1.6806311879462132,12.405345373668172,11.482066010248353,11.942554349845823
1.6834326687537025,12.443749552712582,11.521441359264971,11.982143838889289
1.6862341495611921,12.483439581449996,11.561172990124266,12.021480668783525
1.6890356303686813,12.522755594827231,11.599903608024933,12.060600846924199
1.6918371111761705,12.562086038956865,11.639523757943493,12.099946133111473
1.6946385919836602,12.602272757642417,11.678745474223234,12.139813973424667
1.6974400727911494,12.640902045257835,11.718646371744796,12.179301434168874
1.7002415535986386,12.680104786063021,11.757992666102453,12.218335542894701
1.7030430344061283,12.719466594565455,11.796577879707275,12.257911823269824
1.7058445152136175,12.758953033149401,11.836427227384721,12.297416979253615
1.7086459960211067,12.798510515452644,11.87544038346933,12.336735014249557
1.7114474768285963,12.837305972165467,11.915194483558622,12.375947415330334
1.7142489576360855,12.876624137449515,11.954742037397322,12.414925713492753
1.7170504384435747,12.916210188374201,11.994260165599407,12.45473905373688
1.7198519192510644,12.955271280872818,12.033283256112222,12.494242820459787
1.7226534000585536,12.995483091932378,12.07253692736673,12.533318789389954
1.7254548808660428,13.034302813546864,12.112073057527715,12.572365088755525
1.7282563616735325,13.073530622090567,12.151344030333554,12.611838180249286
1.7310578424810217,13.113192743953393,12.191175267116645,12.651866346986335
1.7338593232885109,13.152644643980524,12.230481091809855,12.690536751479156
1.7366608040960005,13.191869088916576,12.269486651387336,12.729633217150768
1.7394622849034898,13.23171957898529,12.30856504228851,12.768789632066408
1.742263765710979,13.270327112986273,12.34809456552523,12.808285465170584
1.7450652465184686,13.310073740476767,12.386356460808567,12.848101370171163
1.7478667273259578,13.348825871419381,12.426350587646194,12.887310345411656
1.750668208133447,13.388936110885865,12.465892593420794,12.927159416958848
1.7534696889409367,13.428176692882182,12.505554221242372,12.965891612102807
1.7562711697484259,13.466619864827203,12.544330059366725,13.004718184473084
1.7590726505559151,13.506761466013254,12.584247608236765,13.045107413912227
1.7618741313634048,13.545556735816623,12.623438659953838,13.083662090288215
1.764675612170894,13.584923573829142,12.662333059255996,13.12327025932837
1.7674770929783832,13.624359366620514,12.702274986469904,13.162582845117543
1.7702785737858728,13.663868106179198,12.741025046560171,13.201924075000809
1.773080054593362,13.702875620810905,12.781029257700801,13.241438107865068
1.7758815354008513,13.742077527069892,12.820244514622505,13.280426715208108
1.7786830162083409,13.781960747572137,12.859687180124533,13.319534942076142
1.7814844970158301,13.820656623844817,12.89847526235905,13.359548444558037
1.7842859778233193,13.859784636148417,12.938221350927176,13.398426986732622
1.787087458630809,13.899728106176035,12.976648124565138,13.438021947998095
1.7898889394382982,13.938683399992819,13.016834048838573,13.477651557913344
1.7926904202457874,13.977515430530994,13.055435410402891,13.51624645339453
1.7954919010532771,14.0175891470309,13.094960895531072,13.555572456069008
1.7982933818607663,14.056602321223584,13.134052149684953,13.594860869851983
1.8010948626682555,14.095894837775962,13.173957869061667,13.633812789094247
1.8038963434757451,14.135312276106374,13.213624347466459,13.673583337021794
1.8066978242832343,14.174939093761571,13.252554997358764,13.712783409073152
1.8094993050907235,14.214669767995302,13.291606695787445,13.752839121008623
1.8123007858982132,14.253178667587106,13.330855657995984,13.791612749269607
1.8151022667057024,14.292898112278037,13.370189553955976,13.830350666088146
1.8179037475131916,14.331886556487783,13.409468874924238,13.870188431805005
1.8207052283206813,14.371175325688998,13.449154174961016,13.909754967730059
1.8235067091281705,14.410182822461188,13.488285331124553,13.948848798717236
1.8263081899356597,14.449663361606518,13.528246205958618,13.987732342648172
1.8291096707431493,14.488712946854733,13.566553865245652,14.027318236994084
1.8319111515506386,14.528084298516836,13.606441508157918,14.067280097452141
1.8347126323581278,14.56805032566921,13.645029312468534,14.105379189688584
1.8375141131656174,14.606999138899734,13.684489384258351,14.145885498011243
1.8403155939731066,14.646187796098388,13.724009216462955,14.184316269819069
1.8431170747805963,14.685640594812561,13.763143292266252,14.22376526686174
1.8459185555880855,14.724754534801923,13.80292258636635,14.263173442795829
1.8487200363955747,14.764195551824093,13.841866207585845,14.301910303399563
1.8515215172030643,14.803390591608519,13.88132706823002,14.341636608141441
1.8543229980105536,14.842016041864644,13.920266219476011,14.380918754398353
1.8571244788180428,14.881997126777815,13.960026068425691,14.420733348152291
1.8599259596255324,14.921273802242357,13.999800728346974,14.459426592675996
1.8627274404330216,14.96050526688729,14.038837148882488,14.499221364615103
1.8655289212405108,14.999622943370083,14.077072648344563,14.538335880696181
1.8683304020480005,15.039712253794264,14.116178934464214,14.577083884726456
1.8711318828554897,15.078627667350307,14.156270072829468,14.61667575819046
1.8739333636629789,15.117356746999588,14.195206952979168,14.656780319104669
1.8767348444704686,15.156981316713361,14.234331656169433,14.695350571112929
1.8795363252779578,15.196518750530647,14.274499579728468,14.73462054236373
1.882337806085447,15.235202570725855,14.313451149715036,14.774074605264458
1.8851392868929366,15.275796239283878,14.352381804695112,14.812888420275076
1.8879407677004258,15.314027822664354,14.392953558601871,14.852512145627029
1.8907422485079151,15.353043450229713,14.431297270250475,14.891931602637005
1.8935437293154047,15.393213173927542,14.470860683752163,14.930731273212603
1.8963452101228939,15.43110999265085,14.50969786948113,14.970960698269698
1.8991466909303831,15.470680470203167,14.549463203725294,15.009554146276145
1.9019481717378728,15.510434589432933,14.588042575387936,15.048976673302146
1.904749652545362,15.54987525154651,14.627499142085314,15.087832515634384
1.9075511333528512,15.589398706704305,14.666790822571013,15.127169862256327
1.9103526141603409,15.628345606743887,14.705978359345947,15.166710944676863
1.9131540949678301,15.667574351527154,14.745400862337016,15.206075634001945
1.9159555757753193,15.706360795265017,14.784672661307351,15.244802623907193
1.9187570565828089,15.745869458040795,14.824114125835226,15.283838179323965
1.9215585373902981,15.785523943199355,14.863775776098185,15.324068229893882
1.9243600181977873,15.824617367701753,14.902134850968567,15.363061346262882
1.927161499005277,15.863848345460118,14.94226247568295,15.402295047674562
1.9299629798127662,15.903374035655327,14.981320840090325,15.441348280365698
1.9327644606202554,15.941649945627802,15.020388748388083,15.481031612967355
1.9355659414277451,15.981704841046646,15.059227678551999,15.519606021917266
1.9383674222352343,16.020601852260203,15.099203547458435,15.56003444544328
1.9411689030427235,16.060669898922811,15.138485578180742,15.598324743073853
1.9439703838502131,16.099216439830588,15.178025069211802,15.637597520883407
1.9467718646577024,16.13856365519537,15.216517749918443,15.67665539606025
1.9495733454651916,16.177888010310362,15.25601221750418,15.716027391962335
1.9523748262726812,16.217998009994073,15.295371251014107,15.755516672319475
1.9551763070801704,16.256390417349483,15.334351141446179,15.795776785655031
1.9579777878876596,16.295417941190632,15.374360726213801,15.833479230592426
1.9607792686951493,16.335011807676004,15.412725355225714,15.87386489646453
1.9635807495026385,16.374151436101375,15.452387670501169,15.91269553195947
1.9663822303101277,16.41327594548212,15.491190377445745,15.951799785208765
1.9691837111176174,16.453415153185784,15.530883231086575,15.991331846625618
1.9719851919251066,16.492562409098497,15.569733224971285,16.030296396907332
1.9747866727325958,16.531724346088616,15.609206490176112,16.06971321231536
1.9775881535400854,16.570366877603323,15.648681548697276,16.109374606256431
1.9803896343475746,16.610266224634387,15.687957802020779,16.148740826314178
1.9831911151550639,16.648557262429986,15.726615560714659,16.187715908708423
1.9859925959625535,16.688058330508841,15.765988278952074,16.227242312111766
1.9887940767700427,16.727356732192263,15.805533339477222,16.266240534184895
1.9915955575775319,16.766760824021361,15.844640112331533,16.305956368340123
1.9943970383850216,16.806507383153324,15.88425991986937,16.344229312487602
1.9971985191925108,16.845673078977594,15.923804457324525,16.383427572799846
2,16.884095339360783,15.962925601991545,16.423205768432688
