# L1 = 0.5, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
3.05386e-07, 54, 1.75583e-06, 5.14539e-68, 3484.9, 4.45473e+24, 2.95866e-05, 6.46053e-05
3.05386e-07, 55, 1.88032e-06, 2.83003e-69, 3150.37, 4.79399e+24, 3.10469e-05, 6.73029e-05
3.05386e-07, 56, 2.01089e-06, 1.5538e-70, 2853.13, 5.15226e+24, 3.25514e-05, 7.19092e-05
3.05386e-07, 57, 2.14867e-06, 8.51642e-72, 2588.48, 5.53026e+24, 3.41007e-05, 7.47945e-05
3.05386e-07, 58, 2.29053e-06, 4.66016e-73, 2352.35, 5.92868e+24, 3.56953e-05, 7.97177e-05
3.05386e-07, 59, 2.43981e-06, 2.54596e-74, 2141.26, 6.34825e+24, 3.73356e-05, 8.27957e-05
3.05386e-07, 60, 2.60066e-06, 1.38878e-75, 1952.2, 6.78971e+24, 3.90223e-05, 8.80434e-05
3.05386e-07, 61, 2.76057e-06, 7.56427e-77, 1782.55, 7.2538e+24, 4.07558e-05, 9.13191e-05
3.05386e-07, 62, 2.93036e-06, 4.11408e-78, 1630.05, 7.74128e+24, 4.25366e-05, 9.68985e-05
3.05386e-07, 63, 3.11003e-06, 2.23446e-79, 1492.74, 8.25293e+24, 4.43652e-05, 0.000100377
3.05386e-07, 64, 3.29878e-06, 1.21194e-80, 1368.88, 8.78953e+24, 4.62422e-05, 0.000106295
3.05386e-07, 65, 3.48113e-06, 6.56481e-82, 1256.99, 9.35189e+24, 4.81681e-05, 0.000109981
3.05386e-07, 66, 3.68051e-06, 3.55148e-83, 1155.75, 9.94081e+24, 5.01433e-05, 0.000116245
3.05386e-07, 67, 3.88906e-06, 1.91893e-84, 1064.01, 1.05571e+25, 5.21683e-05, 0.000120143
3.05386e-07, 68, 4.1012e-06, 1.03559e-85, 980.748, 1.12016e+25, 5.42437e-05, 0.000126758
3.05386e-07, 69, 4.3237e-06, 5.58228e-87, 905.079, 1.18752e+25, 5.637e-05, 0.000130874
3.05386e-07, 70, 4.55423e-06, 3.00569e-88, 836.214, 1.25788e+25, 5.85476e-05, 0.000137847
3.05386e-07, 71, 4.79291e-06, 1.61658e-89, 773.456, 1.33131e+25, 6.0777e-05, 0.000142184
3.05386e-07, 72, 5.04684e-06, 8.68535e-91, 716.19, 1.40791e+25, 6.30587e-05, 0.000149521
3.05386e-07, 73, 5.29895e-06, 4.6615e-92, 663.867, 1.48778e+25, 6.53931e-05, 0.000154084
3.05386e-07, 74, 5.55934e-06, 2.49933e-93, 616.002, 1.57099e+25, 6.77809e-05, 0.00016179
3.05386e-07, 75, 5.84551e-06, 1.33874e-94, 572.163, 1.65764e+25, 7.02224e-05, 0.000166583
3.05386e-07, 76, 6.11439e-06, 7.16389e-96, 531.964, 1.74783e+25, 7.27181e-05, 0.000174664
3.05386e-07, 77, 6.40486e-06, 3.82998e-97, 495.06, 1.84166e+25, 7.52686e-05, 0.000179692
3.05386e-07, 78, 6.70476e-06, 2.04574e-98, 461.144, 1.93921e+25, 7.78742e-05, 0.000188153
3.05386e-07, 79, 7.01923e-06, 1.09173e-99, 429.94, 2.04058e+25, 8.05355e-05, 0.00019342
3.05386e-07, 80, 7.33758e-06, 5.82114e-101, 401.201, 2.14588e+25, 8.32529e-05, 0.000202266
3.05386e-07, 81, 7.66408e-06, 3.10122e-102, 374.705, 2.25521e+25, 8.60268e-05, 0.000207775
3.05386e-07, 82, 8.00192e-06, 1.65082e-103, 350.252, 2.36865e+25, 8.88579e-05, 0.00021701
3.05386e-07, 83, 8.36971e-06, 8.78046e-105, 327.663, 2.48633e+25, 9.17464e-05, 0.000222767
3.05386e-07, 84, 8.70361e-06, 4.66653e-106, 306.776, 2.60833e+25, 9.46929e-05, 0.000232396
3.05386e-07, 85, 9.07216e-06, 2.47821e-107, 287.444, 2.73478e+25, 9.76979e-05, 0.000238403
3.05386e-07, 86, 9.45045e-06, 1.3151e-108, 269.536, 2.86576e+25, 0.000100762, 0.00024843
3.05386e-07, 87, 9.8384e-06, 6.97363e-110, 252.931, 3.00139e+25, 0.000103885, 0.000254692
3.05386e-07, 88, 1.02878e-05, 3.6953e-111, 237.522, 3.14179e+25, 0.000107068, 0.000265122
3.05386e-07, 89, 1.06831e-05, 1.95676e-112, 223.209, 3.28705e+25, 0.000110311, 0.000271641
3.05386e-07, 90, 1.1082e-05, 1.03545e-113, 209.906, 3.43729e+25, 0.000113615, 0.000282477
3.05386e-07, 91, 1.14977e-05, 5.47557e-115, 197.529, 3.59262e+25, 0.00011698, 0.000289258
3.05386e-07, 92, 1.19423e-05, 2.89365e-116, 186.005, 3.75316e+25, 0.000120407, 0.000300504
3.05386e-07, 93, 1.23897e-05, 1.52822e-117, 175.268, 3.91902e+25, 0.000123896, 0.00030755
3.05386e-07, 94, 1.28523e-05, 8.06588e-119, 165.255, 4.09032e+25, 0.000127447, 0.00031921
3.05386e-07, 95, 1.33305e-05, 4.25454e-120, 155.912, 4.26717e+25, 0.000131061, 0.000326524
3.05386e-07, 96, 1.38111e-05, 2.24281e-121, 147.186, 4.4497e+25, 0.000134739, 0.0003386
3.05386e-07, 97, 1.43062e-05, 1.18162e-122, 139.032, 4.63802e+25, 0.00013848, 0.000346187
3.05386e-07, 98, 1.48132e-05, 6.22173e-124, 131.406, 4.83226e+25, 0.000142286, 0.000358683
3.05386e-07, 99, 1.53413e-05, 3.27417e-125, 124.27, 5.03253e+25, 0.000146156, 0.000366544
3.05386e-07, 100, 1.58664e-05, 1.72207e-126, 117.587, 5.23897e+25, 0.000150092, 0.000379463
3.05386e-07, 101, 1.64042e-05, 9.0524e-128, 111.325, 5.45169e+25, 0.000154093, 0.000387603
3.05386e-07, 102, 1.69596e-05, 4.75605e-129, 105.453, 5.67083e+25, 0.00015816, 0.000400948
3.05386e-07, 103, 1.75271e-05, 2.49749e-130, 99.9433, 5.89651e+25, 0.000162294, 0.000409368
3.05386e-07, 104, 1.81143e-05, 1.3108e-131, 94.7709, 6.12885e+25, 0.000166494, 0.000423141
3.05386e-07, 105, 1.87022e-05, 6.87629e-133, 89.912, 6.368e+25, 0.000170762, 0.000431846
3.67838e-07, 5, 1.5282e-10, 4.9611e+10, 1.39705e+09, 1.87371e+20, 7.27884e-08, 4.90566e-08
3.67838e-07, 6, 3.2558e-10, 1.81008e+08, 5.12523e+08, 3.88532e+20, 1.12206e-07, 8.50703e-08
3.67838e-07, 7, 6.16979e-10, 625671, 2.19536e+08, 7.19803e+20, 1.62581e-07, 1.26046e-07
3.67838e-07, 8, 1.07342e-09, 2076.93, 1.0533e+08, 1.22795e+21, 2.24945e-07, 1.90569e-07
3.67838e-07, 9, 1.74735e-09, 6.67677, 5.51076e+07, 1.96694e+21, 3.0029e-07, 2.5762e-07
3.67838e-07, 10, 2.69659e-09, 0.0209137, 3.08706e+07, 2.99793e+21, 3.89572e-07, 3.59945e-07
3.67838e-07, 11, 3.99719e-09, 6.40065e-05, 1.82762e+07, 4.38927e+21, 4.93714e-07, 4.59692e-07
3.67838e-07, 12, 5.71244e-09, 1.84497e-07, 1.13253e+07, 6.21651e+21, 6.13613e-07, 6.08778e-07
3.67838e-07, 13, 7.93174e-09, 5.43491e-10, 7.29218e+06, 8.56239e+21, 7.50139e-07, 7.47551e-07
3.67838e-07, 14, 1.0747e-08, 1.58051e-12, 4.85112e+06, 1.15169e+22, 9.04142e-07, 9.52092e-07
3.67838e-07, 15, 1.4247e-08, 4.54515e-15, 3.31928e+06, 1.5177e+22, 1.07645e-06, 1.13602e-06
3.67838e-07, 16, 1.85441e-08, 1.29483e-17, 2.32748e+06, 1.96472e+22, 1.26788e-06, 1.40442e-06
3.67838e-07, 17, 2.3722e-08, 3.67602e-20, 1.66754e+06, 2.5039e+22, 1.47921e-06, 1.63944e-06
3.67838e-07, 18, 2.98899e-08, 1.16067e-22, 1.21772e+06, 3.14711e+22, 1.71124e-06, 1.97977e-06
3.67838e-07, 19, 3.72262e-08, 1.1862e-24, 904485, 3.90693e+22, 1.96472e-06, 2.2716e-06
3.67838e-07, 20, 4.57594e-08, 5.96769e-26, 682152, 4.79669e+22, 2.2404e-06, 2.69158e-06
3.67838e-07, 21, 5.56846e-08, 3.80238e-27, 521603, 5.83041e+22, 2.53903e-06, 3.04573e-06
3.67838e-07, 22, 6.71416e-08, 2.42395e-28, 403851, 7.02283e+22, 2.86132e-06, 3.55272e-06
3.67838e-07, 23, 8.02932e-08, 1.52959e-29, 316259, 8.38944e+22, 3.208e-06, 3.97449e-06
3.67838e-07, 24, 9.52037e-08, 9.55828e-31, 250256, 9.94642e+22, 3.57977e-06, 4.57546e-06
3.67838e-07, 25, 1.11948e-07, 5.91923e-32, 199929, 1.17107e+23, 3.97733e-06, 5.06996e-06
3.67838e-07, 26, 1.30888e-07, 3.63521e-33, 161136, 1.36998e+23, 4.40136e-06, 5.77151e-06
3.67838e-07, 27, 1.52042e-07, 2.21535e-34, 130932, 1.59322e+23, 4.85254e-06, 6.34362e-06
nan, nan, nan, nan, nan, nan, nan, nan
3.67838e-07, 29, 2.01775e-07, 8.05625e-37, 88380.7, 2.12038e+23, 5.83901e-06, 7.80642e-06
3.67838e-07, 30, 2.30488e-07, 4.81193e-38, 73346.5, 2.42832e+23, 6.37562e-06, 8.72751e-06
3.67838e-07, 31, 2.62475e-07, 2.85739e-39, 61243.1, 2.76865e+23, 6.94201e-06, 9.46874e-06
3.67838e-07, 32, 2.9829e-07, 1.6875e-40, 51430.6, 3.14356e+23, 7.53882e-06, 1.05081e-05
3.67838e-07, 33, 3.35255e-07, 9.91475e-42, 43423, 3.55531e+23, 8.16668e-06, 1.13404e-05
3.67838e-07, 34, 3.76527e-07, 5.79718e-43, 36847.9, 4.00624e+23, 8.82622e-06, 1.25033e-05
3.67838e-07, 35, 4.21721e-07, 3.37418e-44, 31417.6, 4.49877e+23, 9.51806e-06, 1.34308e-05
3.67838e-07, 36, 4.70363e-07, 1.95545e-45, 26908.1, 5.03537e+23, 1.02428e-05, 1.4722e-05
3.67838e-07, 37, 5.23642e-07, 1.12862e-46, 23143.9, 5.61861e+23, 1.10011e-05, 1.57487e-05
3.67838e-07, 38, 5.80431e-07, 6.48893e-48, 19986.5, 6.25109e+23, 1.17935e-05, 1.71729e-05
3.67838e-07, 39, 6.41611e-07, 3.71708e-49, 17325.7, 6.93554e+23, 1.26206e-05, 1.83025e-05
3.67838e-07, 40, 7.07262e-07, 2.12185e-50, 15073.6, 7.6747e+23, 1.34831e-05, 1.9864e-05
3.67838e-07, 41, 7.7768e-07, 1.20722e-51, 13159.4, 8.47144e+23, 1.43814e-05, 2.11001e-05
3.67838e-07, 42, 8.52539e-07, 6.84676e-53, 11525.9, 9.32865e+23, 1.53162e-05, 2.28028e-05
3.67838e-07, 43, 9.36791e-07, 3.87145e-54, 10126.8, 1.02493e+24, 1.62881e-05, 2.41489e-05
nan, nan, nan, nan, nan, nan, nan, nan
3.67838e-07, 45, 1.10924e-06, 1.22731e-56, 7886.39, 1.22934e+24, 1.83454e-05, 2.74559e-05
3.67838e-07, 46, 1.20683e-06, 6.88262e-58, 6988.42, 1.34231e+24, 1.94319e-05, 2.94522e-05
3.67838e-07, 47, 1.30915e-06, 3.84998e-59, 6208.82, 1.46289e+24, 2.05578e-05, 3.10277e-05
3.67838e-07, 48, 1.4167e-06, 2.14839e-60, 5529.94, 1.59143e+24, 2.17236e-05, 3.31758e-05
3.67838e-07, 49, 1.53237e-06, 1.19608e-61, 4937.06, 1.72825e+24, 2.29298e-05, 3.48706e-05
3.67838e-07, 50, 1.65245e-06, 6.64421e-63, 4417.86, 1.87371e+24, 2.4177e-05, 3.71735e-05
3.67838e-07, 51, 1.78132e-06, 3.68295e-64, 3961.97, 2.02816e+24, 2.54657e-05, 3.89904e-05
3.67838e-07, 52, 1.91448e-06, 2.0373e-65, 3560.65, 2.19197e+24, 2.67965e-05, 4.14509e-05
3.67838e-07, 53, 2.05566e-06, 1.12475e-66, 3206.49, 2.36551e+24, 2.817e-05, 4.33926e-05
3.67838e-07, 54, 2.20577e-06, 6.19764e-68, 2893.22, 2.54916e+24, 2.95866e-05, 4.60133e-05
3.67838e-07, 55, 2.3601e-06, 3.40879e-69, 2615.49, 2.74329e+24, 3.10469e-05, 4.80823e-05
3.67838e-07, 56, 2.52331e-06, 1.87156e-70, 2368.72, 2.94831e+24, 3.25514e-05, 5.08657e-05
3.67838e-07, 57, 2.6949e-06, 1.02581e-71, 2149, 3.16462e+24, 3.41007e-05, 5.30643e-05
3.67838e-07, 58, 2.87323e-06, 5.61318e-73, 1952.96, 3.39261e+24, 3.56953e-05, 5.60125e-05
3.67838e-07, 59, 3.06236e-06, 3.06662e-74, 1777.71, 3.6327e+24, 3.73356e-05, 5.83431e-05
3.67838e-07, 60, 3.26828e-06, 1.67279e-75, 1620.75, 3.88532e+24, 3.90223e-05, 6.14582e-05
3.67838e-07, 61, 3.46094e-06, 9.11119e-77, 1479.9, 4.15089e+24, 4.07558e-05, 6.3923e-05
3.67838e-07, 62, 3.67246e-06, 4.95543e-78, 1353.3, 4.42984e+24, 4.25366e-05, 6.72068e-05
3.67838e-07, 63, 3.89619e-06, 2.69141e-79, 1239.3, 4.72263e+24, 4.43652e-05, 6.98077e-05
3.67838e-07, 64, 4.12873e-06, 1.45979e-80, 1136.47, 5.02969e+24, 4.62422e-05, 7.3262e-05
3.67838e-07, 65, 4.36261e-06, 7.90734e-82, 1043.58, 5.3515e+24, 4.81681e-05, 7.60011e-05
3.67838e-07, 66, 4.61111e-06, 4.27777e-83, 959.525, 5.6885e+24, 5.01433e-05, 7.96274e-05
3.67838e-07, 67, 4.86904e-06, 2.31136e-84, 883.358, 6.04117e+24, 5.21683e-05, 8.25064e-05
3.67838e-07, 68, 5.13691e-06, 1.24737e-85, 814.233, 6.40999e+24, 5.42437e-05, 8.63061e-05
3.67838e-07, 69, 5.41531e-06, 6.72388e-87, 751.412, 6.79545e+24, 5.637e-05, 8.93267e-05
3.67838e-07, 70, 5.7032e-06, 3.62036e-88, 694.239, 7.19803e+24, 5.85476e-05, 9.33012e-05
3.67838e-07, 71, 6.00121e-06, 1.94718e-89, 642.136, 7.61825e+24, 6.0777e-05, 9.64649e-05
3.67838e-07, 72, 6.31414e-06, 1.04615e-90, 594.592, 8.0566e+24, 6.30587e-05, 0.000100615
3.67838e-07, 73, 6.63135e-06, 5.61479e-92, 551.153, 8.5136e+24, 6.53931e-05, 0.000103924
3.67838e-07, 74, 6.95718e-06, 3.01046e-93, 511.415, 8.98977e+24, 6.77809e-05, 0.000108251
3.67838e-07, 75, 7.30595e-06, 1.61251e-94, 475.019, 9.48564e+24, 7.02224e-05, 0.000111706
3.67838e-07, 76, 7.65014e-06, 8.62893e-96, 441.645, 1.00018e+25, 7.27181e-05, 0.000116211
3.67838e-07, 77, 8.0123e-06, 4.61323e-97, 411.007, 1.05386e+25, 7.52686e-05, 0.000119813
3.67838e-07, 78, 8.38634e-06, 2.4641e-98, 382.85, 1.10969e+25, 7.78742e-05, 0.000124496
3.67838e-07, 79, 8.77651e-06, 1.315e-99, 356.943, 1.1677e+25, 8.05355e-05, 0.000128247
3.67838e-07, 80, 9.1712e-06, 7.01158e-101, 333.084, 1.22795e+25, 8.32529e-05, 0.00013311
3.67838e-07, 81, 9.57961e-06, 3.73543e-102, 311.086, 1.29051e+25, 8.60268e-05, 0.000137011
3.67838e-07, 82, 1.00006e-05, 1.98842e-103, 290.785, 1.35543e+25, 8.88579e-05, 0.000142053
3.67838e-07, 83, 1.04454e-05, 1.05761e-104, 272.031, 1.42277e+25, 9.17464e-05, 0.000146105
3.67838e-07, 84, 1.08773e-05, 5.62086e-106, 254.69, 1.49258e+25, 9.46929e-05, 0.000151328
3.67838e-07, 85, 1.13943e-05, 2.98502e-107, 238.641, 1.56494e+25, 9.76979e-05, 0.000155532
3.67838e-07, 86, 1.18469e-05, 1.58404e-108, 223.773, 1.63989e+25, 0.000100762, 0.000160935
3.67838e-07, 87, 1.23289e-05, 8.39977e-110, 209.987, 1.71751e+25, 0.000103885, 0.000165292
3.67838e-07, 88, 1.2819e-05, 4.45101e-111, 197.194, 1.79785e+25, 0.000107068, 0.000170876
3.67838e-07, 89, 1.32923e-05, 2.35693e-112, 185.312, 1.88097e+25, 0.000110311, 0.000175387
3.67838e-07, 90, 1.38126e-05, 1.2472e-113, 174.267, 1.96694e+25, 0.000113615, 0.000181152
3.67838e-07, 91, 1.43521e-05, 6.59534e-115, 163.991, 2.05583e+25, 0.00011698, 0.000185817
3.67838e-07, 92, 1.49028e-05, 3.48541e-116, 154.424, 2.1477e+25, 0.000120407, 0.000191764
3.67838e-07, 93, 1.5461e-05, 1.84074e-117, 145.51, 2.24261e+25, 0.000123896, 0.000196584
3.67838e-07, 94, 1.60442e-05, 9.71538e-119, 137.197, 2.34063e+25, 0.000127447, 0.000202713
3.67838e-07, 95, 1.66273e-05, 5.12461e-120, 129.44, 2.44183e+25, 0.000131061, 0.000207689
3.67838e-07, 96, 1.72284e-05, 2.70147e-121, 122.196, 2.54628e+25, 0.000134739, 0.000213999
3.67838e-07, 97, 1.78452e-05, 1.42326e-122, 115.426, 2.65405e+25, 0.00013848, 0.000219131
3.67838e-07, 98, 1.84765e-05, 7.4941e-124, 109.095, 2.7652e+25, 0.000142286, 0.000225623
3.67838e-07, 99, 1.91269e-05, 3.94375e-125, 103.171, 2.8798e+25, 0.000146156, 0.000230912
3.67838e-07, 100, 1.97808e-05, 2.07424e-126, 97.6224, 2.99793e+25, 0.000150092, 0.000237585
3.67838e-07, 101, 2.05541e-05, 1.09036e-127, 92.4234, 3.11966e+25, 0.000154093, 0.000243031
3.67838e-07, 102, 2.12141e-05, 5.72868e-129, 87.5485, 3.24506e+25, 0.00015816, 0.000249886
3.67838e-07, 103, 2.1846e-05, 3.00823e-130, 82.9745, 3.3742e+25, 0.000162294, 0.00025549
3.67838e-07, 104, 2.257e-05, 1.57887e-131, 78.6803, 3.50716e+25, 0.000166494, 0.000262525
3.67838e-07, 105, 2.33011e-05, 8.28252e-133, 74.6463, 3.644e+25, 0.000170762, 0.000268287
4.43062e-07, 5, 1.93809e-10, 3.4195e+10, 1.15985e+09, 1.0722e+20, 7.27884e-08, 4.56312e-08
4.43062e-07, 6, 4.12843e-10, 1.24728e+08, 4.25506e+08, 2.22332e+20, 1.12206e-07, 7.71776e-08
4.43062e-07, 7, 7.83175e-10, 431250, 1.82263e+08, 4.11898e+20, 1.62581e-07, 1.14093e-07
4.43062e-07, 8, 1.35928e-09, 1431.59, 8.74465e+07, 7.0268e+20, 2.24945e-07, 1.68423e-07
4.43062e-07, 9, 2.21188e-09, 4.60221, 4.57513e+07, 1.12556e+21, 3.0029e-07, 2.27444e-07
4.43062e-07, 10, 3.4199e-09, 0.0144142, 2.56293e+07, 1.71553e+21, 3.89572e-07, 3.10738e-07
4.43062e-07, 11, 5.06329e-09, 4.41528e-05, 1.51732e+07, 2.5117e+21, 4.93714e-07, 3.96743e-07
4.43062e-07, 12, 7.23797e-09, 1.27167e-07, 9.40244e+06, 3.55732e+21, 6.13613e-07, 5.14498e-07
nan, nan, nan, nan, nan, nan, nan, nan
4.43062e-07, 14, 1.35898e-08, 1.08938e-12, 4.02748e+06, 6.59037e+21, 9.04142e-07, 7.89125e-07
4.43062e-07, 15, 1.80107e-08, 3.13282e-15, 2.75572e+06, 8.68485e+21, 1.07645e-06, 9.42039e-07
4.43062e-07, 16, 2.34324e-08, 8.92631e-18, 1.93231e+06, 1.12429e+22, 1.26788e-06, 1.14326e-06
4.43062e-07, 17, 2.9972e-08, 2.54413e-20, 1.38442e+06, 1.43283e+22, 1.47921e-06, 1.33545e-06
4.43062e-07, 18, 3.77618e-08, 8.70005e-23, 1.01097e+06, 1.80089e+22, 1.71124e-06, 1.58482e-06
4.43062e-07, 19, 4.70125e-08, 1.28175e-24, 750919, 2.23569e+22, 1.96472e-06, 1.81979e-06
4.43062e-07, 20, 5.77856e-08, 7.14741e-26, 566334, 2.74484e+22, 2.2404e-06, 2.12103e-06
4.43062e-07, 21, 7.04014e-08, 4.57886e-27, 433044, 3.33637e+22, 2.53903e-06, 2.40198e-06
4.43062e-07, 22, 8.47718e-08, 2.91962e-28, 335284, 4.01872e+22, 2.86132e-06, 2.75849e-06
4.43062e-07, 23, 1.01327e-07, 1.8424e-29, 262564, 4.80075e+22, 3.208e-06, 3.08836e-06
4.43062e-07, 24, 1.20078e-07, 1.1513e-30, 207767, 5.69171e+22, 3.57977e-06, 3.50316e-06
nan, nan, nan, nan, nan, nan, nan, nan
4.43062e-07, 26, 1.65041e-07, 4.37863e-33, 133778, 7.83955e+22, 4.40136e-06, 4.3605e-06
4.43062e-07, 27, 1.91759e-07, 2.66839e-34, 108702, 9.11701e+22, 4.85254e-06, 4.79615e-06
4.43062e-07, 28, 2.21465e-07, 1.61453e-35, 88995.7, 1.05446e+23, 5.33154e-06, 5.33543e-06
4.43062e-07, 29, 2.54361e-07, 9.70379e-37, 73375.2, 1.21336e+23, 5.83901e-06, 5.82747e-06
nan, nan, nan, nan, nan, nan, nan, nan
4.43062e-07, 31, 3.30682e-07, 3.44174e-39, 50845.1, 1.58432e+23, 6.94201e-06, 6.9829e-06
4.43062e-07, 32, 3.75189e-07, 2.0326e-40, 42698.6, 1.79886e+23, 7.53882e-06, 7.65538e-06
4.43062e-07, 33, 4.22341e-07, 1.19424e-41, 36050.5, 2.03448e+23, 8.16668e-06, 8.26625e-06
4.43062e-07, 34, 4.74243e-07, 6.98273e-43, 30591.7, 2.29252e+23, 8.82622e-06, 9.00802e-06
4.43062e-07, 35, 5.30831e-07, 4.06421e-44, 26083.4, 2.57436e+23, 9.51806e-06, 9.68095e-06
4.43062e-07, 36, 5.93188e-07, 2.35534e-45, 22339.6, 2.88143e+23, 1.02428e-05, 1.04935e-05
4.43062e-07, 37, 6.58544e-07, 1.35943e-46, 19214.5, 3.21517e+23, 1.10011e-05, 1.12301e-05
4.43062e-07, 38, 7.29986e-07, 7.81594e-48, 16593.1, 3.57711e+23, 1.17935e-05, 1.21148e-05
4.43062e-07, 39, 8.0734e-07, 4.47723e-49, 14384.1, 3.96877e+23, 1.26206e-05, 1.29164e-05
4.43062e-07, 40, 8.89376e-07, 2.55578e-50, 12514.4, 4.39175e+23, 1.34831e-05, 1.38744e-05
4.43062e-07, 41, 9.77735e-07, 1.4541e-51, 10925.1, 4.84767e+23, 1.43814e-05, 1.47423e-05
4.43062e-07, 42, 1.07227e-06, 8.24694e-53, 9569.02, 5.3382e+23, 1.53162e-05, 1.57746e-05
4.43062e-07, 43, 1.1759e-06, 4.66317e-54, 8407.41, 5.86504e+23, 1.62881e-05, 1.67099e-05
4.43062e-07, 44, 1.281e-06, 2.62917e-55, 7408.82, 6.42996e+23, 1.72977e-05, 1.78173e-05
4.43062e-07, 45, 1.3951e-06, 1.4783e-56, 6547.41, 7.03473e+23, 1.83454e-05, 1.88211e-05
4.43062e-07, 46, 1.51627e-06, 8.29014e-58, 5801.9, 7.6812e+23, 1.94319e-05, 2.00044e-05
4.43062e-07, 47, 1.64512e-06, 4.63731e-59, 5154.67, 8.37122e+23, 2.05578e-05, 2.10775e-05
4.43062e-07, 48, 1.78077e-06, 2.58774e-60, 4591.05, 9.10673e+23, 2.17236e-05, 2.23374e-05
4.43062e-07, 49, 1.92379e-06, 1.44069e-61, 4098.83, 9.88967e+23, 2.29298e-05, 2.34806e-05
4.43062e-07, 50, 2.07543e-06, 8.00297e-63, 3667.78, 1.0722e+24, 2.4177e-05, 2.48176e-05
4.43062e-07, 51, 2.23664e-06, 4.43613e-64, 3289.3, 1.16059e+24, 2.54657e-05, 2.60316e-05
4.43062e-07, 52, 2.40348e-06, 2.45394e-65, 2956.11, 1.25433e+24, 2.67965e-05, 2.7446e-05
4.43062e-07, 53, 2.5824e-06, 1.35476e-66, 2662.08, 1.35363e+24, 2.817e-05, 2.87314e-05
4.43062e-07, 54, 2.76809e-06, 7.46508e-68, 2402, 1.45872e+24, 2.95866e-05, 3.02235e-05
4.43062e-07, 55, 2.9615e-06, 4.1059e-69, 2171.42, 1.56981e+24, 3.10469e-05, 3.1581e-05
4.43062e-07, 56, 3.16618e-06, 2.2543e-70, 1966.55, 1.68713e+24, 3.25514e-05, 3.31511e-05
4.43062e-07, 57, 3.39728e-06, 1.23559e-71, 1784.13, 1.81091e+24, 3.41007e-05, 3.4581e-05
4.43062e-07, 58, 3.60634e-06, 6.7611e-73, 1621.38, 1.94138e+24, 3.56953e-05, 3.62292e-05
4.43062e-07, 59, 3.83814e-06, 3.69376e-74, 1475.89, 2.07877e+24, 3.73356e-05, 3.77319e-05
4.43062e-07, 60, 4.0912e-06, 2.01488e-75, 1345.57, 2.22332e+24, 3.90223e-05, 3.94584e-05
4.43062e-07, 61, 4.36111e-06, 1.09745e-76, 1228.64, 2.37529e+24, 4.07558e-05, 4.10341e-05
4.43062e-07, 62, 4.62462e-06, 5.96883e-78, 1123.53, 2.53492e+24, 4.25366e-05, 4.28389e-05
4.43062e-07, 63, 4.88145e-06, 3.24181e-79, 1028.88, 2.70246e+24, 4.43652e-05, 4.4488e-05
4.43062e-07, 64, 5.17082e-06, 1.75832e-80, 943.516, 2.87818e+24, 4.62422e-05, 4.63709e-05
4.43062e-07, 65, 5.46536e-06, 9.52441e-82, 866.395, 3.06232e+24, 4.81681e-05, 4.80936e-05
4.43062e-07, 66, 5.77952e-06, 5.15258e-83, 796.614, 3.25517e+24, 5.01433e-05, 5.00547e-05
4.43062e-07, 67, 6.0986e-06, 2.78404e-84, 733.378, 3.45698e+24, 5.21683e-05, 5.1851e-05
4.43062e-07, 68, 6.43334e-06, 1.50247e-85, 675.99, 3.66803e+24, 5.42437e-05, 5.38901e-05
4.43062e-07, 69, 6.78e-06, 8.09893e-87, 623.835, 3.88861e+24, 5.637e-05, 5.57602e-05
4.43062e-07, 70, 7.13939e-06, 4.36073e-88, 576.369, 4.11898e+24, 5.85476e-05, 5.78771e-05
4.43062e-07, 71, 7.51126e-06, 2.34538e-89, 533.112, 4.35944e+24, 6.0777e-05, 5.9821e-05
4.43062e-07, 72, 7.89991e-06, 1.2601e-90, 493.641, 4.61028e+24, 6.30587e-05, 6.20155e-05
4.43062e-07, 73, 8.29543e-06, 6.76304e-92, 457.577, 4.87179e+24, 6.53931e-05, 6.40332e-05
4.43062e-07, 74, 8.70535e-06, 3.6261e-93, 424.586, 5.14428e+24, 6.77809e-05, 6.63051e-05
4.43062e-07, 75, 9.13581e-06, 1.94228e-94, 394.369, 5.42803e+24, 7.02224e-05, 6.83965e-05
4.43062e-07, 76, 9.61021e-06, 1.03936e-95, 366.661, 5.72337e+24, 7.27181e-05, 7.07455e-05
4.43062e-07, 77, 1.00214e-05, 5.55665e-97, 341.225, 6.0306e+24, 7.52686e-05, 7.29106e-05
4.43062e-07, 78, 1.04875e-05, 2.96801e-98, 317.848, 6.35003e+24, 7.78742e-05, 7.53362e-05
4.43062e-07, 79, 1.09691e-05, 1.58392e-99, 296.34, 6.68199e+24, 8.05355e-05, 7.75749e-05
4.43062e-07, 80, 1.14634e-05, 8.44547e-101, 276.532, 7.0268e+24, 8.32529e-05, 8.0077e-05
4.43062e-07, 81, 1.1973e-05, 4.49934e-102, 258.269, 7.38478e+24, 8.60268e-05, 8.23891e-05
4.43062e-07, 82, 1.24974e-05, 2.39506e-103, 241.415, 7.75627e+24, 8.88579e-05, 8.49673e-05
