# L1 = 1.5, c = 1, a = 1, mu_eta = 1, mu_delta = 1, xi_inf = 0.01, has_dp = 1
LAMBDA, N, RD_ETA, RD_DELTA, (SIG_ETA / M_ETA), (SIG_DELTA / M_DELTA), DELTA_NEFF_CMB, DELTA_NEFF_BBN
0.00585702, 47, 0.0637568, 6.13025e-55, 3.50937, 3.6237e+11, 2.05578e-05, 5.3358e-06
0.00585702, 48, 0.0686307, 3.42085e-56, 3.12565, 3.94209e+11, 2.17236e-05, 5.63838e-06
0.00585702, 49, 0.0737701, 1.9045e-57, 2.79055, 4.281e+11, 2.29298e-05, 5.95145e-06
0.00585702, 50, 0.0791597, 1.05795e-58, 2.49708, 4.64132e+11, 2.4177e-05, 6.27516e-06
0.00585702, 51, 0.0850815, 5.8643e-60, 2.2394, 5.02391e+11, 2.54657e-05, 6.75207e-06
0.00585702, 52, 0.0906825, 3.24396e-61, 2.01256, 5.42968e+11, 2.67965e-05, 6.95507e-06
0.00585702, 53, 0.0968498, 1.79091e-62, 1.81238, 5.85955e+11, 2.817e-05, 8.02304e-06
0.00585702, 54, 0.103289, 9.8684e-64, 1.63532, 6.31446e+11, 2.95866e-05, 7.67924e-06
0.00585702, 55, 0.110496, 5.42775e-65, 1.47834, 6.79535e+11, 3.10469e-05, 8.06272e-06
0.00585702, 56, 0.116949, 2.98005e-66, 1.33885, 7.3032e+11, 3.25514e-05, 8.44877e-06
0.00585702, 57, 0.124245, 1.63337e-67, 1.21466, 7.839e+11, 3.41007e-05, 9.41703e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.00585702, 59, 0.139612, 4.88293e-70, 1.0048, 8.99848e+11, 3.73356e-05, 9.6905e-06
0.00585702, 60, 0.148546, 2.66356e-71, 0.916085, 9.62423e+11, 3.90223e-05, 1.03572e-05
0.00585702, 61, 0.156636, 1.45076e-72, 0.836476, 1.02821e+12, 4.07558e-05, 1.05899e-05
0.00585702, 62, 0.164866, 7.89044e-74, 0.764915, 1.09731e+12, 4.25366e-05, 1.25996e-05
0.00585702, 63, 0.173887, 4.28549e-75, 0.700478, 1.16983e+12, 4.43652e-05, 1.1515e-05
0.00585702, 64, 0.18323, 2.3244e-76, 0.642359, 1.24589e+12, 4.62422e-05, 1.41648e-05
0.00585702, 65, 0.192877, 1.25907e-77, 0.589854, 1.32561e+12, 4.81681e-05, 1.25021e-05
0.00585702, 66, 0.202873, 6.81141e-79, 0.542346, 1.40908e+12, 5.01433e-05, 1.30147e-05
0.00585702, 67, 0.213732, 3.68034e-80, 0.499294, 1.49644e+12, 5.21683e-05, 1.35404e-05
0.00585702, 68, 0.223729, 1.98617e-81, 0.460223, 1.5878e+12, 5.42437e-05, 1.58463e-05
0.00585702, 69, 0.235241, 1.07063e-82, 0.424715, 1.68328e+12, 5.637e-05, 1.46309e-05
0.00585702, 70, 0.245913, 5.76464e-84, 0.3924, 1.78301e+12, 5.85476e-05, 1.6292e-05
0.00585702, 71, 0.257783, 3.10046e-85, 0.36295, 1.8871e+12, 6.0777e-05, 1.58441e-05
0.00585702, 72, 0.269389, 1.66577e-86, 0.336077, 1.99568e+12, 6.30587e-05, 1.6367e-05
0.00585702, 73, 0.282022, 8.94034e-88, 0.311524, 2.10888e+12, 6.53931e-05, 1.69752e-05
0.00585702, 74, 0.294435, 4.7935e-89, 0.289063, 2.22683e+12, 6.77809e-05, 1.75926e-05
0.00585702, 75, 0.307442, 2.56757e-90, 0.268492, 2.34967e+12, 7.02224e-05, 1.82263e-05
0.00585702, 76, 0.320649, 1.37397e-91, 0.249628, 2.47751e+12, 7.27181e-05, 2.11123e-05
0.00585702, 77, 0.334167, 7.34556e-93, 0.23231, 2.6105e+12, 7.52686e-05, 1.95361e-05
0.00585702, 78, 0.348198, 3.92354e-94, 0.216395, 2.74878e+12, 7.78742e-05, 2.02123e-05
0.00585702, 79, 0.362723, 2.09385e-95, 0.201752, 2.89247e+12, 8.05355e-05, 2.09031e-05
0.00585702, 80, 0.377433, 1.11644e-96, 0.188266, 3.04173e+12, 8.32529e-05, 2.1616e-05
0.00585702, 81, 0.394097, 5.94786e-98, 0.175833, 3.19669e+12, 8.60268e-05, 2.40712e-05
0.00585702, 82, 0.409682, 3.16612e-99, 0.164358, 3.3575e+12, 8.88579e-05, 2.48291e-05
0.00585702, 83, 0.422999, 1.68401e-100, 0.153758, 3.5243e+12, 9.17464e-05, 2.45717e-05
0.00585702, 84, 0.439513, 8.94999e-102, 0.143957, 3.69725e+12, 9.46929e-05, 2.45781e-05
0.00585702, 85, 0.455846, 4.75299e-103, 0.134885, 3.87647e+12, 9.76979e-05, 2.53576e-05
0.00585702, 86, 0.472735, 2.52224e-104, 0.126481, 4.06214e+12, 0.000100762, 2.61528e-05
0.00585702, 87, 0.492302, 1.33748e-105, 0.118689, 4.2544e+12, 0.000103885, 2.71051e-05
0.00585702, 88, 0.507937, 7.08726e-107, 0.111458, 4.4534e+12, 0.000107068, 2.77896e-05
0.00585702, 89, 0.52513, 3.75289e-108, 0.104742, 4.6593e+12, 0.000110311, 2.88012e-05
0.00585702, 90, 0.543493, 1.9859e-109, 0.0984995, 4.87227e+12, 0.000113615, 2.94889e-05
0.00585702, 91, 0.562256, 1.05017e-110, 0.0926915, 5.09245e+12, 0.00011698, 3.19853e-05
0.00585702, 92, 0.581414, 5.54976e-112, 0.087284, 5.32001e+12, 0.000120407, 3.12518e-05
0.00585702, 93, 0.60015, 2.93098e-113, 0.0822454, 5.55511e+12, 0.000123896, 3.27221e-05
0.00585702, 94, 0.620423, 1.54696e-114, 0.0775469, 5.79792e+12, 0.000127447, 3.3079e-05
0.00585702, 95, 0.63994, 8.15982e-116, 0.0731624, 6.04861e+12, 0.000131061, 3.41109e-05
0.00585702, 96, 0.660095, 4.30151e-117, 0.0690678, 6.30734e+12, 0.000134739, 3.533e-05
0.00585702, 97, 0.681758, 2.26624e-118, 0.0652414, 6.57428e+12, 0.00013848, 3.62617e-05
0.00585702, 98, 0.702782, 1.19327e-119, 0.0616629, 6.8496e+12, 0.000142286, 3.69305e-05
0.00585702, 99, 0.724517, 6.27956e-121, 0.0583142, 7.13349e+12, 0.000146156, 3.79399e-05
0.00585702, 100, 0.746435, 3.30277e-122, 0.0551782, 7.42611e+12, 0.000150092, 4.05637e-05
0.00585702, 101, 0.770622, 1.73617e-123, 0.0522396, 7.72763e+12, 0.000154093, 3.9995e-05
0.00585702, 102, 0.794683, 9.12168e-125, 0.0494842, 8.03826e+12, 0.00015816, 4.1058e-05
0.00585702, 103, 0.817691, 4.78995e-126, 0.0468989, 8.35815e+12, 0.000162294, 4.21236e-05
0.00585702, 104, 0.840399, 2.514e-127, 0.0444718, 8.68749e+12, 0.000166494, 4.32137e-05
0.00585702, 105, 0.864362, 1.31881e-128, 0.0421917, 9.02648e+12, 0.000170762, 4.43214e-05
0.0070548, 5, 1.29258e-05, 167.312, 655578, 2.65593e+07, 7.27884e-08, 1.88923e-08
0.0070548, 6, 2.71584e-05, 0.601442, 240507, 5.50734e+07, 1.12206e-07, 2.91233e-08
0.0070548, 7, 5.07929e-05, 0.00205493, 103020, 1.0203e+08, 1.62581e-07, 4.2198e-08
0.0070548, 8, 8.72102e-05, 6.79649e-06, 49427, 1.74059e+08, 2.24945e-07, 5.98127e-08
0.0070548, 9, 0.000140463, 2.53344e-08, 25859.8, 2.78809e+08, 3.0029e-07, 7.79406e-08
0.0070548, 10, 0.000214711, 3.83155e-10, 14486.4, 4.24949e+08, 3.89572e-07, 1.01114e-07
0.0070548, 11, 0.000314659, 2.62172e-11, 8576.3, 6.22168e+08, 4.93714e-07, 1.28144e-07
0.0070548, 12, 0.000445643, 2.03585e-12, 5314.5, 8.81174e+08, 6.13613e-07, 1.59264e-07
nan, nan, nan, nan, nan, nan, nan, nan
0.0070548, 14, 0.000823129, 1.12837e-14, 2276.44, 1.63248e+09, 9.04142e-07, 2.34671e-07
0.0070548, 15, 0.00108122, 8.06933e-16, 1557.61, 2.1513e+09, 1.07645e-06, 2.79394e-07
0.0070548, 16, 0.00139686, 5.64268e-17, 1092.19, 2.78495e+09, 1.26788e-06, 3.33835e-07
0.0070548, 17, 0.00176819, 3.86841e-18, 782.511, 3.54922e+09, 1.47921e-06, 3.83932e-07
0.0070548, 18, 0.00221342, 2.60572e-19, 571.427, 4.46095e+09, 1.71124e-06, 4.44155e-07
0.0070548, 19, 0.00273291, 1.72772e-20, 424.439, 5.53798e+09, 1.96472e-06, 5.14004e-07
0.0070548, 20, 0.0033349, 1.1294e-21, 320.107, 6.79918e+09, 2.2404e-06, 5.81499e-07
0.0070548, 21, 0.00402648, 7.28845e-23, 244.767, 8.26445e+09, 2.53903e-06, 6.59008e-07
0.0070548, 22, 0.00481752, 4.6488e-24, 189.511, 9.95469e+09, 2.86132e-06, 7.4266e-07
0.0070548, 23, 0.0057148, 2.93362e-25, 148.408, 1.18918e+10, 3.208e-06, 8.32642e-07
0.0070548, 24, 0.00672604, 1.83319e-26, 117.435, 1.40988e+10, 3.57977e-06, 9.29135e-07
0.0070548, 25, 0.0078587, 1.13525e-27, 93.8187, 1.65996e+10, 3.97733e-06, 1.03232e-06
0.0070548, 26, 0.00912541, 6.97201e-29, 75.6147, 1.94192e+10, 4.40136e-06, 1.14238e-06
0.0070548, 27, 0.0105224, 4.24884e-30, 61.4411, 2.25835e+10, 4.85254e-06, 1.25948e-06
0.0070548, 28, 0.0120691, 2.57079e-31, 50.3026, 2.61197e+10, 5.33154e-06, 1.38381e-06
0.0070548, 29, 0.0137786, 1.54512e-32, 41.4735, 3.00558e+10, 5.83901e-06, 1.51552e-06
0.0070548, 30, 0.0157111, 9.22885e-34, 34.4186, 3.44209e+10, 6.37562e-06, 1.83307e-06
0.0070548, 31, 0.017677, 5.48022e-35, 28.7389, 3.92449e+10, 6.94201e-06, 1.80181e-06
0.0070548, 32, 0.0198757, 3.23647e-36, 24.1343, 4.45591e+10, 7.53882e-06, 1.95671e-06
0.0070548, 33, 0.0222758, 1.90156e-37, 20.3767, 5.03956e+10, 8.16668e-06, 2.11967e-06
0.0070548, 34, 0.0248663, 1.11185e-38, 17.2912, 5.67875e+10, 8.82622e-06, 2.29086e-06
0.0070548, 35, 0.0276619, 6.47138e-40, 14.743, 6.37689e+10, 9.51806e-06, 2.47042e-06
0.0070548, 36, 0.0306803, 3.75037e-41, 12.6269, 7.13751e+10, 1.02428e-05, 2.67004e-06
0.0070548, 37, 0.0338839, 2.1646e-42, 10.8605, 7.96423e+10, 1.10011e-05, 2.85535e-06
0.0070548, 38, 0.0373543, 1.24452e-43, 9.37886, 8.86077e+10, 1.17935e-05, 3.06102e-06
0.0070548, 39, 0.041142, 7.12902e-45, 8.13026, 9.83095e+10, 1.26206e-05, 3.38966e-06
0.0070548, 40, 0.0449302, 4.06952e-46, 7.07342, 1.08787e+11, 1.34831e-05, 3.49954e-06
0.0070548, 41, 0.0490944, 2.31534e-47, 6.17516, 1.2008e+11, 1.43814e-05, 3.73271e-06
0.0070548, 42, 0.0535177, 1.31315e-48, 5.40865, 1.32231e+11, 1.53162e-05, 3.97535e-06
0.0070548, 43, 0.0582038, 7.42509e-50, 4.75207, 1.45282e+11, 1.62881e-05, 4.22761e-06
0.0070548, 44, 0.063267, 4.18639e-51, 4.18765, 1.59275e+11, 1.72977e-05, 4.48963e-06
0.0070548, 45, 0.0683805, 2.35387e-52, 3.70076, 1.74256e+11, 1.83454e-05, 4.76158e-06
0.0070548, 46, 0.0740261, 1.32002e-53, 3.27938, 1.90269e+11, 1.94319e-05, 5.04359e-06
0.0070548, 47, 0.0797132, 7.38391e-55, 2.91354, 2.07362e+11, 2.05578e-05, 5.3358e-06
nan, nan, nan, nan, nan, nan, nan, nan
0.0070548, 49, 0.0925254, 2.29398e-57, 2.31676, 2.44975e+11, 2.29298e-05, 6.85338e-06
0.0070548, 50, 0.0988877, 1.2743e-58, 2.07312, 2.65593e+11, 2.4177e-05, 6.27516e-06
0.0070548, 51, 0.106241, 7.06357e-60, 1.85919, 2.87487e+11, 2.54657e-05, 6.6965e-06
0.0070548, 52, 0.113247, 3.90736e-61, 1.67086, 3.10706e+11, 2.67965e-05, 6.95507e-06
0.0070548, 53, 0.120909, 2.15716e-62, 1.50467, 3.35305e+11, 2.817e-05, 7.31155e-06
0.0070548, 54, 0.128914, 1.18865e-63, 1.35767, 3.61337e+11, 2.95866e-05, 9.04697e-06
0.0070548, 55, 0.137264, 6.53775e-65, 1.22734, 3.88855e+11, 3.10469e-05, 8.05827e-06
0.0070548, 56, 0.145954, 3.58949e-66, 1.11154, 4.17916e+11, 3.25514e-05, 8.44877e-06
0.0070548, 57, 0.155093, 1.9674e-67, 1.00843, 4.48576e+11, 3.41007e-05, 8.85088e-06
0.0070548, 58, 0.16431, 1.07656e-68, 0.916443, 4.80893e+11, 3.56953e-05, 9.26475e-06
0.0070548, 59, 0.174105, 5.88151e-70, 0.834206, 5.14926e+11, 3.73356e-05, 9.6905e-06
0.0070548, 60, 0.184129, 3.20826e-71, 0.76055, 5.50734e+11, 3.90223e-05, 1.01283e-05
0.0070548, 61, 0.194743, 1.74744e-72, 0.694457, 5.88378e+11, 4.07558e-05, 1.05848e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.0070548, 63, 0.217119, 5.16188e-75, 0.581549, 6.69421e+11, 4.43652e-05, 1.1515e-05
0.0070548, 64, 0.228376, 2.79975e-76, 0.533298, 7.12946e+11, 4.62422e-05, 1.20079e-05
0.0070548, 65, 0.24019, 1.51656e-77, 0.489707, 7.58561e+11, 4.81681e-05, 1.25021e-05
0.0070548, 66, 0.252512, 8.20437e-79, 0.450265, 8.0633e+11, 5.01433e-05, 1.30147e-05
0.0070548, 67, 0.265285, 4.43298e-80, 0.414523, 8.5632e+11, 5.21683e-05, 1.51957e-05
0.0070548, 68, 0.27839, 2.39235e-81, 0.382086, 9.086e+11, 5.42437e-05, 1.4079e-05
0.0070548, 69, 0.291995, 1.28958e-82, 0.352606, 9.63237e+11, 5.637e-05, 1.46309e-05
0.0070548, 70, 0.305898, 6.94353e-84, 0.325777, 1.0203e+12, 5.85476e-05, 1.67859e-05
0.0070548, 71, 0.320657, 3.73451e-85, 0.301327, 1.07987e+12, 6.0777e-05, 1.57747e-05
0.0070548, 72, 0.335405, 2.00643e-86, 0.279017, 1.142e+12, 6.30587e-05, 1.6367e-05
0.0070548, 73, 0.350556, 1.07687e-87, 0.258633, 1.20678e+12, 6.53931e-05, 1.69729e-05
0.0070548, 74, 0.366001, 5.77378e-89, 0.239986, 1.27428e+12, 6.77809e-05, 1.75926e-05
0.0070548, 75, 0.381839, 3.09265e-90, 0.222906, 1.34457e+12, 7.02224e-05, 2.07473e-05
0.0070548, 76, 0.398148, 1.65495e-91, 0.207245, 1.41772e+12, 7.27181e-05, 1.88741e-05
0.0070548, 77, 0.415185, 8.84776e-93, 0.192868, 1.49383e+12, 7.52686e-05, 1.95361e-05
0.0070548, 78, 0.43252, 4.72591e-94, 0.179655, 1.57295e+12, 7.78742e-05, 2.02123e-05
0.0070548, 79, 0.450182, 2.52205e-95, 0.167498, 1.65518e+12, 8.05355e-05, 2.09031e-05
0.0070548, 80, 0.468228, 1.34476e-96, 0.156302, 1.74059e+12, 8.32529e-05, 2.43964e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.0070548, 82, 0.507096, 3.81361e-99, 0.136453, 1.92129e+12, 8.88579e-05, 2.30881e-05
0.0070548, 83, 0.525131, 2.0284e-100, 0.127653, 2.01674e+12, 9.17464e-05, 2.38129e-05
0.0070548, 84, 0.548048, 1.07803e-101, 0.119515, 2.1157e+12, 9.46929e-05, 2.90528e-05
0.0070548, 85, 0.565255, 5.72499e-103, 0.111984, 2.21826e+12, 9.76979e-05, 2.53576e-05
0.0070548, 86, 0.586563, 3.03804e-104, 0.105007, 2.32451e+12, 0.000100762, 2.61528e-05
0.0070548, 87, 0.607656, 1.611e-105, 0.098538, 2.43452e+12, 0.000103885, 2.69635e-05
0.0070548, 88, 0.629102, 8.53664e-107, 0.0925348, 2.5484e+12, 0.000107068, 3.01967e-05
0.0070548, 89, 0.650994, 4.52037e-108, 0.086959, 2.66623e+12, 0.000110311, 2.86314e-05
0.0070548, 90, 0.673523, 2.39202e-109, 0.081776, 2.78809e+12, 0.000113615, 2.94889e-05
0.0070548, 91, 0.69654, 1.26493e-110, 0.0769541, 2.91409e+12, 0.00011698, 3.03624e-05
0.0070548, 92, 0.724786, 6.68471e-112, 0.0724647, 3.04431e+12, 0.000120407, 3.12955e-05
0.0070548, 93, 0.744248, 3.53038e-113, 0.0682816, 3.17884e+12, 0.000123896, 3.21573e-05
0.0070548, 94, 0.767654, 1.86332e-114, 0.0643808, 3.31779e+12, 0.000127447, 3.3079e-05
0.0070548, 95, 0.796944, 9.82854e-116, 0.0607407, 3.46124e+12, 0.000131061, 3.68455e-05
0.0070548, 96, 0.818008, 5.18118e-117, 0.0573413, 3.60929e+12, 0.000134739, 3.49716e-05
0.0070548, 97, 0.844432, 2.72969e-118, 0.0541645, 3.76204e+12, 0.00013848, 3.59427e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.0070548, 99, 0.897188, 7.56375e-121, 0.0484135, 4.08204e+12, 0.000146156, 3.79351e-05
0.0070548, 100, 0.923776, 3.9782e-122, 0.0458099, 4.24949e+12, 0.000150092, 3.89565e-05
0.0070548, 101, 0.950842, 2.09122e-123, 0.0433703, 4.42204e+12, 0.000154093, 3.9995e-05
0.0070548, 102, 0.983738, 1.09871e-124, 0.0410827, 4.59979e+12, 0.00015816, 4.1351e-05
0.0070548, 103, 1.00808, 5.76952e-126, 0.0389363, 4.78284e+12, 0.000162294, 4.21235e-05
0.0070548, 104, 1.03664, 3.02813e-127, 0.0369212, 4.9713e+12, 0.000166494, 4.32137e-05
0.0070548, 105, 1.06603, 1.58851e-128, 0.0350283, 5.16528e+12, 0.000170762, 4.43214e-05
0.00849753, 5, 1.63585e-05, 118.866, 544273, 1.51982e+07, 7.27884e-08, 2.00347e-08
0.00849753, 6, 3.43947e-05, 0.426396, 199673, 3.1515e+07, 1.12206e-07, 2.91233e-08
0.00849753, 7, 6.42856e-05, 0.00145433, 85528.8, 5.83855e+07, 1.62581e-07, 4.2198e-08
0.00849753, 8, 0.000110337, 4.81245e-06, 41035.2, 9.9603e+07, 2.24945e-07, 5.83847e-08
0.00849753, 9, 0.000177602, 1.96655e-08, 21469.3, 1.59545e+08, 3.0029e-07, 7.79406e-08
0.00849753, 10, 0.000271199, 4.31918e-10, 12026.8, 2.43171e+08, 3.89572e-07, 1.02428e-07
0.00849753, 11, 0.000397839, 3.14883e-11, 7120.19, 3.56027e+08, 4.93714e-07, 1.28144e-07
0.00849753, 12, 0.000562853, 2.45188e-12, 4412.19, 5.0424e+08, 6.13613e-07, 1.59264e-07
0.00849753, 13, 0.000774026, 1.85249e-13, 2840.95, 6.94522e+08, 7.50139e-07, 1.94699e-07
0.00849753, 14, 0.0010388, 1.35912e-14, 1889.94, 9.34168e+08, 9.04142e-07, 2.34671e-07
0.00849753, 15, 0.00136422, 9.71954e-16, 1293.15, 1.23106e+09, 1.07645e-06, 2.79394e-07
0.00849753, 16, 0.00175843, 6.79663e-17, 906.758, 1.59365e+09, 1.26788e-06, 3.86352e-07
0.00849753, 17, 0.00223104, 4.65951e-18, 649.655, 2.03099e+09, 1.47921e-06, 3.83932e-07
0.00849753, 18, 0.00278928, 3.13861e-19, 474.409, 2.55272e+09, 1.71124e-06, 4.54225e-07
0.00849753, 19, 0.00344043, 2.08104e-20, 352.376, 3.16903e+09, 1.96472e-06, 5.09945e-07
0.00849753, 20, 0.00420047, 1.36037e-21, 265.758, 3.89074e+09, 2.2404e-06, 5.82466e-07
0.00849753, 21, 0.0050694, 8.77896e-23, 203.21, 4.72922e+09, 2.53903e-06, 6.59008e-07
0.00849753, 22, 0.00606629, 5.5995e-24, 157.336, 5.69644e+09, 2.86132e-06, 7.4266e-07
0.00849753, 23, 0.00719644, 3.53355e-25, 123.211, 6.80493e+09, 3.208e-06, 8.3764e-07
0.00849753, 24, 0.00846012, 2.20809e-26, 97.4967, 8.06785e+09, 3.57977e-06, 9.29135e-07
0.00849753, 25, 0.00988908, 1.36742e-27, 77.89, 9.49889e+09, 3.97733e-06, 1.03232e-06
0.00849753, 26, 0.0114748, 8.39781e-29, 62.7766, 1.11124e+10, 4.40136e-06, 1.14238e-06
0.00849753, 27, 0.0132273, 5.11774e-30, 51.0095, 1.29231e+10, 4.85254e-06, 1.25948e-06
0.00849753, 28, 0.0151642, 3.09653e-31, 41.7621, 1.49467e+10, 5.33154e-06, 1.38381e-06
0.00849753, 29, 0.0172963, 1.8611e-32, 34.432, 1.71991e+10, 5.83901e-06, 1.51552e-06
0.00849753, 30, 0.0196449, 1.11162e-33, 28.5749, 1.96969e+10, 6.37562e-06, 1.6548e-06
0.00849753, 31, 0.0221774, 6.60095e-35, 23.8595, 2.24574e+10, 6.94201e-06, 1.80181e-06
0.00849753, 32, 0.0249444, 3.89834e-36, 20.0367, 2.54984e+10, 7.53882e-06, 1.95671e-06
0.00849753, 33, 0.0279664, 2.29044e-37, 16.9171, 2.88382e+10, 8.16668e-06, 2.11967e-06
0.00849753, 34, 0.0311922, 1.33922e-38, 14.3555, 3.24959e+10, 8.82622e-06, 2.29086e-06
0.00849753, 35, 0.0347036, 7.7948e-40, 12.2399, 3.64909e+10, 9.51806e-06, 2.50733e-06
0.00849753, 36, 0.0384407, 4.51733e-41, 10.4831, 4.08435e+10, 1.02428e-05, 2.65854e-06
0.00849753, 37, 0.0424763, 2.60727e-42, 9.01658, 4.55742e+10, 1.10011e-05, 2.85535e-06
0.00849753, 38, 0.0468982, 1.49903e-43, 7.78649, 5.07046e+10, 1.17935e-05, 3.06588e-06
0.00849753, 39, 0.0513897, 8.58693e-45, 6.74988, 5.62563e+10, 1.26206e-05, 3.2757e-06
0.00849753, 40, 0.0562638, 4.90175e-46, 5.87248, 6.22519e+10, 1.34831e-05, 3.49954e-06
0.00849753, 41, 0.0614685, 2.78884e-47, 5.12673, 6.87144e+10, 1.43814e-05, 3.73271e-06
0.00849753, 42, 0.0669956, 1.58169e-48, 4.49035, 7.56676e+10, 1.53162e-05, 3.97535e-06
0.00849753, 43, 0.0728752, 8.94355e-50, 3.94525, 8.31355e+10, 1.62881e-05, 4.39481e-06
0.00849753, 44, 0.0790041, 5.04252e-51, 3.47666, 9.1143e+10, 1.72977e-05, 4.48963e-06
0.00849753, 45, 0.0858828, 2.83524e-52, 3.07243, 9.97155e+10, 1.83454e-05, 4.7683e-06
0.00849753, 46, 0.0928886, 1.58997e-53, 2.7226, 1.08879e+11, 1.94319e-05, 5.99763e-06
0.00849753, 47, 0.100002, 8.89395e-55, 2.41887, 1.1866e+11, 2.05578e-05, 5.3358e-06
0.00849753, 48, 0.107403, 4.96306e-56, 2.15439, 1.29086e+11, 2.17236e-05, 5.63838e-06
0.00849753, 49, 0.115339, 2.76311e-57, 1.92342, 1.40184e+11, 2.29298e-05, 5.95145e-06
0.00849753, 50, 0.123529, 1.5349e-58, 1.72114, 1.51982e+11, 2.4177e-05, 6.27516e-06
0.00849753, 51, 0.132916, 8.50809e-60, 1.54353, 1.6451e+11, 2.54657e-05, 6.95489e-06
0.00849753, 52, 0.141392, 4.70643e-61, 1.38718, 1.77798e+11, 2.67965e-05, 6.95507e-06
0.00849753, 53, 0.151504, 2.59831e-62, 1.24921, 1.91874e+11, 2.817e-05, 7.31155e-06
0.00849753, 54, 0.16089, 1.43174e-63, 1.12716, 2.0677e+11, 2.95866e-05, 7.67924e-06
0.00849753, 55, 0.171262, 7.87474e-65, 1.01896, 2.22517e+11, 3.10469e-05, 8.05827e-06
0.00849753, 56, 0.182024, 4.32355e-66, 0.922821, 2.39147e+11, 3.25514e-05, 8.44877e-06
0.00849753, 57, 0.193251, 2.36974e-67, 0.83722, 2.56692e+11, 3.41007e-05, 8.85088e-06
0.00849753, 58, 0.205064, 1.29672e-68, 0.760847, 2.75185e+11, 3.56953e-05, 9.26475e-06
0.00849753, 59, 0.216965, 7.0843e-70, 0.692573, 2.9466e+11, 3.73356e-05, 9.6905e-06
0.00849753, 60, 0.229606, 3.86437e-71, 0.631422, 3.1515e+11, 3.90223e-05, 1.01283e-05
0.00849753, 61, 0.243777, 2.1048e-72, 0.576551, 3.36691e+11, 4.07558e-05, 1.14759e-05
0.00849753, 62, 0.25631, 1.14477e-73, 0.527227, 3.59318e+11, 4.25366e-05, 1.10404e-05
0.00849753, 63, 0.270003, 6.21751e-75, 0.482813, 3.83067e+11, 4.43652e-05, 1.17889e-05
0.00849753, 64, 0.284368, 3.3723e-76, 0.442753, 4.07974e+11, 4.62422e-05, 1.20248e-05
0.00849753, 65, 0.299078, 1.8267e-77, 0.406563, 4.34076e+11, 4.81681e-05, 1.25021e-05
0.00849753, 66, 0.314349, 9.8822e-79, 0.373818, 4.61411e+11, 5.01433e-05, 1.30147e-05
0.00849753, 67, 0.330094, 5.33954e-80, 0.344144, 4.90018e+11, 5.21683e-05, 1.35404e-05
0.00849753, 68, 0.347052, 2.88159e-81, 0.317214, 5.19934e+11, 5.42437e-05, 1.4079e-05
0.00849753, 69, 0.363378, 1.5533e-82, 0.29274, 5.512e+11, 5.637e-05, 1.46386e-05
0.00849753, 70, 0.380467, 8.3635e-84, 0.270466, 5.83855e+11, 5.85476e-05, 1.51961e-05
0.00849753, 71, 0.399058, 4.49824e-85, 0.250167, 6.1794e+11, 6.0777e-05, 1.57747e-05
0.00849753, 72, 0.416393, 2.41675e-86, 0.231645, 6.53496e+11, 6.30587e-05, 1.6367e-05
0.00849753, 73, 0.435214, 1.29709e-87, 0.214722, 6.90564e+11, 6.53931e-05, 1.69729e-05
0.00849753, 74, 0.45445, 6.95454e-89, 0.19924, 7.29188e+11, 6.77809e-05, 1.75926e-05
0.00849753, 75, 0.474529, 3.72511e-90, 0.185061, 7.6941e+11, 7.02224e-05, 1.82263e-05
0.00849753, 76, 0.494729, 1.99339e-91, 0.172059, 8.11273e+11, 7.27181e-05, 1.88741e-05
0.00849753, 77, 0.51685, 1.06572e-92, 0.160123, 8.54822e+11, 7.52686e-05, 1.95858e-05
0.00849753, 78, 0.536728, 5.69238e-94, 0.149153, 9.00101e+11, 7.78742e-05, 2.02123e-05
0.00849753, 79, 0.558696, 3.03781e-95, 0.13906, 9.47155e+11, 8.05355e-05, 2.09031e-05
0.00849753, 80, 0.581158, 1.61977e-96, 0.129765, 9.9603e+11, 8.32529e-05, 2.33824e-05
0.00849753, 81, 0.607706, 8.62933e-98, 0.121195, 1.04677e+12, 8.60268e-05, 2.23474e-05
0.00849753, 82, 0.630566, 4.5935e-99, 0.113286, 1.09943e+12, 8.88579e-05, 2.48487e-05
0.00849753, 83, 0.651785, 2.44322e-100, 0.10598, 1.15405e+12, 9.17464e-05, 2.38129e-05
0.00849753, 84, 0.67624, 1.29849e-101, 0.0992237, 1.21068e+12, 9.46929e-05, 2.53516e-05
0.00849753, 85, 0.701209, 6.89577e-103, 0.092971, 1.26937e+12, 9.76979e-05, 2.53691e-05
0.00849753, 86, 0.726741, 3.65934e-104, 0.0871786, 1.33017e+12, 0.000100762, 2.61528e-05
0.00849753, 87, 0.752788, 1.94046e-105, 0.081808, 1.39312e+12, 0.000103885, 2.69635e-05
0.00849753, 88, 0.779383, 1.02824e-106, 0.076824, 1.45829e+12, 0.000107068, 2.77896e-05
0.00849753, 89, 0.807347, 5.44481e-108, 0.0721949, 1.52571e+12, 0.000110311, 2.86364e-05
nan, nan, nan, nan, nan, nan, nan, nan
0.00849753, 91, 0.862905, 1.52361e-110, 0.0638887, 1.66755e+12, 0.00011698, 3.03624e-05
